#x,y,z,charge
122.706 11.3012 -5280 0
68.7153 11.3012 -5280 0
71.1694 9.95207 -5280 0
76.0776 9.95207 -5280 0
80.9859 9.95207 -5280 0
83.44 14.2027 -5280 0
85.8941 9.95207 -5280 0
88.3483 11.3012 -5280 0
90.8024 9.95207 -5280 0
95.7106 9.95207 -5280 0
98.1647 11.3012 -5280 0
100.619 9.95207 -5280 0
105.527 9.95207 -5280 0
115.344 9.95207 -5280 0
117.798 11.3012 -5280 0
120.252 9.95207 -5280 0
66.2612 9.95207 -5280 0
127.614 11.3012 -5280 0
130.068 9.95207 -5280 0
132.522 11.3012 -5280 0
134.976 9.95207 -5280 0
137.431 11.3012 -5280 0
139.885 9.95207 -5280 0
142.339 11.3012 -5280 0
144.793 9.95207 -5280 0
147.247 11.3012 -5280 0
149.701 9.95207 -5280 0
152.155 14.3382 -5280 0
161.972 14.3382 -5280 0
171.788 14.3382 -5280 0
181.605 14.3382 -5280 0
29.4494 11.3012 -5280 0
-26.9953 9.95207 -5280 0
-24.5412 14.2027 -5280 0
-24.5412 11.3012 -5280 0
-22.0871 9.95207 -5280 0
-19.6329 11.3012 -5280 0
-17.1788 15.5519 -5280 0
-12.2706 15.5519 -5280 0
-7.36237 15.5519 -5280 0
9.81648 11.3012 -5280 0
14.7247 11.3012 -5280 0
17.1788 9.95207 -5280 0
19.6329 11.3012 -5280 0
22.0871 9.95207 -5280 0
24.5412 11.3012 -5280 0
26.9953 9.95207 -5280 0
-26.9953 -1.45075 -5280 0
29.4494 14.2027 -5280 0
34.3577 11.3012 -5280 0
36.8118 9.95207 -5280 0
39.2659 11.3012 -5280 0
41.72 9.95207 -5280 0
44.1741 11.3012 -5280 0
46.6282 9.95207 -5280 0
49.0824 11.3012 -5280 0
49.0824 14.2027 -5280 0
51.5365 9.95207 -5280 0
53.9906 11.3012 -5280 0
56.4447 9.95207 -5280 0
61.3529 9.95207 -5280 0
63.8071 11.3012 -5280 0
127.614 -14.2027 -5280 0
76.0776 -15.5519 -5280 0
78.5318 -14.2027 -5280 0
80.9859 -15.5519 -5280 0
83.44 -14.2027 -5280 0
85.8941 -15.5519 -5280 0
88.3483 -14.2027 -5280 0
93.2565 -14.2027 -5280 0
98.1647 -14.2027 -5280 0
100.619 -15.5519 -5280 0
103.073 -14.2027 -5280 0
105.527 -15.5519 -5280 0
107.981 -14.2027 -5280 0
112.889 -14.2027 -5280 0
115.344 -15.5519 -5280 0
122.706 -14.2027 -5280 0
73.6235 -14.2027 -5280 0
132.522 -14.2027 -5280 0
137.431 -11.3012 -5280 0
137.431 -14.2027 -5280 0
147.247 -11.3012 -5280 0
147.247 -14.2027 -5280 0
161.972 -14.3382 -5280 0
171.788 -14.3382 -5280 0
186.513 -11.369 -5280 0
191.421 -14.3382 -5280 0
196.329 -11.369 -5280 0
201.238 -14.3382 -5280 0
206.146 -11.369 -5280 0
225.779 -11.369 -5280 0
61.3529 -18.4534 -5280 0
24.5412 -11.3012 -5280 0
-24.5412 -2.7999 -5280 0
-24.5412 -5.70141 -5280 0
-22.0871 -7.05056 -5280 0
-22.0871 -9.95207 -5280 0
-19.6329 -11.3012 -5280 0
-14.7247 -14.2027 -5280 0
4.90825 -14.2027 -5280 0
9.81648 -11.3012 -5280 0
9.81648 -14.2027 -5280 0
12.2706 -15.5519 -5280 0
14.7247 -11.3012 -5280 0
19.6329 -11.3012 -5280 0
19.6329 -14.2027 -5280 0
24.5412 -14.2027 -5280 0
-26.9953 7.05056 -5280 0
29.4494 -11.3012 -5280 0
29.4494 -14.2027 -5280 0
31.9035 -15.5519 -5280 0
34.3577 -11.3012 -5280 0
39.2659 -11.3012 -5280 0
39.2659 -14.2027 -5280 0
44.1741 -14.2027 -5280 0
49.0824 -14.2027 -5280 0
53.9906 -14.2027 -5280 0
56.4447 -15.5519 -5280 0
58.8988 -14.2027 -5280 0
63.8071 -14.2027 -5280 0
66.2612 -15.5519 -5280 0
68.7153 -14.2027 -5280 0
-29.4494 5.70141 -5280 0
-26.9953 1.45075 -5280 0
-24.5412 2.7999 -5280 0
-24.5412 5.70141 -5280 0
-22.0871 7.05056 -5280 0
80.9859 7.05056 -5280 0
215.962 5.83687 -384 12923.8
215.962 -5.83687 -384 1810.34
220.871 2.86764 -384 21640.4
225.779 5.83687 -384 961.932
230.687 2.86764 -384 62.9355
230.687 -2.86764 -384 23.422
225.779 -5.83687 -384 143.572
220.871 -2.86764 -384 5444.41
225.779 11.369 -384 47.6372
