#kinematics calculation of gsex
#vertex z = 50 mm, E_reaction = 66.411 MeV
#theta_cm, theta3_lab, Ek3_lab, theta4_lab, Ek4_lab
0 0 61.8907 0 0.0803084
0.1 0.0481398 61.8906 1.33771 0.0803555
0.2 0.0962796 61.8905 2.6738 0.0804967
0.3 0.144419 61.8903 4.00665 0.080732
0.4 0.192559 61.8899 5.33467 0.0810615
0.5 0.240699 61.8895 6.6563 0.0814852
0.6 0.288839 61.889 7.97004 0.082003
0.7 0.336979 61.8884 9.27442 0.0826149
0.8 0.385118 61.8877 10.568 0.083321
0.9 0.433258 61.8869 11.8496 0.0841211
1 0.481398 61.886 13.1178 0.0850155
1.1 0.529537 61.885 14.3715 0.0860039
1.2 0.577677 61.8839 15.6095 0.0870865
1.3 0.625817 61.8827 16.831 0.0882632
1.4 0.673956 61.8815 18.035 0.089534
1.5 0.722096 61.8801 19.2207 0.090899
1.6 0.770235 61.8786 20.3873 0.092358
1.7 0.818375 61.8771 21.5343 0.0939112
1.8 0.866514 61.8754 22.661 0.0955585
1.9 0.914654 61.8737 23.7671 0.0972998
2 0.962793 61.8719 24.8521 0.0991353
2.1 1.01093 61.8699 25.9157 0.101065
2.2 1.05907 61.8679 26.9578 0.103088
2.3 1.10721 61.8658 27.9782 0.105206
2.4 1.15535 61.8636 28.9768 0.107418
2.5 1.20349 61.8613 29.9536 0.109724
2.6 1.25163 61.8589 30.9085 0.112124
2.7 1.29977 61.8564 31.8418 0.114618
2.8 1.34791 61.8538 32.7536 0.117205
2.9 1.39604 61.8511 33.6439 0.119887
3 1.44418 61.8483 34.5131 0.122663
3.1 1.49232 61.8455 35.3614 0.125534
3.2 1.54046 61.8425 36.1891 0.128498
3.3 1.5886 61.8394 36.9964 0.131556
3.4 1.63674 61.8363 37.7837 0.134708
3.5 1.68488 61.833 38.5514 0.137954
3.6 1.73301 61.8297 39.2998 0.141294
3.7 1.78115 61.8263 40.0292 0.144728
3.8 1.82929 61.8227 40.7402 0.148255
3.9 1.87743 61.8191 41.433 0.151877
4 1.92557 61.8154 42.1081 0.155593
4.1 1.9737 61.8116 42.7659 0.159403
4.2 2.02184 61.8077 43.4067 0.163306
4.3 2.06998 61.8037 44.0311 0.167304
4.4 2.11812 61.7996 44.6393 0.171395
4.5 2.16625 61.7954 45.2318 0.17558
4.6 2.21439 61.7911 45.8091 0.179859
4.7 2.26253 61.7868 46.3714 0.184232
4.8 2.31067 61.7823 46.9192 0.188699
4.9 2.3588 61.7777 47.4529 0.193259
5 2.40694 61.7731 47.9728 0.197914
5.1 2.45508 61.7683 48.4793 0.202662
