#kinematics calculation of exex
#vertex z = 450 mm, E_reaction = 41.844 MeV
#theta_cm, theta3_lab, Ek3_lab, theta4_lab, Ek4_lab
0 0 32.3535 0 0.610459
0.1 0.0430964 32.3535 0.313961 0.610483
0.2 0.0861929 32.3534 0.627893 0.610556
0.3 0.129289 32.3533 0.941767 0.610677
0.4 0.172386 32.3532 1.25556 0.610846
0.5 0.215482 32.3529 1.56923 0.611063
0.6 0.258578 32.3527 1.88276 0.611329
0.7 0.301674 32.3524 2.19611 0.611643
0.8 0.344771 32.352 2.50927 0.612006
0.9 0.387867 32.3516 2.82219 0.612417
1 0.430963 32.3511 3.13486 0.612876
1.1 0.474059 32.3506 3.44725 0.613384
1.2 0.517154 32.3501 3.75931 0.61394
1.3 0.56025 32.3495 4.07104 0.614544
1.4 0.603345 32.3488 4.3824 0.615197
1.5 0.646441 32.3481 4.69335 0.615898
1.6 0.689536 32.3474 5.00389 0.616647
1.7 0.732631 32.3466 5.31397 0.617445
1.8 0.775726 32.3457 5.62358 0.618291
1.9 0.818821 32.3448 5.93267 0.619185
2 0.861915 32.3439 6.24124 0.620127
2.1 0.905009 32.3429 6.54924 0.621118
2.2 0.948104 32.3418 6.85667 0.622158
2.3 0.991197 32.3408 7.16348 0.623245
2.4 1.03429 32.3396 7.46965 0.624381
2.5 1.07738 32.3384 7.77517 0.625565
2.6 1.12048 32.3372 8.08 0.626798
2.7 1.16357 32.3359 8.38412 0.628078
2.8 1.20666 32.3346 8.6875 0.629407
2.9 1.24976 32.3332 8.99012 0.630785
3 1.29285 32.3318 9.29196 0.63221
3.1 1.33594 32.3303 9.593 0.633684
3.2 1.37903 32.3288 9.8932 0.635206
3.3 1.42212 32.3272 10.1926 0.636777
3.4 1.46521 32.3256 10.491 0.638396
3.5 1.5083 32.3239 10.7886 0.640063
3.6 1.55139 32.3222 11.0853 0.641778
3.7 1.59448 32.3205 11.381 0.643541
3.8 1.63757 32.3186 11.6758 0.645353
3.9 1.68066 32.3168 11.9696 0.647213
4 1.72375 32.3149 12.2624 0.649121
4.1 1.76684 32.3129 12.5541 0.651078
4.2 1.80992 32.3109 12.8449 0.653082
4.3 1.85301 32.3089 13.1346 0.655135
4.4 1.8961 32.3068 13.4232 0.657236
4.5 1.93919 32.3046 13.7107 0.659386
4.6 1.98227 32.3024 13.9971 0.661583
