#kinematics calculation of gsgs
#vertex z = 250 mm, E_reaction = 55.105 MeV
#theta_cm, theta3_lab, Ek3_lab, theta4_lab, Ek4_lab
0 0 55.105 180 0
0.1 0.0499385 55.105 89.9499 4.19648e-05
0.2 0.0998769 55.1048 89.8999 0.000167859
0.3 0.149815 55.1046 89.8498 0.000377683
0.4 0.199754 55.1043 89.7998 0.000671435
0.5 0.249692 55.104 89.7497 0.00104911
0.6 0.299631 55.1035 89.6996 0.00151072
0.7 0.349569 55.1029 89.6496 0.00205625
0.8 0.399508 55.1023 89.5995 0.00268571
0.9 0.449446 55.1016 89.5494 0.00339908
1 0.499385 55.1008 89.4994 0.00419638
1.1 0.549323 55.0999 89.4493 0.00507759
1.2 0.599262 55.099 89.3993 0.00604272
1.3 0.6492 55.0979 89.3492 0.00709176
1.4 0.699139 55.0968 89.2991 0.0082247
1.5 0.749077 55.0956 89.2491 0.00944155
1.6 0.799016 55.0943 89.199 0.0107423
1.7 0.848954 55.0929 89.149 0.012127
1.8 0.898893 55.0914 89.0989 0.0135955
1.9 0.948831 55.0899 89.0488 0.0151479
2 0.99877 55.0882 88.9988 0.0167842
2.1 1.04871 55.0865 88.9487 0.0185044
2.2 1.09865 55.0847 88.8986 0.0203085
2.3 1.14859 55.0828 88.8486 0.0221964
2.4 1.19852 55.0808 88.7985 0.0241682
2.5 1.24846 55.0788 88.7485 0.0262239
2.6 1.2984 55.0766 88.6984 0.0283634
2.7 1.34834 55.0744 88.6483 0.0305867
2.8 1.39828 55.0721 88.5983 0.0328939
2.9 1.44822 55.0697 88.5482 0.0352849
3 1.49816 55.0672 88.4982 0.0377597
3.1 1.54809 55.0647 88.4481 0.0403184
3.2 1.59803 55.062 88.398 0.0429608
3.3 1.64797 55.0593 88.348 0.0456871
3.4 1.69791 55.0565 88.2979 0.0484971
3.5 1.74785 55.0536 88.2478 0.051391
3.6 1.79779 55.0506 88.1978 0.0543686
3.7 1.84773 55.0476 88.1477 0.0574299
3.8 1.89766 55.0444 88.0977 0.060575
3.9 1.9476 55.0412 88.0476 0.0638039
4 1.99754 55.0379 87.9975 0.0671165
4.1 2.04748 55.0345 87.9475 0.0705128
4.2 2.09742 55.031 87.8974 0.0739929
4.3 2.14736 55.0274 87.8474 0.0775566
4.4 2.1973 55.0238 87.7973 0.081204
4.5 2.24723 55.0201 87.7472 0.0849352
4.6 2.29717 55.0163 87.6972 0.08875
4.7 2.34711 55.0124 87.6471 0.0926484
4.8 2.39705 55.0084 87.597 0.0966305
4.9 2.44699 55.0043 87.547 0.100696
5 2.49693 55.0002 87.4969 0.104846
5.1 2.54687 54.9959 87.4469 0.109079
5.2 2.59681 54.9916 87.3968 0.113395
5.3 2.64674 54.9872 87.3467 0.117795
5.4 2.69668 54.9827 87.2967 0.122279
5.5 2.74662 54.9782 87.2466 0.126846
5.6 2.79656 54.9735 87.1966 0.131497
5.7 2.8465 54.9688 87.1465 0.136231
5.8 2.89644 54.964 87.0964 0.141049
5.9 2.94638 54.959 87.0464 0.145951
6 2.99632 54.9541 86.9963 0.150935
6.1 3.04625 54.949 86.9462 0.156004
6.2 3.09619 54.9438 86.8962 0.161156
6.3 3.14613 54.9386 86.8461 0.166391
6.4 3.19607 54.9333 86.7961 0.171709
6.5 3.24601 54.9279 86.746 0.177111
6.6 3.29595 54.9224 86.6959 0.182597
6.7 3.34589 54.9168 86.6459 0.188166
6.8 3.39583 54.9112 86.5958 0.193818
6.9 3.44576 54.9054 86.5458 0.199553
7 3.4957 54.8996 86.4957 0.205372
7.1 3.54564 54.8937 86.4456 0.211274
7.2 3.59558 54.8877 86.3956 0.21726
7.3 3.64552 54.8817 86.3455 0.223328
7.4 3.69546 54.8755 86.2955 0.22948
7.5 3.7454 54.8693 86.2454 0.235715
7.6 3.79534 54.863 86.1953 0.242034
7.7 3.84528 54.8566 86.1453 0.248435
7.8 3.89522 54.8501 86.0952 0.25492
7.9 3.94515 54.8435 86.0451 0.261488
8 3.99509 54.8369 85.9951 0.268139
8.1 4.04503 54.8301 85.945 0.274873
8.2 4.09497 54.8233 85.895 0.28169
8.3 4.14491 54.8164 85.8449 0.288591
8.4 4.19485 54.8094 85.7948 0.295574
8.5 4.24479 54.8024 85.7448 0.30264
8.6 4.29473 54.7952 85.6947 0.30979
8.7 4.34467 54.788 85.6447 0.317022
8.8 4.39461 54.7807 85.5946 0.324338
8.9 4.44455 54.7733 85.5445 0.331736
9 4.49449 54.7658 85.4945 0.339217
9.1 4.54442 54.7582 85.4444 0.346781
9.2 4.59436 54.7506 85.3944 0.354428
9.3 4.6443 54.7428 85.3443 0.362158
9.4 4.69424 54.735 85.2942 0.369971
9.5 4.74418 54.7271 85.2442 0.377866
9.6 4.79412 54.7192 85.1941 0.385844
9.7 4.84406 54.7111 85.1441 0.393905
9.8 4.894 54.703 85.094 0.402049
9.9 4.94394 54.6947 85.0439 0.410275
10 4.99388 54.6864 84.9939 0.418584
10.1 5.04382 54.678 84.9438 0.426976
10.2 5.09376 54.6695 84.8937 0.435451
10.3 5.1437 54.661 84.8437 0.444007
10.4 5.19364 54.6524 84.7936 0.452647
10.5 5.24358 54.6436 84.7436 0.461369
10.6 5.29352 54.6348 84.6935 0.470174
10.7 5.34345 54.6259 84.6434 0.479061
10.8 5.39339 54.617 84.5934 0.488031
10.9 5.44333 54.6079 84.5433 0.497083
11 5.49327 54.5988 84.4933 0.506217
