#kinematics calculation of gsgs
#vertex z = 200 mm, E_reaction = 58.083 MeV
#theta_cm, theta3_lab, Ek3_lab, theta4_lab, Ek4_lab
0 0 58.083 0 0
0.1 0.0499352 58.083 89.9499 4.42327e-05
0.2 0.0998703 58.0828 89.8999 0.000176931
0.3 0.149805 58.0826 89.8498 0.000398094
0.4 0.199741 58.0823 89.7997 0.000707721
0.5 0.249676 58.0819 89.7497 0.00110581
0.6 0.299611 58.0814 89.6996 0.00159236
0.7 0.349546 58.0808 89.6495 0.00216738
0.8 0.399481 58.0802 89.5995 0.00283085
0.9 0.449416 58.0794 89.5494 0.00358278
1 0.499352 58.0786 89.4994 0.00442316
1.1 0.549287 58.0776 89.4493 0.005352
1.2 0.599222 58.0766 89.3992 0.00636928
1.3 0.649157 58.0755 89.3492 0.00747501
1.4 0.699092 58.0743 89.2991 0.00866918
1.5 0.749027 58.073 89.249 0.0099518
1.6 0.798963 58.0717 89.199 0.0113228
1.7 0.848898 58.0702 89.1489 0.0127823
1.8 0.898833 58.0687 89.0988 0.0143302
1.9 0.948768 58.067 89.0488 0.0159666
2 0.998703 58.0653 88.9987 0.0176913
2.1 1.04864 58.0635 88.9486 0.0195045
2.2 1.09857 58.0616 88.8986 0.021406
2.3 1.14851 58.0596 88.8485 0.023396
2.4 1.19844 58.0575 88.7984 0.0254743
2.5 1.24838 58.0554 88.7484 0.0276411
2.6 1.29831 58.0531 88.6983 0.0298962
2.7 1.34825 58.0508 88.6482 0.0322397
2.8 1.39819 58.0483 88.5982 0.0346716
2.9 1.44812 58.0458 88.5481 0.0371918
3 1.49806 58.0432 88.4981 0.0398004
3.1 1.54799 58.0405 88.448 0.0424973
3.2 1.59793 58.0377 88.3979 0.0452825
3.3 1.64786 58.0348 88.3479 0.0481561
3.4 1.6978 58.0319 88.2978 0.051118
3.5 1.74773 58.0288 88.2477 0.0541683
3.6 1.79767 58.0257 88.1977 0.0573068
3.7 1.8476 58.0225 88.1476 0.0605336
3.8 1.89754 58.0192 88.0975 0.0638487
3.9 1.94747 58.0157 88.0475 0.067252
4 1.99741 58.0123 87.9974 0.0707436
4.1 2.04734 58.0087 87.9473 0.0743235
4.2 2.09728 58.005 87.8973 0.0779916
4.3 2.14721 58.0013 87.8472 0.0817479
4.4 2.19715 57.9974 87.7971 0.0855925
4.5 2.24709 57.9935 87.7471 0.0895253
4.6 2.29702 57.9895 87.697 0.0935462
4.7 2.34696 57.9853 87.647 0.0976553
4.8 2.39689 57.9811 87.5969 0.101853
4.9 2.44683 57.9769 87.5468 0.106138
5 2.49676 57.9725 87.4968 0.110512
5.1 2.5467 57.968 87.4467 0.114973
5.2 2.59663 57.9635 87.3966 0.119523
5.3 2.64657 57.9588 87.3466 0.124161
5.4 2.6965 57.9541 87.2965 0.128887
5.5 2.74644 57.9493 87.2464 0.133701
5.6 2.79637 57.9444 87.1964 0.138603
5.7 2.84631 57.9394 87.1463 0.143594
5.8 2.89625 57.9343 87.0962 0.148672
5.9 2.94618 57.9292 87.0462 0.153838
6 2.99612 57.9239 86.9961 0.159092
6.1 3.04605 57.9186 86.946 0.164435
6.2 3.09599 57.9131 86.896 0.169865
6.3 3.14592 57.9076 86.8459 0.175383
6.4 3.19586 57.902 86.7959 0.180989
6.5 3.24579 57.8963 86.7458 0.186683
6.6 3.29573 57.8905 86.6957 0.192465
6.7 3.34567 57.8847 86.6457 0.198335
6.8 3.3956 57.8787 86.5956 0.204292
6.9 3.44554 57.8727 86.5455 0.210338
7 3.49547 57.8665 86.4955 0.216471
7.1 3.54541 57.8603 86.4454 0.222692
7.2 3.59534 57.854 86.3953 0.229001
