#kinematics calculation of gsex
#vertex z = 650 mm, E_reaction = 24.984 MeV
#theta_cm, theta3_lab, Ek3_lab, theta4_lab, Ek4_lab
0 0 20.3005 0 0.243479
0.1 0.0445117 20.3005 0.406532 0.243495
0.2 0.0890234 20.3005 0.813007 0.243541
0.3 0.133535 20.3004 1.21937 0.243617
0.4 0.178047 20.3003 1.62556 0.243724
0.5 0.222558 20.3001 2.03152 0.243861
0.6 0.26707 20.3 2.43719 0.244029
0.7 0.311581 20.2998 2.84252 0.244228
0.8 0.356093 20.2995 3.24746 0.244457
0.9 0.400604 20.2993 3.65194 0.244717
1 0.445116 20.299 4.05591 0.245007
1.1 0.489627 20.2987 4.45931 0.245328
1.2 0.534138 20.2983 4.86209 0.245679
1.3 0.578649 20.2979 5.2642 0.246061
1.4 0.62316 20.2975 5.66558 0.246473
1.5 0.667671 20.2971 6.06618 0.246916
1.6 0.712182 20.2966 6.46594 0.24739
1.7 0.756692 20.2961 6.86481 0.247894
1.8 0.801203 20.2956 7.26274 0.248428
1.9 0.845713 20.295 7.65969 0.248993
2 0.890223 20.2944 8.05559 0.249589
2.1 0.934733 20.2938 8.4504 0.250215
2.2 0.979243 20.2931 8.84408 0.250872
2.3 1.02375 20.2924 9.23656 0.251559
2.4 1.06826 20.2917 9.62782 0.252277
2.5 1.11277 20.291 10.0178 0.253025
2.6 1.15728 20.2902 10.4064 0.253804
2.7 1.20179 20.2894 10.7937 0.254613
2.8 1.2463 20.2885 11.1796 0.255453
2.9 1.29081 20.2877 11.564 0.256323
3 1.33531 20.2868 11.9469 0.257224
3.1 1.37982 20.2858 12.3283 0.258155
3.2 1.42433 20.2849 12.7081 0.259117
3.3 1.46884 20.2839 13.0862 0.260109
3.4 1.51334 20.2829 13.4627 0.261132
3.5 1.55785 20.2818 13.8376 0.262185
3.6 1.60236 20.2807 14.2107 0.263269
3.7 1.64686 20.2796 14.582 0.264384
3.8 1.69137 20.2785 14.9515 0.265528
3.9 1.73588 20.2773 15.3193 0.266704
4 1.78038 20.2761 15.6851 0.267909
4.1 1.82489 20.2749 16.0491 0.269146
4.2 1.86939 20.2736 16.4111 0.270412
4.3 1.9139 20.2723 16.7712 0.27171
4.4 1.9584 20.271 17.1293 0.273037
4.5 2.0029 20.2696 17.4854 0.274395
4.6 2.04741 20.2682 17.8395 0.275784
4.7 2.09191 20.2668 18.1915 0.277203
4.8 2.13641 20.2653 18.5415 0.278652
4.9 2.18091 20.2639 18.8893 0.280132
5 2.22542 20.2624 19.2351 0.281643
5.1 2.26992 20.2608 19.5787 0.283183
5.2 2.31442 20.2592 19.9201 0.284755
5.3 2.35892 20.2576 20.2594 0.286356
5.4 2.40342 20.256 20.5965 0.287988
5.5 2.44792 20.2543 20.9314 0.289651
5.6 2.49242 20.2527 21.264 0.291344
5.7 2.53692 20.2509 21.5944 0.293067
5.8 2.58141 20.2492 21.9226 0.294821
5.9 2.62591 20.2474 22.2485 0.296605
6 2.67041 20.2456 22.5721 0.298419
6.1 2.71491 20.2437 22.8935 0.300264
6.2 2.7594 20.2419 23.2125 0.302139
6.3 2.8039 20.24 23.5293 0.304045
6.4 2.84839 20.238 23.8437 0.305981
6.5 2.89289 20.2361 24.1558 0.307947
6.6 2.93738 20.2341 24.4656 0.309944
6.7 2.98187 20.232 24.7731 0.311971
6.8 3.02637 20.23 25.0782 0.314028
6.9 3.07086 20.2279 25.381 0.316116
7 3.11535 20.2258 25.6815 0.318234
7.1 3.15984 20.2236 25.9796 0.320382
7.2 3.20433 20.2214 26.2754 0.322561
7.3 3.24882 20.2192 26.5688 0.32477
7.4 3.29331 20.217 26.8599 0.327009
7.5 3.3378 20.2147 27.1487 0.329279
7.6 3.38229 20.2124 27.4351 0.331578
7.7 3.42678 20.2101 27.7191 0.333909
7.8 3.47127 20.2077 28.0009 0.336269
7.9 3.51575 20.2053 28.2803 0.33866
8 3.56024 20.2029 28.5573 0.341081
8.1 3.60472 20.2005 28.8321 0.343532
8.2 3.64921 20.198 29.1045 0.346013
8.3 3.69369 20.1955 29.3746 0.348525
8.4 3.73818 20.1929 29.6423 0.351067
8.5 3.78266 20.1904 29.9078 0.353639
8.6 3.82714 20.1878 30.171 0.356241
8.7 3.87162 20.1851 30.4319 0.358874
8.8 3.9161 20.1825 30.6905 0.361537
8.9 3.96058 20.1798 30.9468 0.364229
9 4.00506 20.177 31.2008 0.366953
9.1 4.04954 20.1743 31.4526 0.369706
9.2 4.09402 20.1715 31.7021 0.372489
9.3 4.13849 20.1687 31.9494 0.375303
9.4 4.18297 20.1659 32.1945 0.378147
9.5 4.22744 20.163 32.4373 0.381021
9.6 4.27192 20.1601 32.678 0.383925
9.7 4.31639 20.1571 32.9164 0.386859
9.8 4.36086 20.1542 33.1526 0.389823
9.9 4.40534 20.1512 33.3867 0.392817
10 4.44981 20.1482 33.6186 0.395842
10.1 4.49428 20.1451 33.8483 0.398896
10.2 4.53875 20.142 34.0759 0.401981
10.3 4.58322 20.1389 34.3013 0.405096
10.4 4.62768 20.1358 34.5247 0.408241
10.5 4.67215 20.1326 34.7459 0.411415
10.6 4.71662 20.1294 34.965 0.41462
10.7 4.76108 20.1261 35.1821 0.417855
10.8 4.80555 20.1229 35.3971 0.42112
10.9 4.85001 20.1196 35.61 0.424415
