#kinematics calculation of gsex
#vertex z = 700 mm, E_reaction = 19.708 MeV
#theta_cm, theta3_lab, Ek3_lab, theta4_lab, Ek4_lab
0 0 14.9373 0 0.330661
0.1 0.0425544 14.9373 0.286049 0.330672
0.2 0.0851088 14.9373 0.572075 0.330705
0.3 0.127663 14.9372 0.858056 0.330761
0.4 0.170218 14.9372 1.14397 0.330839
0.5 0.212772 14.9371 1.42979 0.330939
0.6 0.255326 14.9369 1.7155 0.331061
0.7 0.29788 14.9368 2.00108 0.331206
0.8 0.340434 14.9366 2.28649 0.331373
0.9 0.382988 14.9364 2.57173 0.331562
1 0.425542 14.9362 2.85676 0.331773
1.1 0.468096 14.936 3.14157 0.332007
1.2 0.51065 14.9357 3.42614 0.332262
1.3 0.553203 14.9355 3.71043 0.332541
1.4 0.595757 14.9352 3.99443 0.332841
1.5 0.63831 14.9348 4.27813 0.333163
1.6 0.680863 14.9345 4.56148 0.333508
1.7 0.723416 14.9341 4.84448 0.333875
1.8 0.765969 14.9337 5.12711 0.334265
1.9 0.808521 14.9333 5.40934 0.334676
2 0.851074 14.9329 5.69114 0.33511
2.1 0.893626 14.9324 5.97251 0.335566
2.2 0.936178 14.932 6.25342 0.336044
2.3 0.978729 14.9315 6.53384 0.336545
2.4 1.02128 14.9309 6.81376 0.337067
2.5 1.06383 14.9304 7.09316 0.337612
2.6 1.10638 14.9298 7.37202 0.338179
2.7 1.14893 14.9292 7.65032 0.338769
2.8 1.19148 14.9286 7.92803 0.33938
2.9 1.23403 14.928 8.20515 0.340014
3 1.27658 14.9273 8.48164 0.34067
3.1 1.31913 14.9267 8.7575 0.341348
3.2 1.36168 14.926 9.0327 0.342049
3.3 1.40423 14.9252 9.30722 0.342772
3.4 1.44678 14.9245 9.58105 0.343517
3.5 1.48933 14.9237 9.85416 0.344284
3.6 1.53187 14.9229 10.1265 0.345073
3.7 1.57442 14.9221 10.3982 0.345884
3.8 1.61697 14.9213 10.6691 0.346718
3.9 1.65951 14.9204 10.9392 0.347574
4 1.70206 14.9195 11.2085 0.348452
4.1 1.7446 14.9186 11.4769 0.349353
4.2 1.78715 14.9177 11.7446 0.350275
4.3 1.82969 14.9168 12.0114 0.35122
4.4 1.87224 14.9158 12.2773 0.352187
4.5 1.91478 14.9148 12.5424 0.353176
4.6 1.95732 14.9138 12.8066 0.354187
4.7 1.99987 14.9128 13.0699 0.35522
4.8 2.04241 14.9117 13.3322 0.356276
4.9 2.08495 14.9106 13.5937 0.357354
5 2.12749 14.9095 13.8541 0.358454
5.1 2.17003 14.9084 14.1136 0.359576
5.2 2.21257 14.9073 14.3722 0.36072
5.3 2.25511 14.9061 14.6297 0.361886
5.4 2.29765 14.9049 14.8863 0.363075
5.5 2.34019 14.9037 15.1418 0.364286
5.6 2.38273 14.9025 15.3963 0.365519
5.7 2.42526 14.9012 15.6498 0.366774
5.8 2.4678 14.8999 15.9023 0.368051
5.9 2.51033 14.8986 16.1536 0.36935
6 2.55287 14.8973 16.404 0.370672
6.1 2.5954 14.896 16.6532 0.372015
6.2 2.63794 14.8946 16.9013 0.373381
6.3 2.68047 14.8932 17.1484 0.374768
6.4 2.723 14.8918 17.3943 0.376178
6.5 2.76553 14.8904 17.6392 0.37761
6.6 2.80806 14.8889 17.8829 0.379064
6.7 2.85059 14.8875 18.1254 0.380541
6.8 2.89312 14.886 18.3669 0.382039
6.9 2.93565 14.8844 18.6072 0.383559
7 2.97818 14.8829 18.8463 0.385102
7.1 3.02071 14.8813 19.0842 0.386666
7.2 3.06323 14.8797 19.321 0.388253
7.3 3.10576 14.8781 19.5566 0.389862
7.4 3.14828 14.8765 19.7911 0.391493
7.5 3.19081 14.8749 20.0243 0.393145
7.6 3.23333 14.8732 20.2563 0.39482
7.7 3.27585 14.8715 20.4872 0.396517
7.8 3.31837 14.8698 20.7168 0.398236
7.9 3.36089 14.868 20.9452 0.399977
8 3.40341 14.8663 21.1724 0.401741
8.1 3.44593 14.8645 21.3984 0.403526
8.2 3.48845 14.8627 21.6232 0.405333
8.3 3.53097 14.8608 21.8467 0.407162
8.4 3.57348 14.859 22.069 0.409013
