#kinematics calculation of exex
#vertex z = 0 mm, E_reaction = 69.027 MeV
#theta_cm, theta3_lab, Ek3_lab, theta4_lab, Ek4_lab
0 0 59.8164 0 0.330586
0.1 0.0462165 59.8164 0.622473 0.330632
0.2 0.0924331 59.8162 1.24476 0.330767
0.3 0.13865 59.816 1.86668 0.330994
0.4 0.184866 59.8157 2.48805 0.331311
0.5 0.231083 59.8153 3.10869 0.331719
0.6 0.277299 59.8148 3.72841 0.332217
0.7 0.323515 59.8142 4.34703 0.332806
0.8 0.369732 59.8135 4.96438 0.333485
0.9 0.415948 59.8127 5.58029 0.334256
1 0.462164 59.8119 6.19457 0.335116
1.1 0.508381 59.8109 6.80706 0.336068
1.2 0.554597 59.8099 7.41758 0.337109
1.3 0.600813 59.8088 8.02598 0.338242
1.4 0.647029 59.8075 8.63209 0.339465
1.5 0.693245 59.8062 9.23576 0.340778
1.6 0.739461 59.8048 9.83682 0.342183
1.7 0.785677 59.8033 10.4351 0.343677
1.8 0.831892 59.8017 11.0305 0.345263
1.9 0.878108 59.8001 11.6229 0.346938
2 0.924324 59.7983 12.2121 0.348705
2.1 0.970539 59.7964 12.798 0.350562
2.2 1.01675 59.7945 13.3804 0.352509
2.3 1.06297 59.7925 13.9593 0.354547
2.4 1.10918 59.7903 14.5345 0.356676
2.5 1.1554 59.7881 15.1059 0.358895
2.6 1.20161 59.7858 15.6734 0.361205
2.7 1.24783 59.7834 16.2368 0.363605
2.8 1.29404 59.7809 16.7962 0.366095
2.9 1.34026 59.7783 17.3513 0.368676
3 1.38647 59.7757 17.9022 0.371348
3.1 1.43269 59.7729 18.4487 0.37411
3.2 1.4789 59.77 18.9907 0.376962
3.3 1.52511 59.7671 19.5282 0.379905
3.4 1.57133 59.7641 20.061 0.382939
3.5 1.61754 59.7609 20.5892 0.386063
3.6 1.66375 59.7577 21.1127 0.389277
3.7 1.70997 59.7544 21.6314 0.392582
3.8 1.75618 59.751 22.1453 0.395977
3.9 1.80239 59.7475 22.6543 0.399463
4 1.8486 59.744 23.1584 0.403039
4.1 1.89482 59.7403 23.6575 0.406705
4.2 1.94103 59.7365 24.1516 0.410462
4.3 1.98724 59.7327 24.6407 0.414309
4.4 2.03345 59.7288 25.1248 0.418246
4.5 2.07966 59.7247 25.6038 0.422274
4.6 2.12587 59.7206 26.0777 0.426392
4.7 2.17208 59.7164 26.5466 0.4306
4.8 2.21829 59.7121 27.0103 0.434899
4.9 2.2645 59.7077 27.4689 0.439288
5 2.31071 59.7032 27.9224 0.443767
5.1 2.35692 59.6987 28.3709 0.448337
5.2 2.40313 59.694 28.8142 0.452996
5.3 2.44934 59.6893 29.2524 0.457746
5.4 2.49555 59.6844 29.6855 0.462586
5.5 2.54176 59.6795 30.1136 0.467517
5.6 2.58797 59.6745 30.5365 0.472537
5.7 2.63417 59.6694 30.9545 0.477648
5.8 2.68038 59.6642 31.3674 0.482849
5.9 2.72659 59.6589 31.7753 0.48814
6 2.7728 59.6535 32.1783 0.493521
6.1 2.819 59.648 32.5763 0.498992
6.2 2.86521 59.6424 32.9693 0.504554
6.3 2.91142 59.6368 33.3575 0.510205
6.4 2.95762 59.6311 33.7408 0.515947
6.5 3.00383 59.6252 34.1192 0.521778
6.6 3.05003 59.6193 34.4929 0.5277
6.7 3.09624 59.6133 34.8618 0.533711
6.8 3.14244 59.6072 35.226 0.539813
6.9 3.18864 59.601 35.5855 0.546004
7 3.23485 59.5947 35.9403 0.552285
7.1 3.28105 59.5883 36.2905 0.558657
7.2 3.32725 59.5819 36.6362 0.565118
7.3 3.37345 59.5753 36.9773 0.571669
7.4 3.41966 59.5687 37.3139 0.57831
7.5 3.46586 59.562 37.6461 0.585041
7.6 3.51206 59.5551 37.9739 0.591862
7.7 3.55826 59.5482 38.2973 0.598772
7.8 3.60446 59.5412 38.6164 0.605772
7.9 3.65066 59.5341 38.9313 0.612862
8 3.69686 59.527 39.2419 0.620042
8.1 3.74306 59.5197 39.5484 0.627312
8.2 3.78926 59.5123 39.8507 0.634671
8.3 3.83545 59.5049 40.1489 0.64212
8.4 3.88165 59.4973 40.4431 0.649658
8.5 3.92785 59.4897 40.7333 0.657287
8.6 3.97405 59.482 41.0195 0.665004
8.7 4.02024 59.4742 41.3018 0.672812
8.8 4.06644 59.4663 41.5803 0.680709
8.9 4.11263 59.4583 41.855 0.688695
9 4.15883 59.4502 42.1259 0.696771
9.1 4.20502 59.4421 42.3931 0.704936
9.2 4.25122 59.4338 42.6566 0.713191
9.3 4.29741 59.4255 42.9165 0.721536
9.4 4.3436 59.417 43.1728 0.729969
9.5 4.38979 59.4085 43.4256 0.738492
9.6 4.43598 59.3999 43.6748 0.747105
9.7 4.48218 59.3912 43.9206 0.755807
9.8 4.52837 59.3824 44.1631 0.764598
9.9 4.57456 59.3735 44.4021 0.773478
10 4.62075 59.3646 44.6379 0.782448
10.1 4.66694 59.3555 44.8703 0.791507
10.2 4.71312 59.3463 45.0996 0.800655
10.3 4.75931 59.3371 45.3256 0.809892
10.4 4.8055 59.3278 45.5485 0.819219
10.5 4.85169 59.3184 45.7683 0.828634
10.6 4.89787 59.3089 45.9851 0.838139
10.7 4.94406 59.2993 46.1988 0.847732
10.8 4.99024 59.2896 46.4095 0.857415
10.9 5.03643 59.2798 46.6173 0.867187
11 5.08261 59.27 46.8222 0.877047
11.1 5.12879 59.26 47.0242 0.886997
11.2 5.17498 59.25 47.2234 0.897035
11.3 5.22116 59.2398 47.4198 0.907163
11.4 5.26734 59.2296 47.6135 0.917379
11.5 5.31352 59.2193 47.8044 0.927684
11.6 5.3597 59.2089 47.9927 0.938078
11.7 5.40588 59.1984 48.1783 0.94856
11.8 5.45206 59.1879 48.3614 0.959132
11.9 5.49824 59.1772 48.5418 0.969792
12 5.54441 59.1665 48.7198 0.98054
12.1 5.59059 59.1556 48.8952 0.991378
12.2 5.63677 59.1447 49.0682 1.0023
12.3 5.68294 59.1337 49.2388 1.01332
12.4 5.72912 59.1226 49.4069 1.02442
12.5 5.77529 59.1114 49.5728 1.03561
12.6 5.82146 59.1001 49.7362 1.04689
12.7 5.86764 59.0887 49.8974 1.05826
12.8 5.91381 59.0773 50.0563 1.06972
12.9 5.95998 59.0657 50.213 1.08126
13 6.00615 59.0541 50.3675 1.0929
13.1 6.05232 59.0424 50.5198 1.10462
13.2 6.09849 59.0306 50.6699 1.11643
13.3 6.14466 59.0187 50.8179 1.12832
13.4 6.19083 59.0067 50.9639 1.14031
13.5 6.23699 58.9946 51.1078 1.15239
13.6 6.28316 58.9825 51.2497 1.16455
13.7 6.32933 58.9702 51.3895 1.1768
13.8 6.37549 58.9579 51.5274 1.18914
13.9 6.42165 58.9454 51.6634 1.20156
14 6.46782 58.9329 51.7974 1.21408
14.1 6.51398 58.9203 51.9295 1.22668
14.2 6.56014 58.9076 52.0598 1.23937
14.3 6.6063 58.8949 52.1882 1.25215
14.4 6.65246 58.882 52.3148 1.26501
14.5 6.69862 58.869 52.4396 1.27797
14.6 6.74478 58.856 52.5626 1.29101
14.7 6.79094 58.8429 52.6839 1.30414
14.8 6.83709 58.8296 52.8035 1.31736
14.9 6.88325 58.8163 52.9214 1.33066
15 6.92941 58.8029 53.0376 1.34405
15.1 6.97556 58.7895 53.1521 1.35753
15.2 7.02171 58.7759 53.265 1.3711
15.3 7.06787 58.7622 53.3763 1.38475
15.4 7.11402 58.7485 53.486 1.39849
15.5 7.16017 58.7347 53.5942 1.41232
15.6 7.20632 58.7208 53.7008 1.42624
15.7 7.25247 58.7068 53.8058 1.44024
15.8 7.29862 58.6927 53.9094 1.45433
15.9 7.34476 58.6785 54.0115 1.46851
16 7.39091 58.6642 54.1121 1.48278
16.1 7.43706 58.6499 54.2112 1.49713
16.2 7.4832 58.6354 54.309 1.51157
16.3 7.52934 58.6209 54.4053 1.52609
16.4 7.57549 58.6063 54.5002 1.54071
