#kinematics calculation of gsgs
#vertex z = 600 mm, E_reaction = 29.719 MeV
#theta_cm, theta3_lab, Ek3_lab, theta4_lab, Ek4_lab
0 0 29.719 0 0
0.1 0.0499668 29.719 89.95 2.26323e-05
0.2 0.0999336 29.7189 89.8999 9.05292e-05
0.3 0.1499 29.7188 89.8499 0.00020369
0.4 0.199867 29.7186 89.7999 0.000362116
0.5 0.249834 29.7184 89.7498 0.000565804
0.6 0.299801 29.7182 89.6998 0.000814756
0.7 0.349768 29.7179 89.6498 0.00110897
0.8 0.399734 29.7176 89.5997 0.00144844
0.9 0.449701 29.7172 89.5497 0.00183318
1 0.499668 29.7167 89.4997 0.00226317
1.1 0.549635 29.7163 89.4496 0.00273843
1.2 0.599602 29.7157 89.3996 0.00325893
1.3 0.649568 29.7152 89.3496 0.0038247
1.4 0.699535 29.7146 89.2995 0.00443571
1.5 0.749502 29.7139 89.2495 0.00509198
1.6 0.799469 29.7132 89.1995 0.0057935
1.7 0.849436 29.7125 89.1494 0.00654026
1.8 0.899402 29.7117 89.0994 0.00733227
1.9 0.949369 29.7108 89.0494 0.00816952
2 0.999336 29.7099 88.9993 0.00905201
2.1 1.0493 29.709 88.9493 0.00997973
2.2 1.09927 29.708 88.8993 0.0109527
2.3 1.14924 29.707 88.8492 0.0119709
2.4 1.1992 29.706 88.7992 0.0130343
2.5 1.24917 29.7049 88.7492 0.014143
2.6 1.29914 29.7037 88.6991 0.0152968
2.7 1.3491 29.7025 88.6491 0.0164959
2.8 1.39907 29.7013 88.5991 0.0177402
2.9 1.44904 29.7 88.549 0.0190297
3 1.499 29.6986 88.499 0.0203644
3.1 1.54897 29.6973 88.449 0.0217443
3.2 1.59894 29.6958 88.3989 0.0231695
3.3 1.6489 29.6944 88.3489 0.0246398
3.4 1.69887 29.6928 88.2989 0.0261553
3.5 1.74884 29.6913 88.2488 0.027716
3.6 1.79881 29.6897 88.1988 0.0293218
3.7 1.84877 29.688 88.1488 0.0309729
3.8 1.89874 29.6863 88.0987 0.0326691
3.9 1.94871 29.6846 88.0487 0.0344105
4 1.99867 29.6828 87.9987 0.036197
4.1 2.04864 29.681 87.9486 0.0380287
4.2 2.09861 29.6791 87.8986 0.0399055
4.3 2.14857 29.6772 87.8486 0.0418275
4.4 2.19854 29.6752 87.7985 0.0437946
4.5 2.24851 29.6732 87.7485 0.0458069
4.6 2.29847 29.6711 87.6985 0.0478643
4.7 2.34844 29.669 87.6484 0.0499668
4.8 2.39841 29.6669 87.5984 0.0521144
4.9 2.44837 29.6647 87.5484 0.0543071
5 2.49834 29.6625 87.4983 0.0565449
5.1 2.54831 29.6602 87.4483 0.0588278
5.2 2.59828 29.6578 87.3983 0.0611558
5.3 2.64824 29.6555 87.3482 0.0635288
5.4 2.69821 29.6531 87.2982 0.065947
5.5 2.74818 29.6506 87.2482 0.0684102
5.6 2.79814 29.6481 87.1981 0.0709184
5.7 2.84811 29.6455 87.1481 0.0734718
5.8 2.89808 29.6429 87.0981 0.0760701
5.9 2.94804 29.6403 87.048 0.0787135
