#x,y,z,charge
-49.0823 36.8052 -5280 0
-49.0824 14.2027 -5280 0
41.72 -32.5545 -5280 0
41.72 -26.9547 -5280 0
39.2659 -28.3038 -5280 0
41.72 -9.95207 -5280 0
-24.5412 70.8104 -5280 0
-12.2706 66.5598 -5280 0
-26.9953 66.5598 -5280 0
-39.2659 39.7067 -5280 0
31.9035 -60.9599 -144 22.6761
12.2706 -52.4586 -144 397.867
14.7247 -53.8078 -144 906.804
12.2706 -58.0584 -144 55.2556
9.81649 -53.8078 -144 32.5796
9.81649 -56.7093 -144 35.9366
39.2659 -48.208 -144 12.5392
36.8118 -49.5571 -144 18.5997
34.3577 -48.208 -144 44.319
31.9035 -49.5571 -144 587.547
29.4494 -48.208 -144 1836.54
29.4494 -45.3065 -144 1468
26.9953 -49.5571 -144 6911.89
24.5412 -48.208 -144 20614.3
22.0871 -49.5571 -144 52914.6
19.633 -48.208 -144 28169.4
17.1788 -49.5571 -144 8635.23
7.36234 -49.5571 -144 22.0458
17.1788 -52.4586 -144 3931.59
26.9953 -60.9599 -144 114.459
24.5412 -62.3091 -144 114.943
22.0871 -60.9599 -144 214.043
19.633 -62.3091 -144 78.8464
17.1788 -60.9599 -144 66.645
12.2706 -60.9599 -144 15.1148
36.8118 -58.0584 -144 12.7991
36.8118 -52.4586 -144 0.987663
34.3577 -56.7093 -144 31.8655
34.3577 -53.8078 -144 109.833
31.9035 -52.4586 -144 382.508
31.9035 -58.0584 -144 33.3408
29.4494 -53.8078 -144 1252.37
29.4494 -56.7093 -144 399.014
22.0871 -52.4586 -144 20758.8
26.9953 -58.0584 -144 412.626
26.9953 -52.4586 -144 5068.39
22.0871 -58.0584 -144 964.878
14.7247 -56.7093 -144 217.953
24.5412 -56.7093 -144 2132.39
19.633 -53.8078 -144 5817.79
19.633 -56.7093 -144 1741.15
24.5412 -53.8078 -144 8453.55
17.1788 -58.0584 -144 327.003
29.4494 -65.2106 -144 8.92519
-19.6329 56.7093 -128 2762.74
-26.9953 58.0584 -128 1152.92
-26.9953 52.4586 -128 7848.89
-24.5412 53.8078 -128 15780.3
-24.5412 56.7093 -128 3753.3
-22.0871 52.4586 -128 30227
-22.0871 58.0584 -128 1998.44
-31.9035 58.0584 -128 91.4318
-19.6329 53.8078 -128 7643.12
-17.1788 58.0584 -128 749.313
-17.1788 52.4586 -128 4748.42
-14.7247 56.7093 -128 413.259
-14.7247 53.8078 -128 855.371
-12.2706 52.4586 -128 455.975
-12.2706 58.0584 -128 60.9443
-9.81648 56.7093 -128 28.8107
-9.81648 53.8078 -128 60.7769
-22.0871 49.5571 -128 52281.8
-34.3576 45.3065 -128 55.8069
-31.9035 49.5571 -128 552.401
-36.8118 49.5571 -128 23.8818
-31.9035 43.9573 -128 177.721
-29.4494 45.3065 -128 1499.41
-29.4494 48.208 -128 2294.64
-26.9953 43.9573 -128 3372.04
-26.9953 49.5571 -128 8584.62
-24.5412 48.208 -128 22023.3
-24.5412 45.3065 -128 13321.2
-29.4494 53.8078 -128 1758.5
-19.6329 48.208 -128 29926.1
-17.1788 49.5571 -128 9221.11
-14.7247 48.208 -128 3781.97
-12.2706 49.5571 -128 933.464
-36.8118 52.4586 -128 69.3864
-34.3576 53.8078 -128 69.0114
-34.3576 56.7093 -128 49.9706
-31.9035 52.4586 -128 555.065
-34.3576 48.208 -128 131.112
-29.4494 56.7093 -128 945.001
14.7247 -48.208 -128 3240.89
31.9035 -41.0558 -128 121.798
31.9035 -35.456 -128 18.7758
34.3577 -36.8052 -128 5.41328
34.3577 -39.7067 -128 62.9129
7.36237 -43.9573 -128 112.55
9.81649 -45.3065 -128 505.5
9.81649 -48.208 -128 203.273
12.2706 -43.9573 -128 2497.65
12.2706 -49.5571 -128 649.738
29.4494 -39.7067 -128 664.521
14.7247 -45.3065 -128 5792.88
17.1788 -43.9573 -128 18819.9
19.633 -45.3065 -128 47993.8
22.0871 -43.9573 -128 32479.5
24.5412 -45.3065 -128 14932.6
26.9953 -43.9573 -128 4114.14
31.9035 -43.9573 -128 121.989
34.3577 -45.3065 -128 45.0509
7.36234 -52.4586 -128 19.1238
-19.6329 65.2106 -128 44.11
-31.9035 60.9599 -128 35.6114
-29.4494 62.3091 -128 66.8671
-29.4494 65.2106 -128 14.189
-26.9953 60.9599 -128 230.834
-24.5412 65.2106 -128 23.5898
-24.5412 62.3091 -128 104.838
