#x,y,z,charge
-49.0823 36.8052 -4280 0
-49.0824 14.2027 -4280 0
41.72 -32.5545 -4280 0
41.72 -26.9547 -4280 0
39.2659 -28.3038 -4280 0
41.72 -9.95207 -4280 0
-24.5412 70.8104 -4280 0
-12.2706 66.5598 -4280 0
-26.9953 66.5598 -4280 0
-39.2659 39.7067 -4280 0
31.9035 -60.9599 856 22.6761
12.2706 -52.4586 856 397.867
14.7247 -53.8078 856 906.804
12.2706 -58.0584 856 55.2556
9.81649 -53.8078 856 32.5796
9.81649 -56.7093 856 35.9366
39.2659 -48.208 856 12.5392
36.8118 -49.5571 856 18.5997
34.3577 -48.208 856 44.319
31.9035 -49.5571 856 587.547
29.4494 -48.208 856 1836.54
29.4494 -45.3065 856 1468
26.9953 -49.5571 856 6911.89
24.5412 -48.208 856 20614.3
22.0871 -49.5571 856 52914.6
19.633 -48.208 856 28169.4
17.1788 -49.5571 856 8635.23
7.36234 -49.5571 856 22.0458
17.1788 -52.4586 856 3931.59
26.9953 -60.9599 856 114.459
24.5412 -62.3091 856 114.943
22.0871 -60.9599 856 214.043
19.633 -62.3091 856 78.8464
17.1788 -60.9599 856 66.645
12.2706 -60.9599 856 15.1148
36.8118 -58.0584 856 12.7991
36.8118 -52.4586 856 0.987663
34.3577 -56.7093 856 31.8655
34.3577 -53.8078 856 109.833
31.9035 -52.4586 856 382.508
31.9035 -58.0584 856 33.3408
29.4494 -53.8078 856 1252.37
29.4494 -56.7093 856 399.014
22.0871 -52.4586 856 20758.8
26.9953 -58.0584 856 412.626
26.9953 -52.4586 856 5068.39
22.0871 -58.0584 856 964.878
14.7247 -56.7093 856 217.953
24.5412 -56.7093 856 2132.39
19.633 -53.8078 856 5817.79
19.633 -56.7093 856 1741.15
24.5412 -53.8078 856 8453.55
17.1788 -58.0584 856 327.003
29.4494 -65.2106 856 8.92519
-19.6329 56.7093 872 2762.74
-26.9953 58.0584 872 1152.92
-26.9953 52.4586 872 7848.89
