#kinematics calculation of gsex
#vertex z = 500 mm, E_reaction = 38.084 MeV
#theta_cm, theta3_lab, Ek3_lab, theta4_lab, Ek4_lab
0 0 33.4962 0 0.147823
0.1 0.0466511 33.4962 0.702585 0.147849
0.2 0.0933022 33.4961 1.40491 0.147925
0.3 0.139953 33.4959 2.10672 0.148052
0.4 0.186604 33.4958 2.80776 0.14823
0.5 0.233255 33.4955 3.50777 0.148458
0.6 0.279906 33.4953 4.20649 0.148738
0.7 0.326557 33.4949 4.90369 0.149068
0.8 0.373208 33.4946 5.5991 0.149449
0.9 0.419859 33.4941 6.29249 0.14988
1 0.46651 33.4936 6.98361 0.150363
1.1 0.513161 33.4931 7.67224 0.150896
1.2 0.559812 33.4925 8.35814 0.15148
1.3 0.606462 33.4919 9.04108 0.152115
1.4 0.653113 33.4912 9.72085 0.152801
1.5 0.699764 33.4905 10.3972 0.153537
1.6 0.746414 33.4897 11.07 0.154325
1.7 0.793064 33.4888 11.739 0.155163
1.8 0.839715 33.4879 12.404 0.156051
1.9 0.886365 33.487 13.0648 0.156991
2 0.933015 33.486 13.7213 0.157981
2.1 0.979665 33.485 14.3732 0.159022
2.2 1.02632 33.4839 15.0205 0.160114
2.3 1.07297 33.4827 15.6629 0.161256
2.4 1.11961 33.4816 16.3003 0.16245
2.5 1.16626 33.4803 16.9326 0.163694
2.6 1.21291 33.479 17.5596 0.164989
2.7 1.25956 33.4777 18.1812 0.166334
2.8 1.30621 33.4763 18.7973 0.167731
2.9 1.35286 33.4748 19.4077 0.169178
3 1.39951 33.4733 20.0125 0.170675
3.1 1.44616 33.4718 20.6114 0.172224
3.2 1.49281 33.4702 21.2044 0.173823
3.3 1.53946 33.4685 21.7915 0.175473
3.4 1.5861 33.4668 22.3725 0.177174
3.5 1.63275 33.4651 22.9473 0.178925
3.6 1.6794 33.4633 23.516 0.180727
3.7 1.72605 33.4614 24.0785 0.18258
3.8 1.7727 33.4595 24.6347 0.184483
3.9 1.81934 33.4576 25.1846 0.186437
4 1.86599 33.4556 25.7282 0.188442
4.1 1.91264 33.4535 26.2654 0.190497
4.2 1.95929 33.4514 26.7962 0.192603
4.3 2.00593 33.4492 27.3207 0.19476
4.4 2.05258 33.447 27.8387 0.196968
4.5 2.09922 33.4448 28.3503 0.199226
4.6 2.14587 33.4425 28.8556 0.201534
4.7 2.19252 33.4401 29.3544 0.203894
4.8 2.23916 33.4377 29.8469 0.206304
4.9 2.28581 33.4352 30.333 0.208764
5 2.33245 33.4327 30.8127 0.211275
5.1 2.3791 33.4302 31.2861 0.213837
5.2 2.42574 33.4276 31.7533 0.216449
5.3 2.47239 33.4249 32.2141 0.219112
5.4 2.51903 33.4222 32.6688 0.221826
5.5 2.56567 33.4194 33.1172 0.22459
5.6 2.61232 33.4166 33.5595 0.227405
5.7 2.65896 33.4137 33.9957 0.23027
5.8 2.7056 33.4108 34.4258 0.233186
5.9 2.75225 33.4078 34.8499 0.236152
6 2.79889 33.4048 35.268 0.239169
6.1 2.84553 33.4018 35.6803 0.242236
6.2 2.89217 33.3986 36.0866 0.245354
6.3 2.93881 33.3955 36.4871 0.248522
6.4 2.98545 33.3923 36.8819 0.251741
6.5 3.0321 33.389 37.271 0.25501
6.6 3.07874 33.3857 37.6545 0.25833
6.7 3.12538 33.3823 38.0324 0.2617
6.8 3.17202 33.3789 38.4047 0.265121
6.9 3.21866 33.3754 38.7716 0.268592
7 3.2653 33.3719 39.1332 0.272113
7.1 3.31193 33.3683 39.4893 0.275685
7.2 3.35857 33.3647 39.8403 0.279308
7.3 3.40521 33.361 40.186 0.28298
