#kinematics calculation of gsex
#vertex z = 200 mm, E_reaction = 58.083 MeV
#theta_cm, theta3_lab, Ek3_lab, theta4_lab, Ek4_lab
0 0 53.5503 0 0.0927131
0.1 0.0478698 53.5502 1.15143 0.0927538
0.2 0.0957395 53.5501 2.30181 0.0928759
0.3 0.143609 53.5499 3.45008 0.0930795
0.4 0.191479 53.5496 4.59522 0.0933645
0.5 0.239349 53.5493 5.73619 0.0937309
0.6 0.287219 53.5488 6.87201 0.0941787
0.7 0.335088 53.5483 8.00169 0.0947079
0.8 0.382958 53.5477 9.12429 0.0953185
0.9 0.430828 53.547 10.2389 0.0960106
1 0.478697 53.5462 11.3447 0.0967841
1.1 0.526567 53.5454 12.4408 0.097639
1.2 0.574436 53.5444 13.5264 0.0985753
1.3 0.622306 53.5434 14.6008 0.0995929
1.4 0.670175 53.5423 15.6634 0.100692
1.5 0.718045 53.5411 16.7134 0.101873
1.6 0.765914 53.5399 17.7503 0.103134
1.7 0.813784 53.5385 18.7736 0.104478
1.8 0.861653 53.5371 19.7827 0.105902
1.9 0.909522 53.5356 20.7773 0.107408
2 0.957391 53.534 21.757 0.108996
2.1 1.00526 53.5323 22.7214 0.110665
2.2 1.05313 53.5306 23.6703 0.112415
2.3 1.101 53.5288 24.6034 0.114246
2.4 1.14887 53.5268 25.5205 0.116159
2.5 1.19674 53.5248 26.4214 0.118153
2.6 1.24461 53.5228 27.3062 0.120229
2.7 1.29247 53.5206 28.1746 0.122386
2.8 1.34034 53.5184 29.0267 0.124624
2.9 1.38821 53.5161 29.8624 0.126944
3 1.43608 53.5137 30.6818 0.129345
3.1 1.48395 53.5112 31.485 0.131827
3.2 1.53182 53.5086 32.272 0.13439
3.3 1.57968 53.506 33.0429 0.137035
3.4 1.62755 53.5032 33.798 0.139761
3.5 1.67542 53.5004 34.5372 0.142568
3.6 1.72329 53.4975 35.2608 0.145457
3.7 1.77116 53.4946 35.969 0.148427
3.8 1.81902 53.4915 36.662 0.151478
3.9 1.86689 53.4884 37.3399 0.154611
4 1.91476 53.4852 38.0031 0.157824
4.1 1.96263 53.4819 38.6517 0.161119
4.2 2.01049 53.4785 39.286 0.164495
4.3 2.05836 53.475 39.9062 0.167952
4.4 2.10623 53.4715 40.5127 0.171491
4.5 2.15409 53.4679 41.1055 0.17511
4.6 2.20196 53.4642 41.6851 0.178811
4.7 2.24983 53.4604 42.2516 0.182593
4.8 2.29769 53.4565 42.8054 0.186456
