#kinematics calculation of gsgs
#vertex z = 50 mm, E_reaction = 66.411 MeV
#theta_cm, theta3_lab, Ek3_lab, theta4_lab, Ek4_lab
0 0 66.411 0 0
0.1 0.0499259 66.4109 89.9499 5.05749e-05
0.2 0.0998518 66.4108 89.8999 0.000202299
0.3 0.149778 66.4105 89.8498 0.000455173
0.4 0.199704 66.4102 89.7997 0.000809195
0.5 0.249629 66.4097 89.7496 0.00126436
0.6 0.299555 66.4092 89.6996 0.00182068
0.7 0.349481 66.4085 89.6495 0.00247814
0.8 0.399407 66.4078 89.5994 0.00323674
0.9 0.449333 66.4069 89.5493 0.00409648
1 0.499259 66.4059 89.4993 0.00505736
1.1 0.549185 66.4049 89.4492 0.00611937
1.2 0.599111 66.4037 89.3991 0.00728251
1.3 0.649037 66.4025 89.349 0.00854679
1.4 0.698962 66.4011 89.299 0.00991218
1.5 0.748888 66.3996 89.2489 0.0113787
1.6 0.798814 66.3981 89.1988 0.0129463
1.7 0.84874 66.3964 89.1487 0.0146151
1.8 0.898666 66.3946 89.0987 0.0163849
1.9 0.948592 66.3927 89.0486 0.0182559
2 0.998518 66.3908 88.9985 0.0202279
2.1 1.04844 66.3887 88.9484 0.022301
2.2 1.09837 66.3865 88.8984 0.0244752
2.3 1.1483 66.3842 88.8483 0.0267505
2.4 1.19822 66.3819 88.7982 0.0291269
2.5 1.24815 66.3794 88.7481 0.0316043
2.6 1.29807 66.3768 88.6981 0.0341827
2.7 1.348 66.3741 88.648 0.0368623
2.8 1.39793 66.3714 88.5979 0.0396428
2.9 1.44785 66.3685 88.5478 0.0425244
3 1.49778 66.3655 88.4978 0.045507
3.1 1.5477 66.3624 88.4477 0.0485906
3.2 1.59763 66.3592 88.3976 0.0517752
3.3 1.64756 66.3559 88.3476 0.0550608
3.4 1.69748 66.3526 88.2975 0.0584474
3.5 1.74741 66.3491 88.2474 0.061935
3.6 1.79733 66.3455 88.1973 0.0655235
3.7 1.84726 66.3418 88.1473 0.0692129
3.8 1.89719 66.338 88.0972 0.0730033
3.9 1.94711 66.3341 88.0471 0.0768947
4 1.99704 66.3301 87.997 0.0808869
4.1 2.04696 66.326 87.947 0.0849801
4.2 2.09689 66.3218 87.8969 0.0891741
4.3 2.14682 66.3175 87.8468 0.093469
4.4 2.19674 66.3131 87.7967 0.0978648
4.5 2.24667 66.3086 87.7467 0.102361
4.6 2.29659 66.304 87.6966 0.106959
4.7 2.34652 66.2993 87.6465 0.111657
4.8 2.39645 66.2945 87.5964 0.116456
4.9 2.44637 66.2896 87.5464 0.121356
5 2.4963 66.2846 87.4963 0.126357
5.1 2.54622 66.2795 87.4462 0.131458
5.2 2.59615 66.2743 87.3961 0.136661
5.3 2.64608 66.269 87.3461 0.141964
5.4 2.696 66.2636 87.296 0.147367
5.5 2.74593 66.2581 87.2459 0.152872
5.6 2.79586 66.2525 87.1958 0.158477
5.7 2.84578 66.2468 87.1458 0.164182
5.8 2.89571 66.241 87.0957 0.169989
5.9 2.94563 66.2351 87.0456 0.175896
6 2.99556 66.2291 86.9956 0.181903
6.1 3.04549 66.223 86.9455 0.188011
6.2 3.09541 66.2168 86.8954 0.19422
6.3 3.14534 66.2105 86.8453 0.200529
6.4 3.19527 66.2041 86.7953 0.206939
6.5 3.24519 66.1976 86.7452 0.21345
6.6 3.29512 66.1909 86.6951 0.220061
6.7 3.34505 66.1842 86.645 0.226772
6.8 3.39497 66.1774 86.595 0.233584
6.9 3.4449 66.1705 86.5449 0.240496
7 3.49482 66.1635 86.4948 0.247509
7.1 3.54475 66.1564 86.4447 0.254622
7.2 3.59468 66.1492 86.3947 0.261835
7.3 3.6446 66.1419 86.3446 0.269149
7.4 3.69453 66.1344 86.2945 0.276563
7.5 3.74446 66.1269 86.2444 0.284078
7.6 3.79438 66.1193 86.1944 0.291692
7.7 3.84431 66.1116 86.1443 0.299407
7.8 3.89424 66.1038 86.0942 0.307223
7.9 3.94416 66.0959 86.0442 0.315138
8 3.99409 66.0878 85.9941 0.323154
8.1 4.04402 66.0797 85.944 0.331269
8.2 4.09394 66.0715 85.8939 0.339485
8.3 4.14387 66.0632 85.8439 0.347801
8.4 4.1938 66.0548 85.7938 0.356218
8.5 4.24372 66.0463 85.7437 0.364734
8.6 4.29365 66.0377 85.6936 0.37335
8.7 4.34358 66.0289 85.6436 0.382066
