#kinematics calculation of gsex
#vertex z = 550 mm, E_reaction = 34.062 MeV
#theta_cm, theta3_lab, Ek3_lab, theta4_lab, Ek4_lab
0 0 29.454 0 0.168019
0.1 0.0462008 29.454 0.611955 0.168042
0.2 0.0924016 29.4539 1.22373 0.168108
0.3 0.138602 29.4538 1.83516 0.16822
0.4 0.184803 29.4536 2.44606 0.168376
0.5 0.231004 29.4534 3.05627 0.168577
0.6 0.277205 29.4532 3.6656 0.168822
0.7 0.323405 29.4529 4.27388 0.169112
0.8 0.369606 29.4526 4.88095 0.169447
0.9 0.415807 29.4522 5.48664 0.169826
1 0.462007 29.4518 6.09078 0.17025
1.1 0.508208 29.4513 6.69321 0.170718
1.2 0.554408 29.4508 7.29376 0.171231
1.3 0.600608 29.4502 7.89229 0.171788
1.4 0.646809 29.4496 8.48863 0.17239
1.5 0.693009 29.449 9.08264 0.173037
1.6 0.739209 29.4483 9.67416 0.173728
1.7 0.785409 29.4475 10.263 0.174464
1.8 0.831609 29.4468 10.8492 0.175245
1.9 0.877809 29.4459 11.4324 0.17607
2 0.924009 29.4451 12.0125 0.17694
2.1 0.970208 29.4441 12.5896 0.177854
2.2 1.01641 29.4432 13.1633 0.178813
2.3 1.06261 29.4422 13.7336 0.179816
2.4 1.10881 29.4411 14.3003 0.180864
2.5 1.15501 29.44 14.8635 0.181957
2.6 1.2012 29.4389 15.4228 0.183094
2.7 1.2474 29.4377 15.9784 0.184275
2.8 1.2936 29.4365 16.53 0.185501
2.9 1.3398 29.4352 17.0775 0.186772
3 1.386 29.4339 17.621 0.188088
3.1 1.4322 29.4326 18.1602 0.189447
3.2 1.4784 29.4311 18.6952 0.190852
3.3 1.52459 29.4297 19.2258 0.192301
3.4 1.57079 29.4282 19.7519 0.193794
3.5 1.61699 29.4267 20.2736 0.195332
3.6 1.66319 29.4251 20.7907 0.196915
3.7 1.70938 29.4235 21.3033 0.198542
3.8 1.75558 29.4218 21.8111 0.200213
3.9 1.80178 29.4201 22.3143 0.201929
4 1.84797 29.4183 22.8128 0.20369
4.1 1.89417 29.4165 23.3064 0.205495
4.2 1.94036 29.4147 23.7952 0.207344
4.3 1.98656 29.4128 24.2792 0.209239
4.4 2.03276 29.4108 24.7584 0.211177
4.5 2.07895 29.4088 25.2326 0.21316
4.6 2.12515 29.4068 25.702 0.215187
4.7 2.17134 29.4047 26.1664 0.217259
4.8 2.21754 29.4026 26.6258 0.219376
4.9 2.26373 29.4005 27.0804 0.221537
5 2.30992 29.3983 27.53 0.223742
5.1 2.35612 29.396 27.9746 0.225992
5.2 2.40231 29.3937 28.4143 0.228286
5.3 2.4485 29.3914 28.849 0.230624
5.4 2.4947 29.389 29.2788 0.233007
5.5 2.54089 29.3866 29.7037 0.235435
5.6 2.58708 29.3841 30.1237 0.237906
5.7 2.63327 29.3816 30.5387 0.240423
5.8 2.67946 29.379 30.9489 0.242983
5.9 2.72566 29.3764 31.3542 0.245588
6 2.77185 29.3738 31.7547 0.248237
6.1 2.81804 29.3711 32.1503 0.250931
6.2 2.86423 29.3683 32.5412 0.253669
6.3 2.91042 29.3655 32.9273 0.256452
6.4 2.95661 29.3627 33.3086 0.259278
6.5 3.0028 29.3599 33.6852 0.262149
6.6 3.04898 29.3569 34.0572 0.265065
6.7 3.09517 29.354 34.4244 0.268024
6.8 3.14136 29.351 34.7871 0.271028
6.9 3.18755 29.3479 35.1452 0.274077
7 3.23374 29.3448 35.4987 0.277169
7.1 3.27992 29.3417 35.8478 0.280306
7.2 3.32611 29.3385 36.1923 0.283487
7.3 3.37229 29.3353 36.5325 0.286712
7.4 3.41848 29.332 36.8682 0.289982
7.5 3.46467 29.3287 37.1996 0.293296
7.6 3.51085 29.3253 37.5266 0.296654
7.7 3.55703 29.3219 37.8494 0.300056
7.8 3.60322 29.3185 38.168 0.303503
7.9 3.6494 29.315 38.4824 0.306993
8 3.69558 29.3115 38.7926 0.310528
8.1 3.74177 29.3079 39.0987 0.314107
8.2 3.78795 29.3043 39.4008 0.31773
8.3 3.83413 29.3006 39.6988 0.321398
8.4 3.88031 29.2969 39.9929 0.325109
8.5 3.92649 29.2931 40.283 0.328865
8.6 3.97267 29.2893 40.5693 0.332664
8.7 4.01885 29.2855 40.8517 0.336508
8.8 4.06503 29.2816 41.1304 0.340396
8.9 4.11121 29.2777 41.4052 0.344328
9 4.15739 29.2737 41.6764 0.348304
9.1 4.20357 29.2697 41.9439 0.352324
9.2 4.24974 29.2656 42.2077 0.356388
9.3 4.29592 29.2615 42.468 0.360497
9.4 4.3421 29.2574 42.7248 0.364649
9.5 4.38827 29.2532 42.9781 0.368845
9.6 4.43445 29.2489 43.2279 0.373085
9.7 4.48062 29.2446 43.4743 0.377369
9.8 4.5268 29.2403 43.7173 0.381698
9.9 4.57297 29.2359 43.9571 0.38607
10 4.61914 29.2315 44.1935 0.390486
10.1 4.66532 29.2271 44.4267 0.394946
10.2 4.71149 29.2226 44.6567 0.39945
10.3 4.75766 29.218 44.8836 0.403997
10.4 4.80383 29.2134 45.1073 0.408589
10.5 4.85 29.2088 45.328 0.413225
10.6 4.89617 29.2041 45.5457 0.417904
10.7 4.94234 29.1994 45.7603 0.422627
10.8 4.98851 29.1946 45.972 0.427395
10.9 5.03467 29.1898 46.1808 0.432205
11 5.08084 29.1849 46.3866 0.43706
11.1 5.12701 29.18 46.5897 0.441959
11.2 5.17317 29.1751 46.79 0.446901
11.3 5.21934 29.1701 46.9874 0.451887
11.4 5.2655 29.1651 47.1822 0.456917
11.5 5.31167 29.16 47.3743 0.46199
11.6 5.35783 29.1549 47.5637 0.467107
11.7 5.40399 29.1497 47.7505 0.472268
11.8 5.45015 29.1445 47.9347 0.477473
11.9 5.49631 29.1393 48.1163 0.482721
12 5.54247 29.134 48.2955 0.488013
12.1 5.58863 29.1287 48.4721 0.493349
12.2 5.63479 29.1233 48.6463 0.498728
12.3 5.68095 29.1178 48.8181 0.504151
12.4 5.72711 29.1124 48.9876 0.509617
12.5 5.77327 29.1069 49.1546 0.515127
12.6 5.81942 29.1013 49.3194 0.52068
12.7 5.86558 29.0957 49.4818 0.526277
12.8 5.91173 29.0901 49.642 0.531918
12.9 5.95789 29.0844 49.8 0.537602
13 6.00404 29.0787 49.9558 0.543329
13.1 6.05019 29.0729 50.1094 0.5491
13.2 6.09635 29.0671 50.2609 0.554915
13.3 6.1425 29.0612 50.4102 0.560772
13.4 6.18865 29.0553 50.5575 0.566674
13.5 6.2348 29.0494 50.7028 0.572618
13.6 6.28095 29.0434 50.846 0.578606
13.7 6.32709 29.0374 50.9872 0.584637
13.8 6.37324 29.0313 51.1264 0.590712
13.9 6.41939 29.0252 51.2637 0.59683
14 6.46553 29.019 51.3991 0.602991
14.1 6.51168 29.0128 51.5326 0.609196
14.2 6.55782 29.0066 51.6642 0.615444
14.3 6.60397 29.0003 51.794 0.621735
14.4 6.65011 28.9939 51.922 0.628069
14.5 6.69625 28.9876 52.0482 0.634447
14.6 6.74239 28.9811 52.1726 0.640867
14.7 6.78853 28.9747 52.2952 0.647331
14.8 6.83467 28.9682 52.4162 0.653838
14.9 6.88081 28.9616 52.5354 0.660388
15 6.92695 28.955 52.653 0.666982
15.1 6.97308 28.9484 52.7689 0.673618
15.2 7.01922 28.9417 52.8832 0.680297
15.3 7.06535 28.935 52.9959 0.68702
15.4 7.11149 28.9282 53.1069 0.693785
15.5 7.15762 28.9214 53.2165 0.700594
15.6 7.20375 28.9146 53.3244 0.707445
15.7 7.24988 28.9077 53.4309 0.71434
15.8 7.29601 28.9007 53.5358 0.721277
15.9 7.34214 28.8937 53.6392 0.728257
16 7.38827 28.8867 53.7412 0.735281
16.1 7.4344 28.8797 53.8417 0.742347
16.2 7.48053 28.8725 53.9408 0.749456
16.3 7.52665 28.8654 54.0385 0.756607
16.4 7.57278 28.8582 54.1348 0.763802
16.5 7.6189 28.851 54.2297 0.771039
16.6 7.66502 28.8437 54.3233 0.778319
16.7 7.71115 28.8364 54.4155 0.785642
16.8 7.75727 28.829 54.5064 0.793008
16.9 7.80339 28.8216 54.5959 0.800416
17 7.84951 28.8141 54.6842 0.807867
17.1 7.89562 28.8066 54.7713 0.815361
17.2 7.94174 28.7991 54.857 0.822897
17.3 7.98786 28.7915 54.9415 0.830476
17.4 8.03397 28.7839 55.0248 0.838097
17.5 8.08009 28.7762 55.1069 0.845761
17.6 8.1262 28.7685 55.1878 0.853468
17.7 8.17231 28.7608 55.2675 0.861217
17.8 8.21842 28.753 55.3461 0.869009
17.9 8.26453 28.7452 55.4235 0.876843
18 8.31064 28.7373 55.4997 0.884719
18.1 8.35675 28.7294 55.5749 0.892638
18.2 8.40286 28.7214 55.6489 0.9006
18.3 8.44896 28.7134 55.7218 0.908603
18.4 8.49507 28.7054 55.7937 0.916649
18.5 8.54117 28.6973 55.8644 0.924738
18.6 8.58727 28.6891 55.9342 0.932868
18.7 8.63337 28.681 56.0029 0.941041
18.8 8.67948 28.6727 56.0705 0.949257
18.9 8.72557 28.6645 56.1372 0.957514
19 8.77167 28.6562 56.2028 0.965814
19.1 8.81777 28.6478 56.2674 0.974156
19.2 8.86387 28.6395 56.3311 0.98254
19.3 8.90996 28.631 56.3938 0.990966
19.4 8.95606 28.6226 56.4555 0.999434
19.5 9.00215 28.6141 56.5163 1.00794
19.6 9.04824 28.6055 56.5762 1.0165
19.7 9.09433 28.5969 56.6351 1.02509
19.8 9.14042 28.5883 56.6931 1.03373
19.9 9.18651 28.5796 56.7503 1.04241
20 9.23259 28.5709 56.8065 1.05113
20.1 9.27868 28.5621 56.8619 1.05989
20.2 9.32476 28.5533 56.9163 1.06869
