#kinematics calculation of gsex
#vertex z = 750 mm, E_reaction = 13.621 MeV
#theta_cm, theta3_lab, Ek3_lab, theta4_lab, Ek4_lab
0 0 8.60768 0 0.573319
0.1 0.0370969 8.60767 0.143738 0.573325
0.2 0.0741938 8.60766 0.287472 0.573344
0.3 0.111291 8.60763 0.431198 0.573374
0.4 0.148387 8.60758 0.574912 0.573417
0.5 0.185484 8.60753 0.718609 0.573472
0.6 0.222581 8.60746 0.862285 0.573539
0.7 0.259677 8.60738 1.00594 0.573619
0.8 0.296774 8.60729 1.14956 0.573711
0.9 0.33387 8.60719 1.29315 0.573815
1 0.370966 8.60707 1.4367 0.573931
1.1 0.408062 8.60694 1.58021 0.574059
1.2 0.445158 8.6068 1.72368 0.5742
1.3 0.482253 8.60665 1.86709 0.574353
1.4 0.519349 8.60648 2.01046 0.574518
1.5 0.556444 8.6063 2.15376 0.574696
1.6 0.593538 8.60611 2.297 0.574886
1.7 0.630633 8.60591 2.44018 0.575087
1.8 0.667727 8.6057 2.58329 0.575302
1.9 0.704821 8.60547 2.72632 0.575528
2 0.741914 8.60523 2.86928 0.575767
2.1 0.779007 8.60498 3.01215 0.576017
2.2 0.8161 8.60472 3.15494 0.57628
2.3 0.853192 8.60444 3.29764 0.576556
2.4 0.890284 8.60416 3.44024 0.576843
2.5 0.927375 8.60386 3.58275 0.577143
2.6 0.964466 8.60355 3.72515 0.577455
2.7 1.00156 8.60322 3.86745 0.577779
2.8 1.03865 8.60288 4.00964 0.578116
2.9 1.07574 8.60254 4.15171 0.578464
3 1.11283 8.60217 4.29367 0.578825
3.1 1.14991 8.6018 4.4355 0.579198
3.2 1.187 8.60142 4.57721 0.579584
3.3 1.22409 8.60102 4.71879 0.579981
3.4 1.26118 8.60061 4.86024 0.580391
3.5 1.29826 8.60019 5.00155 0.580813
3.6 1.33535 8.59975 5.14271 0.581247
3.7 1.37243 8.59931 5.28374 0.581693
3.8 1.40952 8.59885 5.42461 0.582152
3.9 1.4466 8.59838 5.56533 0.582623
4 1.48368 8.59789 5.7059 0.583106
4.1 1.52076 8.5974 5.84631 0.583601
4.2 1.55784 8.59689 5.98655 0.584109
4.3 1.59492 8.59637 6.12663 0.584628
4.4 1.632 8.59584 6.26653 0.58516
4.5 1.66908 8.5953 6.40626 0.585704
4.6 1.70616 8.59474 6.54581 0.58626
4.7 1.74324 8.59417 6.68519 0.586829
4.8 1.78031 8.59359 6.82437 0.587409
4.9 1.81739 8.593 6.96337 0.588002
5 1.85446 8.59239 7.10217 0.588607
5.1 1.89154 8.59178 7.24078 0.589225
5.2 1.92861 8.59115 7.37919 0.589854
5.3 1.96568 8.5905 7.51739 0.590496
5.4 2.00275 8.58985 7.65539 0.591149
5.5 2.03982 8.58918 7.79318 0.591815
5.6 2.07689 8.58851 7.93076 0.592494
5.7 2.11396 8.58782 8.06812 0.593184
5.8 2.15103 8.58711 8.20526 0.593886
5.9 2.18809 8.5864 8.34218 0.594601
6 2.22516 8.58567 8.47887 0.595328
6.1 2.26222 8.58493 8.61533 0.596067
6.2 2.29928 8.58418 8.75156 0.596818
