#kinematics calculation of gsgs
#vertex z = 450 mm, E_reaction = 41.844 MeV
#theta_cm, theta3_lab, Ek3_lab, theta4_lab, Ek4_lab
0 0 41.844 180 0
0.1 0.0499533 41.844 89.95 3.1866e-05
0.2 0.0999065 41.8439 89.8999 0.000127464
0.3 0.14986 41.8437 89.8499 0.000286794
0.4 0.199813 41.8435 89.7998 0.000509854
0.5 0.249766 41.8432 89.7498 0.000796646
0.6 0.29972 41.8429 89.6997 0.00114717
0.7 0.349673 41.8424 89.6497 0.00156142
0.8 0.399626 41.842 89.5996 0.00203939
0.9 0.449579 41.8414 89.5496 0.0025811
1 0.499533 41.8408 89.4995 0.00318652
1.1 0.549486 41.8401 89.4495 0.00385567
1.2 0.599439 41.8394 89.3994 0.00458854
1.3 0.649392 41.8386 89.3494 0.00538513
1.4 0.699346 41.8378 89.2993 0.00624543
1.5 0.749299 41.8368 89.2493 0.00716945
1.6 0.799252 41.8358 89.1993 0.00815717
1.7 0.849206 41.8348 89.1492 0.00920861
1.8 0.899159 41.8337 89.0992 0.0103237
1.9 0.949112 41.8325 89.0491 0.0115026
2 0.999065 41.8313 88.9991 0.0127451
2.1 1.04902 41.8299 88.949 0.0140513
2.2 1.09897 41.8286 88.899 0.0154213
2.3 1.14893 41.8271 88.8489 0.0168549
2.4 1.19888 41.8256 88.7989 0.0183521
2.5 1.24883 41.8241 88.7488 0.0199131
2.6 1.29879 41.8225 88.6988 0.0215377
2.7 1.34874 41.8208 88.6487 0.023226
2.8 1.39869 41.819 88.5987 0.024978
2.9 1.44865 41.8172 88.5486 0.0267936
3 1.4986 41.8153 88.4986 0.0286729
3.1 1.54855 41.8134 88.4486 0.0306158
3.2 1.59851 41.8114 88.3985 0.0326223
3.3 1.64846 41.8093 88.3485 0.0346925
3.4 1.69841 41.8072 88.2984 0.0368263
3.5 1.74837 41.805 88.2484 0.0390237
3.6 1.79832 41.8027 88.1983 0.0412848
3.7 1.84827 41.8004 88.1483 0.0436094
3.8 1.89823 41.798 88.0982 0.0459977
3.9 1.94818 41.7956 88.0482 0.0484495
4 1.99813 41.793 87.9981 0.0509649
4.1 2.04809 41.7905 87.9481 0.0535439
4.2 2.09804 41.7878 87.898 0.0561865
4.3 2.14799 41.7851 87.848 0.0588926
4.4 2.19795 41.7823 87.7979 0.0616623
4.5 2.2479 41.7795 87.7479 0.0644955
4.6 2.29785 41.7766 87.6979 0.0673923
4.7 2.34781 41.7736 87.6478 0.0703526
4.8 2.39776 41.7706 87.5978 0.0733764
4.9 2.44771 41.7675 87.5477 0.0764637
5 2.49767 41.7644 87.4977 0.0796145
5.1 2.54762 41.7612 87.4476 0.0828288
5.2 2.59757 41.7579 87.3976 0.0861066
5.3 2.64753 41.7546 87.3475 0.0894479
5.4 2.69748 41.7511 87.2975 0.0928526
5.5 2.74743 41.7477 87.2474 0.0963207
5.6 2.79739 41.7441 87.1974 0.0998523
5.7 2.84734 41.7406 87.1473 0.103447
5.8 2.89729 41.7369 87.0973 0.107106
5.9 2.94725 41.7332 87.0472 0.110828
6 2.9972 41.7294 86.9972 0.114613
6.1 3.04715 41.7255 86.9472 0.118462
6.2 3.09711 41.7216 86.8971 0.122374
6.3 3.14706 41.7177 86.8471 0.126349
6.4 3.19701 41.7136 86.797 0.130388
6.5 3.24697 41.7095 86.747 0.13449
6.6 3.29692 41.7053 86.6969 0.138655
6.7 3.34688 41.7011 86.6469 0.142884
6.8 3.39683 41.6968 86.5968 0.147176
6.9 3.44678 41.6925 86.5468 0.151531
7 3.49674 41.6881 86.4967 0.155949
7.1 3.54669 41.6836 86.4467 0.160431
7.2 3.59664 41.679 86.3966 0.164976
7.3 3.6466 41.6744 86.3466 0.169584
7.4 3.69655 41.6697 86.2965 0.174256
7.5 3.7465 41.665 86.2465 0.178991
7.6 3.79646 41.6602 86.1965 0.183788
7.7 3.84641 41.6554 86.1464 0.188649
7.8 3.89637 41.6504 86.0964 0.193574
7.9 3.94632 41.6454 86.0463 0.198561
8 3.99627 41.6404 85.9963 0.203611
8.1 4.04623 41.6353 85.9462 0.208725
8.2 4.09618 41.6301 85.8962 0.213902
8.3 4.14613 41.6249 85.8461 0.219141
8.4 4.19609 41.6196 85.7961 0.224444
8.5 4.24604 41.6142 85.746 0.22981
8.6 4.296 41.6088 85.696 0.235239
8.7 4.34595 41.6033 85.6459 0.240731
8.8 4.3959 41.5977 85.5959 0.246286
8.9 4.44586 41.5921 85.5459 0.251904
9 4.49581 41.5864 85.4958 0.257585
9.1 4.54576 41.5807 85.4458 0.263328
9.2 4.59572 41.5749 85.3957 0.269135
9.3 4.64567 41.569 85.3457 0.275005
9.4 4.69563 41.5631 85.2956 0.280937
9.5 4.74558 41.5571 85.2456 0.286933
9.6 4.79553 41.551 85.1955 0.292991
9.7 4.84549 41.5449 85.1455 0.299112
9.8 4.89544 41.5387 85.0954 0.305296
9.9 4.9454 41.5325 85.0454 0.311543
10 4.99535 41.5261 84.9953 0.317852
10.1 5.0453 41.5198 84.9453 0.324224
10.2 5.09526 41.5133 84.8953 0.330659
10.3 5.14521 41.5068 84.8452 0.337157
10.4 5.19517 41.5003 84.7952 0.343718
10.5 5.24512 41.4937 84.7451 0.350341
10.6 5.29507 41.487 84.6951 0.357027
10.7 5.34503 41.4802 84.645 0.363775
10.8 5.39498 41.4734 84.595 0.370586
10.9 5.44494 41.4665 84.5449 0.37746
11 5.49489 41.4596 84.4949 0.384396
11.1 5.54484 41.4526 84.4448 0.391395
11.2 5.5948 41.4455 84.3948 0.398456
11.3 5.64475 41.4384 84.3447 0.40558
11.4 5.69471 41.4312 84.2947 0.412766
11.5 5.74466 41.424 84.2447 0.420015
11.6 5.79462 41.4167 84.1946 0.427327
11.7 5.84457 41.4093 84.1446 0.4347
11.8 5.89452 41.4019 84.0945 0.442136
11.9 5.94448 41.3944 84.0445 0.449635
12 5.99443 41.3868 83.9944 0.457196
12.1 6.04439 41.3792 83.9444 0.464819
12.2 6.09434 41.3715 83.8943 0.472505
12.3 6.14429 41.3637 83.8443 0.480252
12.4 6.19425 41.3559 83.7942 0.488063
12.5 6.2442 41.3481 83.7442 0.495935
12.6 6.29416 41.3401 83.6942 0.50387
12.7 6.34411 41.3321 83.6441 0.511866
12.8 6.39407 41.3241 83.5941 0.519925
12.9 6.44402 41.316 83.544 0.528046
13 6.49398 41.3078 83.494 0.53623
13.1 6.54393 41.2995 83.4439 0.544475
13.2 6.59388 41.2912 83.3939 0.552782
13.3 6.64384 41.2828 83.3438 0.561152
13.4 6.69379 41.2744 83.2938 0.569583
13.5 6.74375 41.2659 83.2437 0.578077
13.6 6.7937 41.2574 83.1937 0.586632
13.7 6.84366 41.2488 83.1437 0.595249
13.8 6.89361 41.2401 83.0936 0.603929
13.9 6.94357 41.2313 83.0436 0.61267
14 6.99352 41.2225 82.9935 0.621473
14.1 7.04348 41.2137 82.9435 0.630338
14.2 7.09343 41.2047 82.8934 0.639264
14.3 7.14339 41.1957 82.8434 0.648253
14.4 7.19334 41.1867 82.7933 0.657303
14.5 7.24329 41.1776 82.7433 0.666415
14.6 7.29325 41.1684 82.6932 0.675589
14.7 7.3432 41.1592 82.6432 0.684824
14.8 7.39316 41.1499 82.5932 0.694121
14.9 7.44311 41.1405 82.5431 0.70348
15 7.49307 41.1311 82.4931 0.7129
15.1 7.54302 41.1216 82.443 0.722382
15.2 7.59298 41.1121 82.393 0.731925
15.3 7.64293 41.1025 82.3429 0.74153
15.4 7.69289 41.0928 82.2929 0.751196
15.5 7.74284 41.0831 82.2428 0.760924
15.6 7.7928 41.0733 82.1928 0.770713
15.7 7.84275 41.0634 82.1427 0.780563
15.8 7.89271 41.0535 82.0927 0.790475
15.9 7.94266 41.0436 82.0427 0.800448
16 7.99262 41.0335 81.9926 0.810483
16.1 8.04257 41.0234 81.9426 0.820579
16.2 8.09253 41.0133 81.8925 0.830736
16.3 8.14248 41.003 81.8425 0.840954
16.4 8.19244 40.9928 81.7924 0.851233
16.5 8.24239 40.9824 81.7424 0.861574
16.6 8.29235 40.972 81.6923 0.871975
16.7 8.3423 40.9616 81.6423 0.882438
16.8 8.39226 40.951 81.5923 0.892961
16.9 8.44221 40.9405 81.5422 0.903546
17 8.49217 40.9298 81.4922 0.914192
17.1 8.54213 40.9191 81.4421 0.924899
17.2 8.59208 40.9083 81.3921 0.935666
17.3 8.64204 40.8975 81.342 0.946495
17.4 8.69199 40.8866 81.292 0.957384
17.5 8.74195 40.8757 81.2419 0.968334
17.6 8.7919 40.8647 81.1919 0.979345
17.7 8.84186 40.8536 81.1419 0.990416
17.8 8.89181 40.8425 81.0918 1.00155
17.9 8.94177 40.8313 81.0418 1.01274
18 8.99172 40.82 80.9917 1.024
18.1 9.04168 40.8087 80.9417 1.03531
18.2 9.09164 40.7973 80.8916 1.04668
18.3 9.14159 40.7859 80.8416 1.05812
18.4 9.19155 40.7744 80.7915 1.06962
18.5 9.2415 40.7628 80.7415 1.08117
18.6 9.29146 40.7512 80.6915 1.09279
18.7 9.34141 40.7395 80.6414 1.10447
18.8 9.39137 40.7278 80.5914 1.1162
18.9 9.44133 40.716 80.5413 1.128
19 9.49128 40.7041 80.4913 1.13986
19.1 9.54124 40.6922 80.4412 1.15178
19.2 9.59119 40.6802 80.3912 1.16376
19.3 9.64115 40.6682 80.3411 1.1758
19.4 9.6911 40.6561 80.2911 1.1879
19.5 9.74106 40.6439 80.2411 1.20005
19.6 9.79102 40.6317 80.191 1.21227
19.7 9.84097 40.6194 80.141 1.22455
19.8 9.89093 40.6071 80.0909 1.23689
19.9 9.94088 40.5947 80.0409 1.24929
20 9.99084 40.5822 79.9908 1.26175
20.1 10.0408 40.5697 79.9408 1.27427
20.2 10.0908 40.5572 79.8907 1.28685
20.3 10.1407 40.5445 79.8407 1.29949
20.4 10.1907 40.5318 79.7907 1.31219
20.5 10.2406 40.5191 79.7406 1.32494
20.6 10.2906 40.5062 79.6906 1.33776
20.7 10.3405 40.4934 79.6405 1.35064
20.8 10.3905 40.4804 79.5905 1.36358
20.9 10.4404 40.4674 79.5404 1.37657
21 10.4904 40.4544 79.4904 1.38963
21.1 10.5404 40.4413 79.4404 1.40275
21.2 10.5903 40.4281 79.3903 1.41592
21.3 10.6403 40.4148 79.3403 1.42916
21.4 10.6902 40.4015 79.2902 1.44245
21.5 10.7402 40.3882 79.2402 1.4558
21.6 10.7901 40.3748 79.1901 1.46922
21.7 10.8401 40.3613 79.1401 1.48269
21.8 10.8901 40.3478 79.09 1.49622
21.9 10.94 40.3342 79.04 1.50981
22 10.99 40.3205 78.99 1.52346
22.1 11.0399 40.3068 78.9399 1.53717
22.2 11.0899 40.2931 78.8899 1.55094
22.3 11.1398 40.2792 78.8398 1.56476
22.4 11.1898 40.2654 78.7898 1.57865
22.5 11.2398 40.2514 78.7397 1.59259
22.6 11.2897 40.2374 78.6897 1.6066
22.7 11.3397 40.2233 78.6397 1.62066
22.8 11.3896 40.2092 78.5896 1.63478
22.9 11.4396 40.195 78.5396 1.64896
23 11.4895 40.1808 78.4895 1.6632
23.1 11.5395 40.1665 78.4395 1.67749
23.2 11.5894 40.1521 78.3894 1.69185
23.3 11.6394 40.1377 78.3394 1.70626
23.4 11.6894 40.1233 78.2894 1.72074
23.5 11.7393 40.1087 78.2393 1.73527
23.6 11.7893 40.0941 78.1893 1.74986
23.7 11.8392 40.0795 78.1392 1.76451
23.8 11.8892 40.0648 78.0892 1.77921
23.9 11.9391 40.05 78.0391 1.79398
24 11.9891 40.0352 77.9891 1.8088
24.1 12.0391 40.0203 77.9391 1.82368
24.2 12.089 40.0054 77.889 1.83862
24.3 12.139 39.9904 77.839 1.85362
24.4 12.1889 39.9753 77.7889 1.86868
24.5 12.2389 39.9602 77.7389 1.88379
24.6 12.2889 39.945 77.6888 1.89896
24.7 12.3388 39.9298 77.6388 1.91419
24.8 12.3888 39.9145 77.5888 1.92948
24.9 12.4387 39.8992 77.5387 1.94483
25 12.4887 39.8838 77.4887 1.96023
25.1 12.5386 39.8683 77.4386 1.97569
25.2 12.5886 39.8528 77.3886 1.99121
25.3 12.6386 39.8372 77.3385 2.00678
25.4 12.6885 39.8216 77.2885 2.02242
25.5 12.7385 39.8059 77.2385 2.03811
25.6 12.7884 39.7901 77.1884 2.05386
25.7 12.8384 39.7743 77.1384 2.06967
25.8 12.8883 39.7585 77.0883 2.08553
25.9 12.9383 39.7425 77.0383 2.10145
26 12.9883 39.7266 76.9882 2.11743
26.1 13.0382 39.7105 76.9382 2.13347
26.2 13.0882 39.6944 76.8882 2.14956
26.3 13.1381 39.6783 76.8381 2.16571
26.4 13.1881 39.6621 76.7881 2.18192
26.5 13.2381 39.6458 76.738 2.19818
26.6 13.288 39.6295 76.688 2.21451
26.7 13.338 39.6131 76.638 2.23088
26.8 13.3879 39.5967 76.5879 2.24732
26.9 13.4379 39.5802 76.5379 2.26381
27 13.4878 39.5636 76.4878 2.28036
27.1 13.5378 39.547 76.4378 2.29697
27.2 13.5878 39.5304 76.3877 2.31363
27.3 13.6377 39.5136 76.3377 2.33035
27.4 13.6877 39.4969 76.2877 2.34713
27.5 13.7376 39.48 76.2376 2.36396
27.6 13.7876 39.4632 76.1876 2.38085
27.7 13.8376 39.4462 76.1375 2.39779
27.8 13.8875 39.4292 76.0875 2.4148
27.9 13.9375 39.4121 76.0375 2.43186
28 13.9874 39.395 75.9874 2.44897
28.1 14.0374 39.3779 75.9374 2.46614
28.2 14.0873 39.3606 75.8873 2.48337
28.3 14.1373 39.3433 75.8373 2.50065
28.4 14.1873 39.326 75.7873 2.51799
28.5 14.2372 39.3086 75.7372 2.53539
28.6 14.2872 39.2912 75.6872 2.55284
28.7 14.3371 39.2737 75.6371 2.57035
28.8 14.3871 39.2561 75.5871 2.58791
28.9 14.4371 39.2385 75.537 2.60553
29 14.487 39.2208 75.487 2.62321
29.1 14.537 39.2031 75.437 2.64094
29.2 14.5869 39.1853 75.3869 2.65872
29.3 14.6369 39.1674 75.3369 2.67657
29.4 14.6869 39.1495 75.2868 2.69446
29.5 14.7368 39.1316 75.2368 2.71242
29.6 14.7868 39.1136 75.1868 2.73043
29.7 14.8367 39.0955 75.1367 2.74849
29.8 14.8867 39.0774 75.0867 2.76661
29.9 14.9366 39.0592 75.0366 2.78479
30 14.9866 39.041 74.9866 2.80302
30.1 15.0366 39.0227 74.9366 2.8213
30.2 15.0865 39.0044 74.8865 2.83964
30.3 15.1365 38.986 74.8365 2.85804
30.4 15.1864 38.9675 74.7864 2.87649
30.5 15.2364 38.949 74.7364 2.89499
30.6 15.2864 38.9304 74.6864 2.91356
30.7 15.3363 38.9118 74.6363 2.93217
30.8 15.3863 38.8932 74.5863 2.95084
30.9 15.4362 38.8744 74.5362 2.96957
31 15.4862 38.8557 74.4862 2.98835
31.1 15.5362 38.8368 74.4362 3.00718
31.2 15.5861 38.8179 74.3861 3.02607
31.3 15.6361 38.799 74.3361 3.04501
31.4 15.686 38.78 74.286 3.06401
31.5 15.736 38.7609 74.236 3.08306
31.6 15.786 38.7418 74.186 3.10217
31.7 15.8359 38.7227 74.1359 3.12133
31.8 15.8859 38.7035 74.0859 3.14055
31.9 15.9358 38.6842 74.0358 3.15981
32 15.9858 38.6649 73.9858 3.17914
32.1 16.0358 38.6455 73.9358 3.19852
32.2 16.0857 38.6261 73.8857 3.21795
32.3 16.1357 38.6066 73.8357 3.23743
32.4 16.1856 38.587 73.7856 3.25697
32.5 16.2356 38.5674 73.7356 3.27656
32.6 16.2856 38.5478 73.6856 3.29621
32.7 16.3355 38.5281 73.6355 3.31591
32.8 16.3855 38.5083 73.5855 3.33567
32.9 16.4355 38.4885 73.5354 3.35547
33 16.4854 38.4687 73.4854 3.37533
33.1 16.5354 38.4488 73.4354 3.39525
33.2 16.5853 38.4288 73.3853 3.41522
33.3 16.6353 38.4088 73.3353 3.43524
33.4 16.6853 38.3887 73.2852 3.45531
33.5 16.7352 38.3686 73.2352 3.47544
33.6 16.7852 38.3484 73.1852 3.49562
33.7 16.8351 38.3281 73.1351 3.51586
33.8 16.8851 38.3079 73.0851 3.53614
33.9 16.9351 38.2875 73.0351 3.55648
34 16.985 38.2671 72.985 3.57688
34.1 17.035 38.2467 72.935 3.59732
34.2 17.0849 38.2262 72.8849 3.61782
34.3 17.1349 38.2056 72.8349 3.63837
