#kinematics calculation of exex
#vertex z = 150 mm, E_reaction = 60.949 MeV
#theta_cm, theta3_lab, Ek3_lab, theta4_lab, Ek4_lab
0 0 51.6866 0 0.382447
0.1 0.0456418 51.6865 0.531187 0.382486
0.2 0.0912835 51.6864 1.06225 0.382603
0.3 0.136925 51.6862 1.59309 0.382798
0.4 0.182567 51.6859 2.12356 0.383072
0.5 0.228209 51.6856 2.65356 0.383424
0.6 0.27385 51.6851 3.18297 0.383853
0.7 0.319492 51.6846 3.71168 0.384361
0.8 0.365134 51.6841 4.23956 0.384947
0.9 0.410775 51.6834 4.7665 0.385611
1 0.456417 51.6826 5.29239 0.386354
1.1 0.502058 51.6818 5.81712 0.387174
1.2 0.547699 51.6809 6.34057 0.388073
1.3 0.593341 51.68 6.86264 0.389049
1.4 0.638982 51.6789 7.38322 0.390104
1.5 0.684623 51.6778 7.9022 0.391237
1.6 0.730264 51.6766 8.41948 0.392448
1.7 0.775905 51.6753 8.93495 0.393737
1.8 0.821546 51.6739 9.44852 0.395105
1.9 0.867186 51.6725 9.96009 0.39655
2 0.912827 51.6709 10.4696 0.398073
2.1 0.958467 51.6693 10.9768 0.399675
2.2 1.00411 51.6676 11.4818 0.401355
2.3 1.04975 51.6659 11.9845 0.403112
2.4 1.09539 51.6641 12.4846 0.404948
2.5 1.14103 51.6621 12.9822 0.406862
2.6 1.18667 51.6601 13.4772 0.408854
2.7 1.23231 51.6581 13.9695 0.410924
2.8 1.27795 51.6559 14.4591 0.413072
2.9 1.32359 51.6537 14.9457 0.415298
3 1.36922 51.6514 15.4295 0.417602
3.1 1.41486 51.649 15.9103 0.419984
3.2 1.4605 51.6466 16.388 0.422444
3.3 1.50614 51.644 16.8626 0.424983
3.4 1.55178 51.6414 17.334 0.427599
3.5 1.59742 51.6387 17.8022 0.430293
3.6 1.64305 51.6359 18.2672 0.433065
3.7 1.68869 51.6331 18.7287 0.435916
3.8 1.73433 51.6302 19.187 0.438844
3.9 1.77997 51.6272 19.6417 0.44185
4 1.8256 51.6241 20.0931 0.444934
4.1 1.87124 51.6209 20.5409 0.448096
4.2 1.91688 51.6177 20.9852 0.451336
4.3 1.96251 51.6143 21.4258 0.454654
4.4 2.00815 51.611 21.8629 0.45805
4.5 2.05378 51.6075 22.2964 0.461524
4.6 2.09942 51.6039 22.7261 0.465075
4.7 2.14505 51.6003 23.1522 0.468705
4.8 2.19069 51.5966 23.5746 0.472412
