#kinematics calculation of gsgs
#vertex z = 400 mm, E_reaction = 45.411 MeV
#theta_cm, theta3_lab, Ek3_lab, theta4_lab, Ek4_lab
0 0 45.411 0 0
0.1 0.0499493 45.411 89.9499 3.45824e-05
0.2 0.0998986 45.4109 89.8999 0.00013833
0.3 0.149848 45.4107 89.8498 0.000311241
0.4 0.199797 45.4104 89.7998 0.000553317
0.5 0.249746 45.4101 89.7497 0.000864556
0.6 0.299696 45.4098 89.6997 0.00124496
0.7 0.349645 45.4093 89.6496 0.00169452
0.8 0.399594 45.4088 89.5996 0.00221324
0.9 0.449544 45.4082 89.5495 0.00280112
1 0.499493 45.4075 89.4995 0.00345816
1.1 0.549442 45.4068 89.4494 0.00418435
1.2 0.599391 45.406 89.3994 0.00497969
1.3 0.649341 45.4052 89.3493 0.00584418
1.4 0.69929 45.4042 89.2993 0.00677782
1.5 0.749239 45.4032 89.2492 0.00778061
1.6 0.799189 45.4021 89.1992 0.00885253
1.7 0.849138 45.401 89.1491 0.0099936
1.8 0.899087 45.3998 89.0991 0.0112038
1.9 0.949037 45.3985 89.049 0.0124831
2 0.998986 45.3972 88.999 0.0138316
2.1 1.04894 45.3958 88.9489 0.0152492
2.2 1.09888 45.3943 88.8989 0.0167359
2.3 1.14883 45.3927 88.8488 0.0182917
2.4 1.19878 45.3911 88.7988 0.0199166
2.5 1.24873 45.3894 88.7487 0.0216106
2.6 1.29868 45.3876 88.6987 0.0233737
2.7 1.34863 45.3858 88.6486 0.0252059
2.8 1.39858 45.3839 88.5986 0.0271072
2.9 1.44853 45.3819 88.5485 0.0290776
3 1.49848 45.3799 88.4985 0.0311171
3.1 1.54843 45.3778 88.4484 0.0332256
3.2 1.59838 45.3756 88.3984 0.0354032
3.3 1.64833 45.3734 88.3483 0.0376499
3.4 1.69828 45.371 88.2983 0.0399656
3.5 1.74823 45.3686 88.2482 0.0423503
3.6 1.79818 45.3662 88.1982 0.0448041
3.7 1.84812 45.3637 88.1481 0.0473269
3.8 1.89807 45.3611 88.0981 0.0499188
3.9 1.94802 45.3584 88.048 0.0525796
4 1.99797 45.3557 87.998 0.0553095
4.1 2.04792 45.3529 87.9479 0.0581083
4.2 2.09787 45.35 87.8979 0.0609761
4.3 2.14782 45.3471 87.8478 0.063913
4.4 2.19777 45.3441 87.7978 0.0669187
4.5 2.24772 45.341 87.7477 0.0699935
4.6 2.29767 45.3379 87.6977 0.0731372
4.7 2.34762 45.3347 87.6476 0.0763498
4.8 2.39757 45.3314 87.5976 0.0796314
4.9 2.44752 45.328 87.5475 0.0829819
5 2.49747 45.3246 87.4975 0.0864013
5.1 2.54742 45.3211 87.4474 0.0898896
5.2 2.59737 45.3176 87.3974 0.0934468
5.3 2.64732 45.3139 87.3473 0.0970729
5.4 2.69727 45.3102 87.2973 0.100768
5.5 2.74721 45.3065 87.2472 0.104532
5.6 2.79716 45.3026 87.1972 0.108364
5.7 2.84711 45.2987 87.1471 0.112266
5.8 2.89706 45.2948 87.0971 0.116236
5.9 2.94701 45.2907 87.047 0.120275
6 2.99696 45.2866 86.997 0.124383
6.1 3.04691 45.2824 86.9469 0.12856
6.2 3.09686 45.2782 86.8969 0.132805
6.3 3.14681 45.2739 86.8468 0.13712
6.4 3.19676 45.2695 86.7968 0.141503
6.5 3.24671 45.265 86.7467 0.145954
6.6 3.29666 45.2605 86.6967 0.150475
6.7 3.34661 45.2559 86.6466 0.155064
6.8 3.39656 45.2513 86.5966 0.159722
6.9 3.44651 45.2466 86.5465 0.164448
7 3.49646 45.2418 86.4965 0.169243
7.1 3.54641 45.2369 86.4464 0.174107
7.2 3.59636 45.232 86.3964 0.17904
7.3 3.64631 45.227 86.3463 0.184041
7.4 3.69626 45.2219 86.2963 0.18911
7.5 3.74621 45.2168 86.2462 0.194249
7.6 3.79616 45.2115 86.1962 0.199456
7.7 3.84611 45.2063 86.1461 0.204731
7.8 3.89606 45.2009 86.0961 0.210075
7.9 3.94601 45.1955 86.046 0.215487
8 3.99596 45.19 85.996 0.220968
8.1 4.04591 45.1845 85.9459 0.226518
8.2 4.09586 45.1789 85.8959 0.232136
8.3 4.14581 45.1732 85.8458 0.237822
8.4 4.19575 45.1674 85.7958 0.243577
8.5 4.2457 45.1616 85.7457 0.2494
8.6 4.29565 45.1557 85.6957 0.255292
8.7 4.3456 45.1497 85.6456 0.261252
8.8 4.39555 45.1437 85.5955 0.26728
8.9 4.4455 45.1376 85.5455 0.273377
9 4.49545 45.1315 85.4954 0.279542
9.1 4.5454 45.1252 85.4454 0.285776
9.2 4.59535 45.1189 85.3953 0.292078
9.3 4.6453 45.1126 85.3453 0.298448
9.4 4.69525 45.1061 85.2952 0.304886
9.5 4.7452 45.0996 85.2452 0.311392
