#kinematics calculation of gsgs
#vertex z = 650 mm, E_reaction = 24.984 MeV
#theta_cm, theta3_lab, Ek3_lab, theta4_lab, Ek4_lab
0 0 24.984 180 0
0.1 0.0499721 24.984 89.95 1.90264e-05
0.2 0.0999442 24.9839 89.8999 7.61055e-05
0.3 0.149916 24.9838 89.8499 0.000171237
0.4 0.199888 24.9837 89.7999 0.000304421
0.5 0.24986 24.9835 89.7499 0.000475657
0.6 0.299832 24.9833 89.6998 0.000684944
0.7 0.349805 24.9831 89.6498 0.000932282
0.8 0.399777 24.9828 89.5998 0.00121767
0.9 0.449749 24.9825 89.5497 0.00154111
1 0.499721 24.9821 89.4997 0.00190259
1.1 0.549693 24.9817 89.4497 0.00230212
1.2 0.599665 24.9813 89.3997 0.0027397
1.3 0.649637 24.9808 89.3496 0.00321532
1.4 0.699609 24.9803 89.2996 0.00372899
1.5 0.749581 24.9797 89.2496 0.0042807
1.6 0.799553 24.9791 89.1996 0.00487044
1.7 0.849525 24.9785 89.1495 0.00549823
1.8 0.899497 24.9778 89.0995 0.00616405
1.9 0.94947 24.9771 89.0495 0.0068679
2 0.999442 24.9764 88.9994 0.00760979
2.1 1.04941 24.9756 88.9494 0.0083897
2.2 1.09939 24.9748 88.8994 0.00920765
2.3 1.14936 24.9739 88.8494 0.0100636
2.4 1.19933 24.973 88.7993 0.0109576
2.5 1.2493 24.9721 88.7493 0.0118896
2.6 1.29927 24.9711 88.6993 0.0128596
2.7 1.34925 24.9701 88.6492 0.0138677
2.8 1.39922 24.9691 88.5992 0.0149137
2.9 1.44919 24.968 88.5492 0.0159978
3 1.49916 24.9669 88.4992 0.0171199
3.1 1.54913 24.9657 88.4491 0.0182799
3.2 1.59911 24.9645 88.3991 0.019478
3.3 1.64908 24.9633 88.3491 0.020714
3.4 1.69905 24.962 88.2991 0.0219881
3.5 1.74902 24.9607 88.249 0.0233001
3.6 1.799 24.9593 88.199 0.0246501
3.7 1.84897 24.958 88.149 0.0260381
3.8 1.89894 24.9565 88.0989 0.0274641
3.9 1.94891 24.9551 88.0489 0.028928
4 1.99888 24.9536 87.9989 0.0304299
4.1 2.04886 24.952 87.9489 0.0319697
4.2 2.09883 24.9505 87.8988 0.0335476
4.3 2.1488 24.9488 87.8488 0.0351633
4.4 2.19877 24.9472 87.7988 0.036817
4.5 2.24874 24.9455 87.7487 0.0385087
4.6 2.29872 24.9438 87.6987 0.0402383
4.7 2.34869 24.942 87.6487 0.0420058
4.8 2.39866 24.9402 87.5987 0.0438112
4.9 2.44863 24.9383 87.5486 0.0456546
5 2.49861 24.9365 87.4986 0.0475358
5.1 2.54858 24.9345 87.4486 0.049455
5.2 2.59855 24.9326 87.3985 0.0514121
5.3 2.64852 24.9306 87.3485 0.0534071
5.4 2.69849 24.9286 87.2985 0.0554399
5.5 2.74847 24.9265 87.2485 0.0575107
5.6 2.79844 24.9244 87.1984 0.0596193
5.7 2.84841 24.9222 87.1484 0.0617658
5.8 2.89838 24.92 87.0984 0.0639502
5.9 2.94836 24.9178 87.0484 0.0661724
6 2.99833 24.9156 86.9983 0.0684325
6.1 3.0483 24.9133 86.9483 0.0707304
6.2 3.09827 24.9109 86.8983 0.0730662
6.3 3.14824 24.9086 86.8482 0.0754397
6.4 3.19822 24.9061 86.7982 0.0778512
6.5 3.24819 24.9037 86.7482 0.0803004
6.6 3.29816 24.9012 86.6982 0.0827874
6.7 3.34813 24.8987 86.6481 0.0853122
6.8 3.39811 24.8961 86.5981 0.0878749
6.9 3.44808 24.8935 86.5481 0.0904753
7 3.49805 24.8909 86.498 0.0931135
7.1 3.54802 24.8882 86.448 0.0957894
7.2 3.59799 24.8855 86.398 0.0985032
7.3 3.64797 24.8827 86.348 0.101255
7.4 3.69794 24.88 86.2979 0.104044
7.5 3.74791 24.8771 86.2479 0.106871
7.6 3.79788 24.8743 86.1979 0.109735
7.7 3.84786 24.8714 86.1479 0.112638
7.8 3.89783 24.8684 86.0978 0.115578
7.9 3.9478 24.8654 86.0478 0.118556
8 3.99777 24.8624 85.9978 0.121571
8.1 4.04775 24.8594 85.9477 0.124624
8.2 4.09772 24.8563 85.8977 0.127715
8.3 4.14769 24.8532 85.8477 0.130844
8.4 4.19766 24.85 85.7977 0.13401
8.5 4.24764 24.8468 85.7476 0.137214
8.6 4.29761 24.8435 85.6976 0.140455
8.7 4.34758 24.8403 85.6476 0.143734
8.8 4.39755 24.8369 85.5976 0.147051
8.9 4.44752 24.8336 85.5475 0.150405
9 4.4975 24.8302 85.4975 0.153797
9.1 4.54747 24.8268 85.4475 0.157227
9.2 4.59744 24.8233 85.3974 0.160694
9.3 4.64741 24.8198 85.3474 0.164198
9.4 4.69739 24.8163 85.2974 0.167741
9.5 4.74736 24.8127 85.2474 0.17132
9.6 4.79733 24.8091 85.1973 0.174938
9.7 4.8473 24.8054 85.1473 0.178592
9.8 4.89728 24.8017 85.0973 0.182285
9.9 4.94725 24.798 85.0472 0.186014
10 4.99722 24.7942 84.9972 0.189782
10.1 5.04719 24.7904 84.9472 0.193586
10.2 5.09717 24.7866 84.8972 0.197428
10.3 5.14714 24.7827 84.8471 0.201308
10.4 5.19711 24.7788 84.7971 0.205225
10.5 5.24708 24.7748 84.7471 0.20918
10.6 5.29706 24.7708 84.6971 0.213172
10.7 5.34703 24.7668 84.647 0.217201
10.8 5.397 24.7627 84.597 0.221268
10.9 5.44697 24.7586 84.547 0.225372
11 5.49695 24.7545 84.4969 0.229513
11.1 5.54692 24.7503 84.4469 0.233692
11.2 5.59689 24.7461 84.3969 0.237908
11.3 5.64687 24.7418 84.3469 0.242162
11.4 5.69684 24.7375 84.2968 0.246452
11.5 5.74681 24.7332 84.2468 0.250781
11.6 5.79678 24.7289 84.1968 0.255146
11.7 5.84676 24.7245 84.1468 0.259549
11.8 5.89673 24.72 84.0967 0.263989
11.9 5.9467 24.7155 84.0467 0.268466
12 5.99667 24.711 83.9967 0.27298
12.1 6.04665 24.7065 83.9466 0.277532
12.2 6.09662 24.7019 83.8966 0.282121
12.3 6.14659 24.6973 83.8466 0.286747
12.4 6.19656 24.6926 83.7966 0.29141
12.5 6.24654 24.6879 83.7465 0.29611
12.6 6.29651 24.6832 83.6965 0.300848
12.7 6.34648 24.6784 83.6465 0.305622
12.8 6.39646 24.6736 83.5965 0.310434
12.9 6.44643 24.6687 83.5464 0.315283
13 6.4964 24.6638 83.4964 0.320169
13.1 6.54637 24.6589 83.4464 0.325092
13.2 6.59635 24.6539 83.3963 0.330052
13.3 6.64632 24.649 83.3463 0.33505
13.4 6.69629 24.6439 83.2963 0.340084
13.5 6.74627 24.6388 83.2463 0.345155
13.6 6.79624 24.6337 83.1962 0.350263
13.7 6.84621 24.6286 83.1462 0.355408
13.8 6.89618 24.6234 83.0962 0.360591
13.9 6.94616 24.6182 83.0462 0.36581
14 6.99613 24.6129 82.9961 0.371066
14.1 7.0461 24.6076 82.9461 0.376359
14.2 7.09608 24.6023 82.8961 0.381689
14.3 7.14605 24.5969 82.846 0.387055
14.4 7.19602 24.5915 82.796 0.392459
14.5 7.24599 24.5861 82.746 0.3979
14.6 7.29597 24.5806 82.696 0.403377
14.7 7.34594 24.5751 82.6459 0.408891
14.8 7.39591 24.5696 82.5959 0.414442
14.9 7.44589 24.564 82.5459 0.42003
15 7.49586 24.5583 82.4959 0.425655
15.1 7.54583 24.5527 82.4458 0.431316
15.2 7.59581 24.547 82.3958 0.437014
15.3 7.64578 24.5413 82.3458 0.442749
15.4 7.69575 24.5355 82.2957 0.44852
15.5 7.74572 24.5297 82.2457 0.454328
15.6 7.7957 24.5238 82.1957 0.460173
15.7 7.84567 24.5179 82.1457 0.466055
15.8 7.89564 24.512 82.0956 0.471973
15.9 7.94562 24.5061 82.0456 0.477928
16 7.99559 24.5001 81.9956 0.483919
16.1 8.04556 24.4941 81.9456 0.489947
16.2 8.09554 24.488 81.8955 0.496011
16.3 8.14551 24.4819 81.8455 0.502112
16.4 8.19548 24.4758 81.7955 0.50825
16.5 8.24546 24.4696 81.7455 0.514424
16.6 8.29543 24.4634 81.6954 0.520634
16.7 8.3454 24.4571 81.6454 0.526881
16.8 8.39538 24.4508 81.5954 0.533165
16.9 8.44535 24.4445 81.5453 0.539485
17 8.49532 24.4382 81.4953 0.545841
17.1 8.5453 24.4318 81.4453 0.552234
17.2 8.59527 24.4253 81.3953 0.558663
17.3 8.64524 24.4189 81.3452 0.565128
17.4 8.69522 24.4124 81.2952 0.57163
17.5 8.74519 24.4058 81.2452 0.578168
17.6 8.79516 24.3993 81.1952 0.584742
17.7 8.84514 24.3926 81.1451 0.591353
17.8 8.89511 24.386 81.0951 0.598
17.9 8.94508 24.3793 81.0451 0.604683
18 8.99506 24.3726 80.9951 0.611402
18.1 9.04503 24.3658 80.945 0.618157
18.2 9.095 24.3591 80.895 0.624949
18.3 9.14498 24.3522 80.845 0.631777
18.4 9.19495 24.3454 80.7949 0.638641
18.5 9.24492 24.3385 80.7449 0.645541
18.6 9.2949 24.3315 80.6949 0.652477
