#kinematics calculation of exex
#vertex z = 550 mm, E_reaction = 34.062 MeV
#theta_cm, theta3_lab, Ek3_lab, theta4_lab, Ek4_lab
0 0 24.3719 0 0.810099
0.1 0.0408579 24.3719 0.224221 0.810117
0.2 0.0817158 24.3718 0.44843 0.81017
0.3 0.122574 24.3717 0.672615 0.81026
0.4 0.163431 24.3716 0.896763 0.810386
0.5 0.204289 24.3715 1.12086 0.810547
0.6 0.245147 24.3713 1.3449 0.810745
0.7 0.286004 24.371 1.56887 0.810978
0.8 0.326862 24.3708 1.79275 0.811247
0.9 0.367719 24.3704 2.01653 0.811552
1 0.408577 24.3701 2.24021 0.811893
1.1 0.449434 24.3697 2.46376 0.81227
1.2 0.490291 24.3693 2.68719 0.812682
1.3 0.531148 24.3689 2.91046 0.813131
1.4 0.572004 24.3684 3.13358 0.813615
1.5 0.612861 24.3679 3.35653 0.814136
1.6 0.653717 24.3673 3.5793 0.814692
1.7 0.694573 24.3667 3.80188 0.815284
1.8 0.735429 24.3661 4.02426 0.815912
1.9 0.776285 24.3654 4.24642 0.816576
2 0.81714 24.3647 4.46835 0.817275
2.1 0.857995 24.364 4.69004 0.818011
2.2 0.89885 24.3632 4.91149 0.818782
2.3 0.939704 24.3624 5.13267 0.819589
2.4 0.980559 24.3616 5.35358 0.820433
2.5 1.02141 24.3607 5.5742 0.821311
2.6 1.06227 24.3598 5.79453 0.822226
2.7 1.10312 24.3588 6.01456 0.823177
2.8 1.14397 24.3578 6.23426 0.824163
2.9 1.18482 24.3568 6.45364 0.825186
3 1.22568 24.3558 6.67267 0.826244
3.1 1.26653 24.3547 6.89136 0.827338
3.2 1.30738 24.3535 7.10969 0.828468
3.3 1.34823 24.3524 7.32764 0.829634
3.4 1.38908 24.3512 7.54522 0.830835
3.5 1.42993 24.3499 7.7624 0.832072
3.6 1.47078 24.3487 7.97917 0.833346
3.7 1.51163 24.3473 8.19554 0.834655
3.8 1.55248 24.346 8.41148 0.835999
3.9 1.59333 24.3446 8.62699 0.83738
4 1.63417 24.3432 8.84205 0.838796
4.1 1.67502 24.3418 9.05667 0.840249
4.2 1.71587 24.3403 9.27082 0.841737
4.3 1.75671 24.3387 9.48449 0.84326
4.4 1.79756 24.3372 9.69769 0.84482
4.5 1.8384 24.3356 9.91039 0.846415
4.6 1.87925 24.334 10.1226 0.848046
4.7 1.92009 24.3323 10.3343 0.849713
4.8 1.96093 24.3306 10.5455 0.851416
4.9 2.00177 24.3288 10.7561 0.853154
5 2.04262 24.3271 10.9662 0.854929
5.1 2.08346 24.3253 11.1758 0.856738
5.2 2.1243 24.3234 11.3848 0.858584
5.3 2.16514 24.3215 11.5933 0.860466
5.4 2.20598 24.3196 11.8012 0.862383
5.5 2.24681 24.3177 12.0085 0.864336
5.6 2.28765 24.3157 12.2152 0.866324
5.7 2.32849 24.3137 12.4213 0.868348
5.8 2.36932 24.3116 12.6268 0.870409
5.9 2.41016 24.3095 12.8317 0.872504
6 2.45099 24.3074 13.036 0.874636
6.1 2.49183 24.3052 13.2397 0.876803
6.2 2.53266 24.303 13.4428 0.879006
6.3 2.57349 24.3008 13.6452 0.881244
6.4 2.61432 24.2985 13.8469 0.883518
6.5 2.65515 24.2962 14.048 0.885828
6.6 2.69598 24.2938 14.2485 0.888173
6.7 2.73681 24.2914 14.4483 0.890555
6.8 2.77764 24.289 14.6474 0.892971
6.9 2.81846 24.2866 14.8458 0.895424
7 2.85929 24.2841 15.0435 0.897912
7.1 2.90011 24.2816 15.2406 0.900435
7.2 2.94094 24.279 15.437 0.902995
7.3 2.98176 24.2764 15.6326 0.905589
7.4 3.02258 24.2738 15.8276 0.90822
7.5 3.0634 24.2711 16.0218 0.910886
7.6 3.10422 24.2684 16.2153 0.913588
7.7 3.14504 24.2657 16.4081 0.916325
7.8 3.18586 24.2629 16.6002 0.919097
7.9 3.22667 24.2601 16.7915 0.921906
8 3.26749 24.2573 16.9821 0.92475
8.1 3.3083 24.2544 17.172 0.927629
8.2 3.34912 24.2515 17.3611 0.930544
8.3 3.38993 24.2485 17.5494 0.933494
8.4 3.43074 24.2455 17.737 0.93648
8.5 3.47155 24.2425 17.9238 0.939502
8.6 3.51236 24.2394 18.1099 0.942559
8.7 3.55317 24.2363 18.2952 0.945651
8.8 3.59398 24.2332 18.4797 0.948779
8.9 3.63478 24.2301 18.6635 0.951942
9 3.67558 24.2269 18.8464 0.955141
9.1 3.71639 24.2236 19.0286 0.958375
9.2 3.75719 24.2204 19.21 0.961645
9.3 3.79799 24.217 19.3906 0.96495
9.4 3.83879 24.2137 19.5704 0.968291
9.5 3.87959 24.2103 19.7495 0.971667
9.6 3.92038 24.2069 19.9277 0.975078
9.7 3.96118 24.2035 20.1051 0.978525
9.8 4.00197 24.2 20.2817 0.982007
9.9 4.04277 24.1965 20.4575 0.985524
10 4.08356 24.1929 20.6325 0.989077
10.1 4.12435 24.1893 20.8067 0.992665
10.2 4.16514 24.1857 20.9801 0.996289
10.3 4.20592 24.1821 21.1527 0.999947
10.4 4.24671 24.1784 21.3244 1.00364
10.5 4.2875 24.1746 21.4953 1.00737
10.6 4.32828 24.1709 21.6654 1.01114
10.7 4.36906 24.1671 21.8347 1.01494
10.8 4.40984 24.1632 22.0032 1.01877
10.9 4.45062 24.1594 22.1708 1.02264
11 4.4914 24.1555 22.3376 1.02655
11.1 4.53217 24.1515 22.5036 1.03049
11.2 4.57295 24.1475 22.6688 1.03446
11.3 4.61372 24.1435 22.8331 1.03848
11.4 4.65449 24.1395 22.9966 1.04252
11.5 4.69526 24.1354 23.1593 1.0466
11.6 4.73603 24.1313 23.3211 1.05072
11.7 4.7768 24.1271 23.4821 1.05487
11.8 4.81756 24.1229 23.6423 1.05906
11.9 4.85833 24.1187 23.8016 1.06328
12 4.89909 24.1145 23.9601 1.06754
12.1 4.93985 24.1102 24.1178 1.07183
12.2 4.98061 24.1058 24.2746 1.07616
12.3 5.02136 24.1015 24.4306 1.08052
12.4 5.06212 24.0971 24.5858 1.08492
12.5 5.10287 24.0926 24.7401 1.08935
12.6 5.14362 24.0882 24.8936 1.09382
12.7 5.18438 24.0837 25.0463 1.09832
12.8 5.22512 24.0791 25.1982 1.10286
12.9 5.26587 24.0746 25.3492 1.10743
13 5.30662 24.07 25.4993 1.11204
13.1 5.34736 24.0653 25.6487 1.11669
13.2 5.3881 24.0606 25.7972 1.12136
13.3 5.42884 24.0559 25.9449 1.12608
13.4 5.46958 24.0512 26.0917 1.13082
13.5 5.51031 24.0464 26.2378 1.13561
13.6 5.55105 24.0416 26.383 1.14042
13.7 5.59178 24.0367 26.5273 1.14528
13.8 5.63251 24.0318 26.6709 1.15016
13.9 5.67324 24.0269 26.8136 1.15508
14 5.71397 24.022 26.9555 1.16004
14.1 5.75469 24.017 27.0966 1.16503
14.2 5.79542 24.0119 27.2369 1.17006
14.3 5.83614 24.0069 27.3763 1.17512
14.4 5.87686 24.0018 27.5149 1.18022
14.5 5.91757 23.9967 27.6527 1.18535
14.6 5.95829 23.9915 27.7897 1.19051
14.7 5.999 23.9863 27.9259 1.19571
14.8 6.03971 23.9811 28.0613 1.20095
14.9 6.08042 23.9758 28.1959 1.20622
15 6.12113 23.9705 28.3296 1.21152
15.1 6.16183 23.9651 28.4626 1.21686
15.2 6.20254 23.9598 28.5947 1.22224
15.3 6.24324 23.9544 28.7261 1.22764
15.4 6.28394 23.9489 28.8566 1.23309
15.5 6.32463 23.9434 28.9864 1.23856
15.6 6.36533 23.9379 29.1153 1.24408
15.7 6.40602 23.9324 29.2435 1.24962
15.8 6.44671 23.9268 29.3708 1.2552
15.9 6.4874 23.9212 29.4974 1.26082
16 6.52808 23.9155 29.6232 1.26647
16.1 6.56877 23.9098 29.7482 1.27216
16.2 6.60945 23.9041 29.8724 1.27787
16.3 6.65013 23.8984 29.9959 1.28363
16.4 6.69081 23.8926 30.1185 1.28942
16.5 6.73148 23.8868 30.2404 1.29524
16.6 6.77215 23.8809 30.3616 1.3011
16.7 6.81283 23.875 30.4819 1.30699
16.8 6.85349 23.8691 30.6015 1.31291
16.9 6.89416 23.8631 30.7203 1.31887
17 6.93482 23.8571 30.8383 1.32487
17.1 6.97548 23.8511 30.9556 1.3309
17.2 7.01614 23.845 31.0721 1.33696
17.3 7.0568 23.8389 31.1879 1.34306
17.4 7.09745 23.8328 31.3029 1.34919
17.5 7.1381 23.8266 31.4172 1.35535
17.6 7.17875 23.8204 31.5307 1.36155
17.7 7.2194 23.8142 31.6435 1.36779
17.8 7.26005 23.8079 31.7555 1.37406
