#kinematics calculation of gsex
#vertex z = 100 mm, E_reaction = 63.727 MeV
#theta_cm, theta3_lab, Ek3_lab, theta4_lab, Ek4_lab
0 0 59.2031 0 0.083924
0.1 0.0480614 59.203 1.27771 0.083969
0.2 0.0961228 59.2029 2.554 0.0841041
0.3 0.144184 59.2027 3.82745 0.0843292
0.4 0.192246 59.2024 5.09667 0.0846444
0.5 0.240307 59.202 6.36029 0.0850496
0.6 0.288368 59.2015 7.61697 0.0855448
0.7 0.33643 59.2009 8.86543 0.0861301
0.8 0.384491 59.2002 10.1044 0.0868054
0.9 0.432552 59.1994 11.3328 0.0875708
1 0.480613 59.1986 12.5494 0.0884262
1.1 0.528675 59.1976 13.7531 0.0893716
1.2 0.576736 59.1966 14.943 0.090407
1.3 0.624797 59.1955 16.1182 0.0915325
1.4 0.672858 59.1943 17.2779 0.092748
1.5 0.720919 59.1929 18.4212 0.0940535
1.6 0.76898 59.1916 19.5475 0.095449
1.7 0.817042 59.1901 20.6562 0.0969346
1.8 0.865103 59.1885 21.7467 0.0985101
1.9 0.913163 59.1868 22.8187 0.100176
2 0.961224 59.1851 23.8716 0.101931
2.1 1.00929 59.1832 24.9053 0.103777
2.2 1.05735 59.1813 25.9194 0.105712
2.3 1.10541 59.1793 26.9137 0.107738
2.4 1.15347 59.1771 27.8881 0.109853
2.5 1.20153 59.1749 28.8426 0.112059
2.6 1.24959 59.1726 29.7772 0.114354
2.7 1.29765 59.1703 30.6918 0.116739
2.8 1.34571 59.1678 31.5865 0.119215
2.9 1.39377 59.1652 32.4615 0.12178
3 1.44183 59.1626 33.3168 0.124435
3.1 1.48989 59.1598 34.1527 0.12718
3.2 1.53795 59.157 34.9694 0.130015
3.3 1.58601 59.1541 35.7671 0.13294
3.4 1.63407 59.151 36.5461 0.135955
3.5 1.68213 59.1479 37.3066 0.139059
3.6 1.73019 59.1447 38.049 0.142254
3.7 1.77825 59.1415 38.7736 0.145538
3.8 1.82631 59.1381 39.4806 0.148913
3.9 1.87437 59.1346 40.1704 0.152377
4 1.92243 59.1311 40.8434 0.155931
4.1 1.97049 59.1274 41.4999 0.159575
4.2 2.01855 59.1237 42.1403 0.163308
