#kinematics calculation of exex
#vertex z = 650 mm, E_reaction = 24.984 MeV
#theta_cm, theta3_lab, Ek3_lab, theta4_lab, Ek4_lab
0 0 14.7676 0 1.33642
0.1 0.0349437 14.7676 0.116193 1.33643
0.2 0.0698873 14.7675 0.232384 1.33646
0.3 0.104831 14.7675 0.34857 1.33651
0.4 0.139774 14.7674 0.464748 1.33658
0.5 0.174718 14.7673 0.580916 1.33667
0.6 0.209661 14.7672 0.697071 1.33678
0.7 0.244604 14.7671 0.813211 1.33692
0.8 0.279548 14.7669 0.929333 1.33707
0.9 0.31449 14.7668 1.04543 1.33724
1 0.349433 14.7666 1.16151 1.33744
1.1 0.384376 14.7663 1.27757 1.33765
1.2 0.419318 14.7661 1.39359 1.33789
1.3 0.45426 14.7659 1.50959 1.33814
1.4 0.489202 14.7656 1.62555 1.33842
1.5 0.524143 14.7653 1.74148 1.33872
1.6 0.559084 14.765 1.85737 1.33903
1.7 0.594025 14.7646 1.97321 1.33937
1.8 0.628966 14.7643 2.08902 1.33973
1.9 0.663906 14.7639 2.20478 1.34011
2 0.698846 14.7635 2.32049 1.34051
2.1 0.733785 14.7631 2.43615 1.34093
2.2 0.768724 14.7626 2.55176 1.34137
2.3 0.803662 14.7622 2.66731 1.34183
2.4 0.8386 14.7617 2.7828 1.34231
2.5 0.873537 14.7612 2.89824 1.34281
2.6 0.908474 14.7607 3.01361 1.34333
2.7 0.943411 14.7601 3.12891 1.34387
2.8 0.978346 14.7596 3.24415 1.34443
2.9 1.01328 14.759 3.35932 1.34502
3 1.04822 14.7584 3.47441 1.34562
3.1 1.08315 14.7578 3.58943 1.34624
3.2 1.11808 14.7571 3.70437 1.34689
3.3 1.15302 14.7564 3.81923 1.34755
3.4 1.18795 14.7558 3.93401 1.34824
3.5 1.22288 14.7551 4.04871 1.34894
3.6 1.25781 14.7543 4.16331 1.34967
3.7 1.29274 14.7536 4.27783 1.35041
3.8 1.32767 14.7528 4.39225 1.35118
3.9 1.3626 14.752 4.50658 1.35197
4 1.39752 14.7512 4.62082 1.35277
4.1 1.43245 14.7504 4.73495 1.3536
4.2 1.46738 14.7495 4.84898 1.35445
4.3 1.5023 14.7487 4.96291 1.35532
4.4 1.53723 14.7478 5.07673 1.35621
4.5 1.57215 14.7469 5.19045 1.35712
4.6 1.60707 14.746 5.30405 1.35805
4.7 1.64199 14.745 5.41754 1.359
4.8 1.67691 14.744 5.53091 1.35997
4.9 1.71183 14.743 5.64417 1.36096
5 1.74675 14.742 5.7573 1.36197
5.1 1.78167 14.741 5.87032 1.363
5.2 1.81658 14.7399 5.98321 1.36405
5.3 1.8515 14.7389 6.09597 1.36513
5.4 1.88641 14.7378 6.2086 1.36622
5.5 1.92132 14.7367 6.3211 1.36733
5.6 1.95624 14.7355 6.43347 1.36847
5.7 1.99115 14.7344 6.5457 1.36962
5.8 2.02606 14.7332 6.6578 1.3708
5.9 2.06096 14.732 6.76975 1.37199
6 2.09587 14.7308 6.88157 1.3732
6.1 2.13078 14.7296 6.99324 1.37444
6.2 2.16568 14.7283 7.10476 1.3757
6.3 2.20058 14.727 7.21613 1.37697
6.4 2.23549 14.7257 7.32735 1.37827
6.5 2.27039 14.7244 7.43842 1.37958
6.6 2.30528 14.7231 7.54934 1.38092
6.7 2.34018 14.7217 7.6601 1.38228
6.8 2.37508 14.7203 7.7707 1.38366
6.9 2.40997 14.7189 7.88114 1.38505
7 2.44487 14.7175 7.99141 1.38647
7.1 2.47976 14.7161 8.10152 1.38791
7.2 2.51465 14.7146 8.21146 1.38937
7.3 2.54954 14.7132 8.32124 1.39085
7.4 2.58442 14.7117 8.43084 1.39235
7.5 2.61931 14.7101 8.54027 1.39387
7.6 2.6542 14.7086 8.64953 1.39541
7.7 2.68908 14.707 8.75861 1.39697
7.8 2.72396 14.7055 8.86751 1.39855
7.9 2.75884 14.7038 8.97622 1.40015
8 2.79372 14.7022 9.08476 1.40177
8.1 2.82859 14.7006 9.19311 1.40341
8.2 2.86347 14.6989 9.30128 1.40507
8.3 2.89834 14.6972 9.40926 1.40676
8.4 2.93321 14.6955 9.51704 1.40846
8.5 2.96808 14.6938 9.62464 1.41018
8.6 3.00295 14.6921 9.73204 1.41192
8.7 3.03781 14.6903 9.83925 1.41369
8.8 3.07268 14.6885 9.94626 1.41547
8.9 3.10754 14.6867 10.0531 1.41727
9 3.1424 14.6849 10.1597 1.4191
9.1 3.17726 14.6831 10.2661 1.42094
9.2 3.21211 14.6812 10.3723 1.4228
9.3 3.24697 14.6793 10.4783 1.42469
9.4 3.28182 14.6774 10.5841 1.42659
9.5 3.31667 14.6755 10.6897 1.42852
9.6 3.35152 14.6735 10.795 1.43046
9.7 3.38637 14.6716 10.9002 1.43243
9.8 3.42121 14.6696 11.0052 1.43441
9.9 3.45605 14.6676 11.1099 1.43642
10 3.49089 14.6656 11.2144 1.43844
10.1 3.52573 14.6635 11.3187 1.44049
10.2 3.56057 14.6614 11.4228 1.44255
10.3 3.5954 14.6594 11.5266 1.44464
10.4 3.63023 14.6573 11.6303 1.44674
10.5 3.66506 14.6551 11.7337 1.44887
10.6 3.69989 14.653 11.8368 1.45102
10.7 3.73471 14.6508 11.9398 1.45318
10.8 3.76954 14.6486 12.0425 1.45537
10.9 3.80436 14.6464 12.145 1.45757
11 3.83918 14.6442 12.2473 1.4598
11.1 3.87399 14.642 12.3493 1.46205
11.2 3.90881 14.6397 12.4511 1.46431
11.3 3.94362 14.6374 12.5527 1.4666
11.4 3.97843 14.6351 12.654 1.46891
11.5 4.01323 14.6328 12.7551 1.47123
11.6 4.04804 14.6304 12.8559 1.47358
11.7 4.08284 14.6281 12.9565 1.47595
11.8 4.11764 14.6257 13.0569 1.47833
11.9 4.15243 14.6233 13.157 1.48074
12 4.18723 14.6208 13.2569 1.48317
12.1 4.22202 14.6184 13.3565 1.48561
12.2 4.25681 14.6159 13.4559 1.48808
12.3 4.2916 14.6134 13.555 1.49057
12.4 4.32638 14.6109 13.6539 1.49308
12.5 4.36116 14.6084 13.7525 1.4956
12.6 4.39594 14.6059 13.8509 1.49815
12.7 4.43072 14.6033 13.949 1.50072
12.8 4.46549 14.6007 14.0469 1.5033
12.9 4.50026 14.5981 14.1445 1.50591
13 4.53503 14.5955 14.2418 1.50854
13.1 4.56979 14.5928 14.3389 1.51118
13.2 4.60456 14.5902 14.4358 1.51385
13.3 4.63932 14.5875 14.5324 1.51654
13.4 4.67407 14.5848 14.6287 1.51924
13.5 4.70883 14.582 14.7248 1.52197
13.6 4.74358 14.5793 14.8206 1.52471
13.7 4.77833 14.5765 14.9161 1.52748
13.8 4.81307 14.5737 15.0114 1.53027
13.9 4.84782 14.5709 15.1064 1.53307
14 4.88256 14.5681 15.2011 1.5359
14.1 4.91729 14.5653 15.2956 1.53874
14.2 4.95203 14.5624 15.3898 1.54161
14.3 4.98676 14.5595 15.4837 1.54449
14.4 5.02148 14.5566 15.5774 1.5474
14.5 5.05621 14.5537 15.6708 1.55032
14.6 5.09093 14.5507 15.7639 1.55327
14.7 5.12565 14.5478 15.8568 1.55623
14.8 5.16036 14.5448 15.9493 1.55922
14.9 5.19508 14.5418 16.0417 1.56222
15 5.22979 14.5388 16.1337 1.56524
15.1 5.26449 14.5357 16.2254 1.56829
15.2 5.29919 14.5326 16.3169 1.57135
15.3 5.33389 14.5296 16.4081 1.57443
15.4 5.36859 14.5265 16.4991 1.57754
15.5 5.40328 14.5233 16.5897 1.58066
15.6 5.43797 14.5202 16.6801 1.5838
15.7 5.47266 14.517 16.7702 1.58696
15.8 5.50734 14.5139 16.86 1.59014
15.9 5.54202 14.5107 16.9495 1.59335
16 5.5767 14.5074 17.0388 1.59657
16.1 5.61137 14.5042 17.1277 1.59981
16.2 5.64604 14.5009 17.2164 1.60307
16.3 5.6807 14.4977 17.3048 1.60635
16.4 5.71537 14.4944 17.393 1.60965
16.5 5.75003 14.491 17.4808 1.61297
16.6 5.78468 14.4877 17.5684 1.6163
16.7 5.81933 14.4843 17.6556 1.61966
16.8 5.85398 14.481 17.7426 1.62304
16.9 5.88863 14.4776 17.8293 1.62644
17 5.92327 14.4741 17.9157 1.62986
17.1 5.95791 14.4707 18.0019 1.63329
17.2 5.99254 14.4673 18.0877 1.63675
17.3 6.02717 14.4638 18.1732 1.64022
17.4 6.0618 14.4603 18.2585 1.64372
17.5 6.09642 14.4568 18.3435 1.64723
17.6 6.13104 14.4532 18.4282 1.65077
17.7 6.16565 14.4497 18.5126 1.65432
17.8 6.20027 14.4461 18.5967 1.6579
17.9 6.23487 14.4425 18.6805 1.66149
18 6.26948 14.4389 18.764 1.6651
18.1 6.30408 14.4353 18.8473 1.66873
18.2 6.33867 14.4316 18.9302 1.67238
18.3 6.37327 14.4279 19.0129 1.67605
18.4 6.40785 14.4243 19.0953 1.67974
18.5 6.44244 14.4205 19.1773 1.68345
18.6 6.47702 14.4168 19.2591 1.68718
18.7 6.5116 14.4131 19.3406 1.69093
18.8 6.54617 14.4093 19.4218 1.6947
18.9 6.58074 14.4055 19.5027 1.69848
19 6.6153 14.4017 19.5833 1.70229
19.1 6.64986 14.3979 19.6637 1.70612
19.2 6.68442 14.394 19.7437 1.70996
19.3 6.71897 14.3902 19.8234 1.71383
19.4 6.75352 14.3863 19.9029 1.71771
19.5 6.78806 14.3824 19.982 1.72161
19.6 6.8226 14.3785 20.0609 1.72553
19.7 6.85714 14.3745 20.1395 1.72948
19.8 6.89167 14.3706 20.2177 1.73344
19.9 6.92619 14.3666 20.2957 1.73742
20 6.96072 14.3626 20.3734 1.74142
20.1 6.99523 14.3586 20.4508 1.74543
20.2 7.02975 14.3545 20.5279 1.74947
20.3 7.06426 14.3505 20.6047 1.75353
20.4 7.09876 14.3464 20.6812 1.7576
20.5 7.13326 14.3423 20.7574 1.7617
20.6 7.16776 14.3382 20.8334 1.76581
20.7 7.20225 14.3341 20.909 1.76995
20.8 7.23674 14.3299 20.9843 1.7741
20.9 7.27122 14.3257 21.0594 1.77827
21 7.3057 14.3215 21.1341 1.78246
21.1 7.34018 14.3173 21.2086 1.78667
21.2 7.37464 14.3131 21.2827 1.7909
21.3 7.40911 14.3089 21.3566 1.79515
21.4 7.44357 14.3046 21.4302 1.79942
21.5 7.47803 14.3003 21.5035 1.8037
21.6 7.51248 14.296 21.5764 1.80801
21.7 7.54692 14.2917 21.6491 1.81233
21.8 7.58136 14.2873 21.7215 1.81668
21.9 7.6158 14.283 21.7937 1.82104
22 7.65023 14.2786 21.8655 1.82542
22.1 7.68466 14.2742 21.937 1.82982
22.2 7.71908 14.2698 22.0082 1.83424
22.3 7.7535 14.2653 22.0792 1.83868
22.4 7.78791 14.2609 22.1498 1.84313
22.5 7.82232 14.2564 22.2202 1.84761
22.6 7.85672 14.2519 22.2902 1.8521
22.7 7.89112 14.2474 22.36 1.85662
22.8 7.92551 14.2428 22.4295 1.86115
22.9 7.9599 14.2383 22.4987 1.8657
23 7.99429 14.2337 22.5676 1.87027
23.1 8.02866 14.2291 22.6362 1.87486
23.2 8.06304 14.2245 22.7045 1.87947
23.3 8.09741 14.2199 22.7725 1.8841
23.4 8.13177 14.2153 22.8402 1.88874
23.5 8.16613 14.2106 22.9077 1.89341
23.6 8.20048 14.2059 22.9748 1.89809
23.7 8.23483 14.2012 23.0417 1.90279
23.8 8.26917 14.1965 23.1083 1.90751
23.9 8.30351 14.1917 23.1746 1.91225
24 8.33784 14.187 23.2406 1.91701
24.1 8.37217 14.1822 23.3063 1.92179
24.2 8.40649 14.1774 23.3717 1.92658
24.3 8.4408 14.1726 23.4369 1.93139
24.4 8.47511 14.1678 23.5017 1.93623
24.5 8.50942 14.1629 23.5663 1.94108
24.6 8.54372 14.1581 23.6305 1.94595
24.7 8.57801 14.1532 23.6945 1.95084
24.8 8.6123 14.1483 23.7582 1.95574
24.9 8.64659 14.1433 23.8217 1.96067
25 8.68087 14.1384 23.8848 1.96561
25.1 8.71514 14.1334 23.9476 1.97058
25.2 8.74941 14.1284 24.0102 1.97556
25.3 8.78367 14.1234 24.0725 1.98056
25.4 8.81792 14.1184 24.1345 1.98558
25.5 8.85218 14.1134 24.1962 1.99061
25.6 8.88642 14.1083 24.2576 1.99567
25.7 8.92066 14.1033 24.3188 2.00074
25.8 8.95489 14.0982 24.3796 2.00583
25.9 8.98912 14.0931 24.4402 2.01094
26 9.02334 14.0879 24.5005 2.01607
26.1 9.05756 14.0828 24.5606 2.02122
26.2 9.09177 14.0776 24.6203 2.02639
26.3 9.12598 14.0724 24.6798 2.03157
26.4 9.16018 14.0672 24.7389 2.03677
26.5 9.19437 14.062 24.7978 2.04199
26.6 9.22856 14.0568 24.8565 2.04723
26.7 9.26274 14.0515 24.9148 2.05249
26.8 9.29691 14.0462 24.9729 2.05777
26.9 9.33108 14.0409 25.0307 2.06306
27 9.36525 14.0356 25.0882 2.06837
27.1 9.39941 14.0303 25.1454 2.0737
27.2 9.43356 14.025 25.2024 2.07905
27.3 9.4677 14.0196 25.2591 2.08442
27.4 9.50184 14.0142 25.3155 2.0898
27.5 9.53598 14.0088 25.3716 2.0952
27.6 9.57011 14.0034 25.4275 2.10063
27.7 9.60423 13.9979 25.4831 2.10606
27.8 9.63834 13.9925 25.5384 2.11152
27.9 9.67245 13.987 25.5935 2.117
28 9.70655 13.9815 25.6482 2.12249
28.1 9.74065 13.976 25.7027 2.128
28.2 9.77474 13.9705 25.757 2.13353
28.3 9.80883 13.9649 25.8109 2.13908
28.4 9.8429 13.9594 25.8646 2.14465
28.5 9.87697 13.9538 25.9181 2.15023
28.6 9.91104 13.9482 25.9712 2.15583
28.7 9.9451 13.9425 26.0241 2.16145
28.8 9.97915 13.9369 26.0767 2.16709
28.9 10.0132 13.9313 26.1291 2.17274
29 10.0472 13.9256 26.1812 2.17842
29.1 10.0813 13.9199 26.233 2.18411
29.2 10.1153 13.9142 26.2845 2.18982
29.3 10.1493 13.9085 26.3358 2.19555
29.4 10.1833 13.9027 26.3868 2.20129
29.5 10.2173 13.8969 26.4376 2.20705
29.6 10.2513 13.8912 26.4881 2.21283
29.7 10.2853 13.8854 26.5383 2.21863
29.8 10.3193 13.8796 26.5883 2.22445
29.9 10.3533 13.8737 26.638 2.23028
30 10.3873 13.8679 26.6875 2.23613
30.1 10.4212 13.862 26.7367 2.242
30.2 10.4552 13.8561 26.7856 2.24789
30.3 10.4891 13.8502 26.8343 2.25379
30.4 10.5231 13.8443 26.8827 2.25972
30.5 10.557 13.8383 26.9308 2.26566
30.6 10.591 13.8324 26.9787 2.27161
30.7 10.6249 13.8264 27.0264 2.27759
30.8 10.6588 13.8204 27.0738 2.28358
30.9 10.6927 13.8144 27.1209 2.28959
31 10.7266 13.8084 27.1678 2.29562
31.1 10.7605 13.8023 27.2144 2.30167
31.2 10.7944 13.7963 27.2607 2.30773
31.3 10.8283 13.7902 27.3069 2.31381
31.4 10.8622 13.7841 27.3527 2.31991
31.5 10.896 13.778 27.3983 2.32602
31.6 10.9299 13.7718 27.4437 2.33216
31.7 10.9638 13.7657 27.4888 2.33831
31.8 10.9976 13.7595 27.5336 2.34447
31.9 11.0314 13.7533 27.5783 2.35066
32 11.0653 13.7471 27.6226 2.35686
32.1 11.0991 13.7409 27.6667 2.36308
32.2 11.1329 13.7347 27.7106 2.36932
