#kinematics calculation of gsgs
#vertex z = 100 mm, E_reaction = 63.727 MeV
#theta_cm, theta3_lab, Ek3_lab, theta4_lab, Ek4_lab
0 0 63.727 0 0
0.1 0.0499289 63.727 89.9499 4.85309e-05
0.2 0.0998577 63.7268 89.8999 0.000194123
0.3 0.149787 63.7266 89.8498 0.000436777
0.4 0.199715 63.7262 89.7997 0.000776491
0.5 0.249644 63.7258 89.7496 0.00121326
0.6 0.299573 63.7253 89.6996 0.0017471
0.7 0.349502 63.7246 89.6495 0.00237798
0.8 0.399431 63.7239 89.5994 0.00310593
0.9 0.44936 63.7231 89.5494 0.00393092
1 0.499289 63.7221 89.4993 0.00485297
1.1 0.549218 63.7211 89.4492 0.00587206
1.2 0.599146 63.72 89.3991 0.00698819
1.3 0.649075 63.7188 89.3491 0.00820137
1.4 0.699004 63.7175 89.299 0.00951158
1.5 0.748933 63.7161 89.2489 0.0109188
1.6 0.798862 63.7146 89.1989 0.0124231
1.7 0.848791 63.713 89.1488 0.0140244
1.8 0.89872 63.7113 89.0987 0.0157227
1.9 0.948649 63.7095 89.0486 0.017518
2 0.998578 63.7076 88.9986 0.0194104
2.1 1.04851 63.7056 88.9485 0.0213997
2.2 1.09844 63.7035 88.8984 0.0234861
2.3 1.14836 63.7013 88.8484 0.0256694
2.4 1.19829 63.6991 88.7983 0.0279497
2.5 1.24822 63.6967 88.7482 0.030327
2.6 1.29815 63.6942 88.6981 0.0328012
2.7 1.34808 63.6916 88.6481 0.0353725
2.8 1.39801 63.689 88.598 0.0380406
2.9 1.44794 63.6862 88.5479 0.0408058
3 1.49787 63.6833 88.4979 0.0436678
3.1 1.5478 63.6804 88.4478 0.0466268
3.2 1.59772 63.6773 88.3977 0.0496827
3.3 1.64765 63.6742 88.3477 0.0528355
3.4 1.69758 63.6709 88.2976 0.0560852
3.5 1.74751 63.6676 88.2475 0.0594319
3.6 1.79744 63.6641 88.1974 0.0628753
3.7 1.84737 63.6606 88.1474 0.0664157
3.8 1.8973 63.6569 88.0973 0.0700529
3.9 1.94723 63.6532 88.0472 0.073787
4 1.99716 63.6494 87.9972 0.0776179
4.1 2.04709 63.6455 87.9471 0.0815456
