#kinematics calculation of gsex
#vertex z = 350 mm, E_reaction = 48.784 MeV
#theta_cm, theta3_lab, Ek3_lab, theta4_lab, Ek4_lab
0 0 44.2319 0 0.112105
0.1 0.0474435 44.2319 0.943033 0.112139
0.2 0.0948869 44.2318 1.88547 0.11224
0.3 0.14233 44.2316 2.82672 0.112408
0.4 0.189774 44.2314 3.7662 0.112643
0.5 0.237217 44.2311 4.70332 0.112945
0.6 0.284661 44.2307 5.6375 0.113315
0.7 0.332104 44.2302 6.56819 0.113752
0.8 0.379547 44.2297 7.49484 0.114256
0.9 0.426991 44.2292 8.4169 0.114827
1 0.474434 44.2285 9.33385 0.115465
1.1 0.521877 44.2278 10.2452 0.116171
1.2 0.56932 44.2271 11.1504 0.116944
1.3 0.616764 44.2262 12.0491 0.117784
1.4 0.664207 44.2253 12.9408 0.118691
1.5 0.71165 44.2243 13.825 0.119665
1.6 0.759093 44.2233 14.7015 0.120706
1.7 0.806536 44.2222 15.5697 0.121815
1.8 0.853979 44.221 16.4293 0.122991
1.9 0.901421 44.2198 17.28 0.124234
2 0.948864 44.2185 18.1215 0.125544
2.1 0.996307 44.2171 18.9536 0.126921
2.2 1.04375 44.2156 19.7758 0.128366
2.3 1.09119 44.2141 20.5881 0.129877
2.4 1.13863 44.2125 21.3902 0.131456
2.5 1.18608 44.2109 22.1819 0.133102
2.6 1.23352 44.2092 22.9631 0.134815
2.7 1.28096 44.2074 23.7336 0.136595
2.8 1.3284 44.2056 24.4932 0.138442
2.9 1.37585 44.2036 25.2419 0.140357
3 1.42329 44.2017 25.9796 0.142338
3.1 1.47073 44.1996 26.7062 0.144387
3.2 1.51817 44.1975 27.4218 0.146503
3.3 1.56561 44.1953 28.1261 0.148685
3.4 1.61305 44.1931 28.8193 0.150935
3.5 1.66049 44.1907 29.5014 0.153252
3.6 1.70794 44.1884 30.1723 0.155636
3.7 1.75538 44.1859 30.8321 0.158088
3.8 1.80282 44.1834 31.4808 0.160606
3.9 1.85026 44.1808 32.1185 0.163191
4 1.8977 44.1782 32.7453 0.165843
4.1 1.94514 44.1754 33.3612 0.168563
4.2 1.99258 44.1727 33.9663 0.171349
4.3 2.04002 44.1698 34.5607 0.174202
4.4 2.08746 44.1669 35.1445 0.177123
4.5 2.1349 44.1639 35.7178 0.18011
4.6 2.18234 44.1608 36.2808 0.183164
