#kinematics calculation of exex
#vertex z = 400 mm, E_reaction = 45.411 MeV
#theta_cm, theta3_lab, Ek3_lab, theta4_lab, Ek4_lab
0 0 35.982 0 0.548987
0.1 0.0437844 35.982 0.354746 0.549014
0.2 0.0875688 35.9819 0.709451 0.549095
0.3 0.131353 35.9818 1.06408 0.54923
0.4 0.175138 35.9816 1.41858 0.549419
0.5 0.218922 35.9813 1.77293 0.549662
0.6 0.262706 35.981 2.12708 0.549958
0.7 0.30649 35.9807 2.48099 0.550309
0.8 0.350275 35.9803 2.83463 0.550714
0.9 0.394059 35.9798 3.18795 0.551173
1 0.437843 35.9793 3.54091 0.551685
1.1 0.481627 35.9787 3.89348 0.552252
1.2 0.52541 35.9781 4.24562 0.552872
1.3 0.569194 35.9775 4.59728 0.553547
1.4 0.612978 35.9767 4.94844 0.554275
1.5 0.656761 35.9759 5.29905 0.555058
1.6 0.700544 35.9751 5.64907 0.555894
1.7 0.744328 35.9742 5.99848 0.556785
1.8 0.788111 35.9733 6.34723 0.557729
1.9 0.831893 35.9723 6.69528 0.558727
2 0.875676 35.9712 7.04261 0.559779
2.1 0.919459 35.9701 7.38917 0.560885
2.2 0.963241 35.969 7.73493 0.562045
2.3 1.00702 35.9677 8.07985 0.563259
2.4 1.0508 35.9665 8.42391 0.564527
2.5 1.09459 35.9652 8.76706 0.565849
2.6 1.13837 35.9638 9.10927 0.567225
2.7 1.18215 35.9623 9.45052 0.568654
2.8 1.22593 35.9609 9.79077 0.570138
2.9 1.26971 35.9593 10.13 0.571675
3 1.31349 35.9577 10.4681 0.573267
3.1 1.35727 35.9561 10.8052 0.574912
3.2 1.40105 35.9544 11.1411 0.576611
3.3 1.44483 35.9526 11.4759 0.578364
3.4 1.48861 35.9508 11.8095 0.580171
3.5 1.53239 35.949 12.1419 0.582032
3.6 1.57617 35.9471 12.473 0.583946
3.7 1.61995 35.9451 12.8029 0.585915
3.8 1.66372 35.9431 13.1315 0.587937
3.9 1.7075 35.941 13.4588 0.590013
4 1.75128 35.9389 13.7847 0.592143
4.1 1.79506 35.9367 14.1093 0.594327
4.2 1.83883 35.9344 14.4324 0.596565
4.3 1.88261 35.9321 14.7542 0.598857
4.4 1.92638 35.9298 15.0745 0.601202
4.5 1.97016 35.9274 15.3934 0.603601
4.6 2.01393 35.9249 15.7108 0.606054
4.7 2.05771 35.9224 16.0266 0.608561
4.8 2.10148 35.9199 16.341 0.611121
4.9 2.14526 35.9173 16.6538 0.613736
5 2.18903 35.9146 16.9651 0.616404
5.1 2.2328 35.9119 17.2748 0.619125
5.2 2.27658 35.9091 17.5829 0.621901
5.3 2.32035 35.9063 17.8894 0.62473
5.4 2.36412 35.9034 18.1942 0.627613
5.5 2.40789 35.9004 18.4974 0.63055
5.6 2.45166 35.8975 18.799 0.633541
5.7 2.49543 35.8944 19.0989 0.636585
5.8 2.5392 35.8913 19.3971 0.639683
5.9 2.58297 35.8882 19.6936 0.642835
6 2.62674 35.885 19.9884 0.64604
6.1 2.6705 35.8817 20.2815 0.649299
6.2 2.71427 35.8784 20.5728 0.652611
6.3 2.75804 35.875 20.8624 0.655978
6.4 2.8018 35.8716 21.1503 0.659398
6.5 2.84557 35.8681 21.4364 0.662871
6.6 2.88933 35.8646 21.7207 0.666398
6.7 2.9331 35.861 22.0032 0.669979
6.8 2.97686 35.8574 22.284 0.673614
6.9 3.02062 35.8537 22.563 0.677302
7 3.06439 35.85 22.8401 0.681043
7.1 3.10815 35.8462 23.1155 0.684838
7.2 3.15191 35.8423 23.389 0.688687
7.3 3.19567 35.8384 23.6608 0.692589
7.4 3.23943 35.8345 23.9307 0.696545
7.5 3.28319 35.8304 24.1988 0.700554
7.6 3.32695 35.8264 24.465 0.704617
7.7 3.3707 35.8223 24.7295 0.708733
7.8 3.41446 35.8181 24.9921 0.712903
7.9 3.45822 35.8139 25.2528 0.717126
8 3.50197 35.8096 25.5117 0.721403
8.1 3.54573 35.8053 25.7688 0.725733
8.2 3.58948 35.8009 26.0241 0.730116
8.3 3.63323 35.7964 26.2775 0.734553
8.4 3.67699 35.792 26.5291 0.739044
8.5 3.72074 35.7874 26.7788 0.743588
8.6 3.76449 35.7828 27.0267 0.748185
8.7 3.80824 35.7782 27.2728 0.752835
8.8 3.85199 35.7735 27.517 0.757539
8.9 3.89574 35.7687 27.7594 0.762296
9 3.93948 35.7639 28 0.767107
9.1 3.98323 35.759 28.2387 0.77197
9.2 4.02698 35.7541 28.4756 0.776887
9.3 4.07072 35.7491 28.7107 0.781858
9.4 4.11447 35.7441 28.944 0.786881
