#theta_cm, theta3_lab, Ek3_lab, theta4_deg, Ek4_lab
66.7 43.7342 56.294 7.30053 414.166
66.8 43.5758 30.0273 5.13356 440.433
66.9 33.2411 13.163 2.64506 457.297
67 1.59985e-12 7.35196 9.99608e-14 463.108
67.1 146.759 13.163 177.355 457.297
67.2 136.424 30.0273 174.866 440.433
67.3 136.266 56.294 172.699 414.166
67.4 139.981 89.3921 171.034 381.068
67.5 145.424 126.082 170.066 344.379
67.6 151.738 162.771 169.996 307.689
67.7 158.522 195.869 170.994 274.591
67.8 165.568 222.136 173.127 248.324
67.9 172.753 239 176.262 231.46
68 1.35886e-13 244.811 7.20295e-14 225.649
68.1 7.24652 239 3.73772 231.46
68.2 14.432 222.136 6.87295 248.324
68.3 21.4777 195.869 9.00627 274.591
68.4 28.2623 162.771 10.0042 307.689
68.5 34.5762 126.082 9.93421 344.379
68.6 40.0193 89.3921 8.96608 381.068
68.7 43.7342 56.294 7.30053 414.166
68.8 43.5758 30.0273 5.13356 440.433
68.9 33.2411 13.163 2.64506 457.297
69 6.66365e-13 7.35196 4.16354e-14 463.108
69.1 146.759 13.163 177.355 457.297
69.2 136.424 30.0273 174.866 440.433
69.3 136.266 56.294 172.699 414.166
69.4 139.981 89.3921 171.034 381.068
69.5 145.424 126.082 170.066 344.379
69.6 151.738 162.771 169.996 307.689
69.7 158.522 195.869 170.994 274.591
69.8 165.568 222.136 173.127 248.324
69.9 172.753 239 176.262 231.46
70 180 244.811 180 225.649
70.1 7.24652 239 3.73772 231.46
70.2 14.432 222.136 6.87295 248.324
70.3 21.4777 195.869 9.00627 274.591
70.4 28.2623 162.771 10.0042 307.689
70.5 34.5762 126.082 9.93421 344.379
70.6 40.0193 89.3921 8.96608 381.068
70.7 43.7342 56.294 7.30053 414.166
70.8 43.5758 30.0273 5.13356 440.433
70.9 33.2411 13.163 2.64506 457.297
71 180 7.35196 180 463.108
71.1 146.759 13.163 177.355 457.297
71.2 136.424 30.0273 174.866 440.433
71.3 136.266 56.294 172.699 414.166
71.4 139.981 89.3921 171.034 381.068
71.5 145.424 126.082 170.066 344.379
71.6 151.738 162.771 169.996 307.689
71.7 158.522 195.869 170.994 274.591
71.8 165.568 222.136 173.127 248.324
71.9 172.753 239 176.262 231.46
72 180 244.811 180 225.649
72.1 7.24652 239 3.73772 231.46
72.2 14.432 222.136 6.87295 248.324
72.3 21.4777 195.869 9.00627 274.591
72.4 28.2623 162.771 10.0042 307.689
72.5 34.5762 126.082 9.93421 344.379
72.6 40.0193 89.3921 8.96608 381.068
72.7 43.7342 56.294 7.30053 414.166
72.8 43.5758 30.0273 5.13356 440.433
72.9 33.2411 13.163 2.64506 457.297
73 2.66664e-12 7.35196 1.66615e-13 463.108
73.1 146.759 13.163 177.355 457.297
73.2 136.424 30.0273 174.866 440.433
73.3 136.266 56.294 172.699 414.166
73.4 139.981 89.3921 171.034 381.068
73.5 145.424 126.082 170.066 344.379
73.6 151.738 162.771 169.996 307.689
73.7 158.522 195.869 170.994 274.591
73.8 165.568 222.136 173.127 248.324
73.9 172.753 239 176.262 231.46
74 180 244.811 180 225.649
74.1 7.24652 239 3.73772 231.46
74.2 14.432 222.136 6.87295 248.324
74.3 21.4777 195.869 9.00627 274.591
74.4 28.2623 162.771 10.0042 307.689
74.5 34.5762 126.082 9.93421 344.379
74.6 40.0193 89.3921 8.96608 381.068
74.7 43.7342 56.294 7.30053 414.166
74.8 43.5758 30.0273 5.13356 440.433
74.9 33.2411 13.163 2.64506 457.297
75 1.73315e-12 7.35196 1.0829e-13 463.108
75.1 146.759 13.163 177.355 457.297
75.2 136.424 30.0273 174.866 440.433
75.3 136.266 56.294 172.699 414.166
75.4 139.981 89.3921 171.034 381.068
75.5 145.424 126.082 170.066 344.379
75.6 151.738 162.771 169.996 307.689
75.7 158.522 195.869 170.994 274.591
75.8 165.568 222.136 173.127 248.324
75.9 172.753 239 176.262 231.46
76 180 244.811 180 225.649
76.1 7.24652 239 3.73772 231.46
76.2 14.432 222.136 6.87295 248.324
76.3 21.4777 195.869 9.00627 274.591
76.4 28.2623 162.771 10.0042 307.689
76.5 34.5762 126.082 9.93421 344.379
76.6 40.0193 89.3921 8.96608 381.068
76.7 43.7342 56.294 7.30053 414.166
76.8 43.5758 30.0273 5.13356 440.433
76.9 33.2411 13.163 2.64506 457.297
77 7.99671e-13 7.35196 4.99646e-14 463.108
77.1 146.759 13.163 177.355 457.297
77.2 136.424 30.0273 174.866 440.433
77.3 136.266 56.294 172.699 414.166
77.4 139.981 89.3921 171.034 381.068
77.5 145.424 126.082 170.066 344.379
77.6 151.738 162.771 169.996 307.689
77.7 158.522 195.869 170.994 274.591
77.8 165.568 222.136 173.127 248.324
77.9 172.753 239 176.262 231.46
78 180 244.811 180 225.649
78.1 7.24652 239 3.73772 231.46
78.2 14.432 222.136 6.87295 248.324
78.3 21.4777 195.869 9.00627 274.591
78.4 28.2623 162.771 10.0042 307.689
78.5 34.5762 126.082 9.93421 344.379
78.6 40.0193 89.3921 8.96608 381.068
78.7 43.7342 56.294 7.30053 414.166
78.8 43.5758 30.0273 5.13356 440.433
78.9 33.2411 13.163 2.64506 457.297
79 180 7.35196 180 463.108
79.1 146.759 13.163 177.355 457.297
79.2 136.424 30.0273 174.866 440.433
79.3 136.266 56.294 172.699 414.166
79.4 139.981 89.3921 171.034 381.068
79.5 145.424 126.082 170.066 344.379
79.6 151.738 162.771 169.996 307.689
79.7 158.522 195.869 170.994 274.591
79.8 165.568 222.136 173.127 248.324
79.9 172.753 239 176.262 231.46
80 180 244.811 180 225.649
80.1 7.24652 239 3.73772 231.46
80.2 14.432 222.136 6.87295 248.324
80.3 21.4777 195.869 9.00627 274.591
80.4 28.2623 162.771 10.0042 307.689
80.5 34.5762 126.082 9.93421 344.379
80.6 40.0193 89.3921 8.96608 381.068
80.7 43.7342 56.294 7.30053 414.166
80.8 43.5758 30.0273 5.13356 440.433
80.9 33.2411 13.163 2.64506 457.297
81 2.79994e-12 7.35196 1.74945e-13 463.108
81.1 146.759 13.163 177.355 457.297
81.2 136.424 30.0273 174.866 440.433
81.3 136.266 56.294 172.699 414.166
81.4 139.981 89.3921 171.034 381.068
81.5 145.424 126.082 170.066 344.379
81.6 151.738 162.771 169.996 307.689
81.7 158.522 195.869 170.994 274.591
81.8 165.568 222.136 173.127 248.324
81.9 172.753 239 176.262 231.46
82 180 244.811 180 225.649
82.1 7.24652 239 3.73772 231.46
82.2 14.432 222.136 6.87295 248.324
82.3 21.4777 195.869 9.00627 274.591
82.4 28.2623 162.771 10.0042 307.689
82.5 34.5762 126.082 9.93421 344.379
82.6 40.0193 89.3921 8.96608 381.068
82.7 43.7342 56.294 7.30053 414.166
82.8 43.5758 30.0273 5.13356 440.433
82.9 33.2411 13.163 2.64506 457.297
83 180 7.35196 180 463.108
83.1 146.759 13.163 177.355 457.297
83.2 136.424 30.0273 174.866 440.433
83.3 136.266 56.294 172.699 414.166
83.4 139.981 89.3921 171.034 381.068
83.5 145.424 126.082 170.066 344.379
83.6 151.738 162.771 169.996 307.689
83.7 158.522 195.869 170.994 274.591
83.8 165.568 222.136 173.127 248.324
83.9 172.753 239 176.262 231.46
84 9.06288e-14 244.811 4.80399e-14 225.649
84.1 7.24652 239 3.73772 231.46
84.2 14.432 222.136 6.87295 248.324
84.3 21.4777 195.869 9.00627 274.591
84.4 28.2623 162.771 10.0042 307.689
84.5 34.5762 126.082 9.93421 344.379
84.6 40.0193 89.3921 8.96608 381.068
84.7 43.7342 56.294 7.30053 414.166
84.8 43.5758 30.0273 5.13356 440.433
84.9 33.2411 13.163 2.64506 457.297
85 9.32978e-13 7.35196 5.82938e-14 463.108
85.1 146.759 13.163 177.355 457.297
85.2 136.424 30.0273 174.866 440.433
85.3 136.266 56.294 172.699 414.166
85.4 139.981 89.3921 171.034 381.068
85.5 145.424 126.082 170.066 344.379
85.6 151.738 162.771 169.996 307.689
85.7 158.522 195.869 170.994 274.591
85.8 165.568 222.136 173.127 248.324
85.9 172.753 239 176.262 231.46
86 180 244.811 180 225.649
86.1 7.24652 239 3.73772 231.46
86.2 14.432 222.136 6.87295 248.324
86.3 21.4777 195.869 9.00627 274.591
86.4 28.2623 162.771 10.0042 307.689
86.5 34.5762 126.082 9.93421 344.379
86.6 40.0193 89.3921 8.96608 381.068
86.7 43.7342 56.294 7.30053 414.166
86.8 43.5758 30.0273 5.13356 440.433
86.9 33.2411 13.163 2.64506 457.297
87 3.86673e-12 7.35196 2.41599e-13 463.108
87.1 146.759 13.163 177.355 457.297
87.2 136.424 30.0273 174.866 440.433
87.3 136.266 56.294 172.699 414.166
87.4 139.981 89.3921 171.034 381.068
87.5 145.424 126.082 170.066 344.379
87.6 151.738 162.771 169.996 307.689
87.7 158.522 195.869 170.994 274.591
87.8 165.568 222.136 173.127 248.324
87.9 172.753 239 176.262 231.46
88 180 244.811 180 225.649
88.1 7.24652 239 3.73772 231.46
88.2 14.432 222.136 6.87295 248.324
88.3 21.4777 195.869 9.00627 274.591
88.4 28.2623 162.771 10.0042 307.689
88.5 34.5762 126.082 9.93421 344.379
88.6 40.0193 89.3921 8.96608 381.068
88.7 43.7342 56.294 7.30053 414.166
88.8 43.5758 30.0273 5.13356 440.433
88.9 33.2411 13.163 2.64506 457.297
89 180 7.35196 180 463.108
89.1 146.759 13.163 177.355 457.297
89.2 136.424 30.0273 174.866 440.433
89.3 136.266 56.294 172.699 414.166
89.4 139.981 89.3921 171.034 381.068
89.5 145.424 126.082 170.066 344.379
89.6 151.738 162.771 169.996 307.689
89.7 158.522 195.869 170.994 274.591
89.8 165.568 222.136 173.127 248.324
89.9 172.753 239 176.262 231.46
90 180 244.811 180 225.649
90.1 7.24652 239 3.73772 231.46
90.2 14.432 222.136 6.87295 248.324
90.3 21.4777 195.869 9.00627 274.591
90.4 28.2623 162.771 10.0042 307.689
90.5 34.5762 126.082 9.93421 344.379
90.6 40.0193 89.3921 8.96608 381.068
90.7 43.7342 56.294 7.30053 414.166
90.8 43.5758 30.0273 5.13356 440.433
90.9 33.2411 13.163 2.64506 457.297
91 1.99977e-12 7.35196 1.24948e-13 463.108
91.1 146.759 13.163 177.355 457.297
91.2 136.424 30.0273 174.866 440.433
91.3 136.266 56.294 172.699 414.166
91.4 139.981 89.3921 171.034 381.068
91.5 145.424 126.082 170.066 344.379
91.6 151.738 162.771 169.996 307.689
91.7 158.522 195.869 170.994 274.591
91.8 165.568 222.136 173.127 248.324
91.9 172.753 239 176.262 231.46
92 180 244.811 180 225.649
92.1 7.24652 239 3.73772 231.46
92.2 14.432 222.136 6.87295 248.324
92.3 21.4777 195.869 9.00627 274.591
92.4 28.2623 162.771 10.0042 307.689
92.5 34.5762 126.082 9.93421 344.379
92.6 40.0193 89.3921 8.96608 381.068
92.7 43.7342 56.294 7.30053 414.166
92.8 43.5758 30.0273 5.13356 440.433
92.9 33.2411 13.163 2.64506 457.297
93 4.93352e-12 7.35196 3.08254e-13 463.108
93.1 146.759 13.163 177.355 457.297
93.2 136.424 30.0273 174.866 440.433
93.3 136.266 56.294 172.699 414.166
93.4 139.981 89.3921 171.034 381.068
93.5 145.424 126.082 170.066 344.379
93.6 151.738 162.771 169.996 307.689
93.7 158.522 195.869 170.994 274.591
93.8 165.568 222.136 173.127 248.324
93.9 172.753 239 176.262 231.46
94 2.26458e-13 244.811 1.20039e-13 225.649
94.1 7.24652 239 3.73772 231.46
94.2 14.432 222.136 6.87295 248.324
94.3 21.4777 195.869 9.00627 274.591
94.4 28.2623 162.771 10.0042 307.689
94.5 34.5762 126.082 9.93421 344.379
94.6 40.0193 89.3921 8.96608 381.068
94.7 43.7342 56.294 7.30053 414.166
94.8 43.5758 30.0273 5.13356 440.433
94.9 33.2411 13.163 2.64506 457.297
95 1.32801e-13 7.35196 8.29762e-15 463.108
95.1 146.759 13.163 177.355 457.297
95.2 136.424 30.0273 174.866 440.433
95.3 136.266 56.294 172.699 414.166
95.4 139.981 89.3921 171.034 381.068
95.5 145.424 126.082 170.066 344.379
95.6 151.738 162.771 169.996 307.689
95.7 158.522 195.869 170.994 274.591
95.8 165.568 222.136 173.127 248.324
95.9 172.753 239 176.262 231.46
96 180 244.811 180 225.649
96.1 7.24652 239 3.73772 231.46
96.2 14.432 222.136 6.87295 248.324
96.3 21.4777 195.869 9.00627 274.591
96.4 28.2623 162.771 10.0042 307.689
96.5 34.5762 126.082 9.93421 344.379
96.6 40.0193 89.3921 8.96608 381.068
96.7 43.7342 56.294 7.30053 414.166
96.8 43.5758 30.0273 5.13356 440.433
96.9 33.2411 13.163 2.64506 457.297
97 3.06656e-12 7.35196 1.91603e-13 463.108
97.1 146.759 13.163 177.355 457.297
97.2 136.424 30.0273 174.866 440.433
97.3 136.266 56.294 172.699 414.166
97.4 139.981 89.3921 171.034 381.068
97.5 145.424 126.082 170.066 344.379
97.6 151.738 162.771 169.996 307.689
97.7 158.522 195.869 170.994 274.591
97.8 165.568 222.136 173.127 248.324
97.9 172.753 239 176.262 231.46
98 180 244.811 180 225.649
98.1 7.24652 239 3.73772 231.46
98.2 14.432 222.136 6.87295 248.324
98.3 21.4777 195.869 9.00627 274.591
98.4 28.2623 162.771 10.0042 307.689
98.5 34.5762 126.082 9.93421 344.379
98.6 40.0193 89.3921 8.96608 381.068
98.7 43.7342 56.294 7.30053 414.166
98.8 43.5758 30.0273 5.13356 440.433
98.9 33.2411 13.163 2.64506 457.297
99 180 7.35196 180 463.108
99.1 146.759 13.163 177.355 457.297
99.2 136.424 30.0273 174.866 440.433
99.3 136.266 56.294 172.699 414.166
99.4 139.981 89.3921 171.034 381.068
99.5 145.424 126.082 170.066 344.379
99.6 151.738 162.771 169.996 307.689
99.7 158.522 195.869 170.994 274.591
99.8 165.568 222.136 173.127 248.324
99.9 172.753 239 176.262 231.46
100 4.53716e-14 244.811 2.40503e-14 225.649
100.1 7.24652 239 3.73772 231.46
100.2 14.432 222.136 6.87295 248.324
100.3 21.4777 195.869 9.00627 274.591
100.4 28.2623 162.771 10.0042 307.689
100.5 34.5762 126.082 9.93421 344.379
100.6 40.0193 89.3921 8.96608 381.068
100.7 43.7342 56.294 7.30053 414.166
100.8 43.5758 30.0273 5.13356 440.433
100.9 33.2411 13.163 2.64506 457.297
101 1.19959e-12 7.35196 7.49522e-14 463.108
101.1 146.759 13.163 177.355 457.297
101.2 136.424 30.0273 174.866 440.433
101.3 136.266 56.294 172.699 414.166
101.4 139.981 89.3921 171.034 381.068
101.5 145.424 126.082 170.066 344.379
101.6 151.738 162.771 169.996 307.689
101.7 158.522 195.869 170.994 274.591
101.8 165.568 222.136 173.127 248.324
101.9 172.753 239 176.262 231.46
102 180 244.811 180 225.649
102.1 7.24652 239 3.73772 231.46
102.2 14.432 222.136 6.87295 248.324
102.3 21.4777 195.869 9.00627 274.591
102.4 28.2623 162.771 10.0042 307.689
102.5 34.5762 126.082 9.93421 344.379
102.6 40.0193 89.3921 8.96608 381.068
102.7 43.7342 56.294 7.30053 414.166
102.8 43.5758 30.0273 5.13356 440.433
102.9 33.2411 13.163 2.64506 457.297
103 4.13335e-12 7.35196 2.58258e-13 463.108
103.1 146.759 13.163 177.355 457.297
103.2 136.424 30.0273 174.866 440.433
103.3 136.266 56.294 172.699 414.166
103.4 139.981 89.3921 171.034 381.068
103.5 145.424 126.082 170.066 344.379
103.6 151.738 162.771 169.996 307.689
103.7 158.522 195.869 170.994 274.591
103.8 165.568 222.136 173.127 248.324
103.9 172.753 239 176.262 231.46
104 3.62286e-13 244.811 1.92038e-13 225.649
104.1 7.24652 239 3.73772 231.46
104.2 14.432 222.136 6.87295 248.324
104.3 21.4777 195.869 9.00627 274.591
104.4 28.2623 162.771 10.0042 307.689
104.5 34.5762 126.082 9.93421 344.379
104.6 40.0193 89.3921 8.96608 381.068
104.7 43.7342 56.294 7.30053 414.166
104.8 43.5758 30.0273 5.13356 440.433
104.9 33.2411 13.163 2.64506 457.297
105 180 7.35196 180 463.108
105.1 146.759 13.163 177.355 457.297
105.2 136.424 30.0273 174.866 440.433
105.3 136.266 56.294 172.699 414.166
105.4 139.981 89.3921 171.034 381.068
105.5 145.424 126.082 170.066 344.379
105.6 151.738 162.771 169.996 307.689
105.7 158.522 195.869 170.994 274.591
105.8 165.568 222.136 173.127 248.324
105.9 172.753 239 176.262 231.46
106 180 244.811 180 225.649
106.1 7.24652 239 3.73772 231.46
106.2 14.432 222.136 6.87295 248.324
106.3 21.4777 195.869 9.00627 274.591
106.4 28.2623 162.771 10.0042 307.689
106.5 34.5762 126.082 9.93421 344.379
106.6 40.0193 89.3921 8.96608 381.068
106.7 43.7342 56.294 7.30053 414.166
106.8 43.5758 30.0273 5.13356 440.433
106.9 33.2411 13.163 2.64506 457.297
107 2.26638e-12 7.35196 1.41607e-13 463.108
107.1 146.759 13.163 177.355 457.297
107.2 136.424 30.0273 174.866 440.433
107.3 136.266 56.294 172.699 414.166
107.4 139.981 89.3921 171.034 381.068
107.5 145.424 126.082 170.066 344.379
107.6 151.738 162.771 169.996 307.689
107.7 158.522 195.869 170.994 274.591
107.8 165.568 222.136 173.127 248.324
107.9 172.753 239 176.262 231.46
108 180 244.811 180 225.649
108.1 7.24652 239 3.73772 231.46
108.2 14.432 222.136 6.87295 248.324
108.3 21.4777 195.869 9.00627 274.591
108.4 28.2623 162.771 10.0042 307.689
108.5 34.5762 126.082 9.93421 344.379
108.6 40.0193 89.3921 8.96608 381.068
108.7 43.7342 56.294 7.30053 414.166
108.8 43.5758 30.0273 5.13356 440.433
108.9 33.2411 13.163 2.64506 457.297
109 5.20014e-12 7.35196 3.24912e-13 463.108
109.1 146.759 13.163 177.355 457.297
109.2 136.424 30.0273 174.866 440.433
109.3 136.266 56.294 172.699 414.166
109.4 139.981 89.3921 171.034 381.068
109.5 145.424 126.082 170.066 344.379
109.6 151.738 162.771 169.996 307.689
109.7 158.522 195.869 170.994 274.591
109.8 165.568 222.136 173.127 248.324
109.9 172.753 239 176.262 231.46
110 1.812e-13 244.811 9.60495e-14 225.649
110.1 7.24652 239 3.73772 231.46
110.2 14.432 222.136 6.87295 248.324
110.3 21.4777 195.869 9.00627 274.591
110.4 28.2623 162.771 10.0042 307.689
110.5 34.5762 126.082 9.93421 344.379
110.6 40.0193 89.3921 8.96608 381.068
110.7 43.7342 56.294 7.30053 414.166
110.8 43.5758 30.0273 5.13356 440.433
110.9 33.2411 13.163 2.64506 457.297
111 3.99415e-13 7.35196 2.4956e-14 463.108
111.1 146.759 13.163 177.355 457.297
111.2 136.424 30.0273 174.866 440.433
111.3 136.266 56.294 172.699 414.166
111.4 139.981 89.3921 171.034 381.068
111.5 145.424 126.082 170.066 344.379
111.6 151.738 162.771 169.996 307.689
111.7 158.522 195.869 170.994 274.591
111.8 165.568 222.136 173.127 248.324
111.9 172.753 239 176.262 231.46
112 180 244.811 180 225.649
112.1 7.24652 239 3.73772 231.46
112.2 14.432 222.136 6.87295 248.324
112.3 21.4777 195.869 9.00627 274.591
112.4 28.2623 162.771 10.0042 307.689
112.5 34.5762 126.082 9.93421 344.379
112.6 40.0193 89.3921 8.96608 381.068
112.7 43.7342 56.294 7.30053 414.166
112.8 43.5758 30.0273 5.13356 440.433
112.9 33.2411 13.163 2.64506 457.297
113 3.33317e-12 7.35196 2.08261e-13 463.108
113.1 146.759 13.163 177.355 457.297
113.2 136.424 30.0273 174.866 440.433
113.3 136.266 56.294 172.699 414.166
113.4 139.981 89.3921 171.034 381.068
113.5 145.424 126.082 170.066 344.379
113.6 151.738 162.771 169.996 307.689
113.7 158.522 195.869 170.994 274.591
113.8 165.568 222.136 173.127 248.324
113.9 172.753 239 176.262 231.46
114 180 244.811 180 225.649
114.1 7.24652 239 3.73772 231.46
114.2 14.432 222.136 6.87295 248.324
114.3 21.4777 195.869 9.00627 274.591
114.4 28.2623 162.771 10.0042 307.689
114.5 34.5762 126.082 9.93421 344.379
114.6 40.0193 89.3921 8.96608 381.068
114.7 43.7342 56.294 7.30053 414.166
114.8 43.5758 30.0273 5.13356 440.433
114.9 33.2411 13.163 2.64506 457.297
115 180 7.35196 180 463.108
115.1 146.759 13.163 177.355 457.297
115.2 136.424 30.0273 174.866 440.433
115.3 136.266 56.294 172.699 414.166
115.4 139.981 89.3921 171.034 381.068
115.5 145.424 126.082 170.066 344.379
115.6 151.738 162.771 169.996 307.689
115.7 158.522 195.869 170.994 274.591
115.8 165.568 222.136 173.127 248.324
115.9 172.753 239 176.262 231.46
116 1.14373e-16 244.811 6.06261e-17 225.649
116.1 7.24652 239 3.73772 231.46
116.2 14.432 222.136 6.87295 248.324
116.3 21.4777 195.869 9.00627 274.591
116.4 28.2623 162.771 10.0042 307.689
116.5 34.5762 126.082 9.93421 344.379
116.6 40.0193 89.3921 8.96608 381.068
116.7 43.7342 56.294 7.30053 414.166
116.8 43.5758 30.0273 5.13356 440.433
116.9 33.2411 13.163 2.64506 457.297
117 1.4662e-12 7.35196 9.16106e-14 463.108
117.1 146.759 13.163 177.355 457.297
117.2 136.424 30.0273 174.866 440.433
117.3 136.266 56.294 172.699 414.166
117.4 139.981 89.3921 171.034 381.068
117.5 145.424 126.082 170.066 344.379
117.6 151.738 162.771 169.996 307.689
117.7 158.522 195.869 170.994 274.591
117.8 165.568 222.136 173.127 248.324
117.9 172.753 239 176.262 231.46
118 180 244.811 180 225.649
118.1 7.24652 239 3.73772 231.46
118.2 14.432 222.136 6.87295 248.324
118.3 21.4777 195.869 9.00627 274.591
118.4 28.2623 162.771 10.0042 307.689
118.5 34.5762 126.082 9.93421 344.379
118.6 40.0193 89.3921 8.96608 381.068
118.7 43.7342 56.294 7.30053 414.166
118.8 43.5758 30.0273 5.13356 440.433
118.9 33.2411 13.163 2.64506 457.297
119 4.39996e-12 7.35196 2.74916e-13 463.108
119.1 146.759 13.163 177.355 457.297
119.2 136.424 30.0273 174.866 440.433
119.3 136.266 56.294 172.699 414.166
119.4 139.981 89.3921 171.034 381.068
119.5 145.424 126.082 170.066 344.379
119.6 151.738 162.771 169.996 307.689
119.7 158.522 195.869 170.994 274.591
119.8 165.568 222.136 173.127 248.324
119.9 172.753 239 176.262 231.46
120 180 244.811 180 225.649
120.1 7.24652 239 3.73772 231.46
120.2 14.432 222.136 6.87295 248.324
120.3 21.4777 195.869 9.00627 274.591
120.4 28.2623 162.771 10.0042 307.689
120.5 34.5762 126.082 9.93421 344.379
120.6 40.0193 89.3921 8.96608 381.068
120.7 43.7342 56.294 7.30053 414.166
120.8 43.5758 30.0273 5.13356 440.433
120.9 33.2411 13.163 2.64506 457.297
121 180 7.35196 180 463.108
121.1 146.759 13.163 177.355 457.297
121.2 136.424 30.0273 174.866 440.433
121.3 136.266 56.294 172.699 414.166
121.4 139.981 89.3921 171.034 381.068
121.5 145.424 126.082 170.066 344.379
121.6 151.738 162.771 169.996 307.689
121.7 158.522 195.869 170.994 274.591
121.8 165.568 222.136 173.127 248.324
121.9 172.753 239 176.262 231.46
122 180 244.811 180 225.649
122.1 7.24652 239 3.73772 231.46
122.2 14.432 222.136 6.87295 248.324
122.3 21.4777 195.869 9.00627 274.591
122.4 28.2623 162.771 10.0042 307.689
122.5 34.5762 126.082 9.93421 344.379
122.6 40.0193 89.3921 8.96608 381.068
122.7 43.7342 56.294 7.30053 414.166
122.8 43.5758 30.0273 5.13356 440.433
122.9 33.2411 13.163 2.64506 457.297
123 2.53299e-12 7.35196 1.58265e-13 463.108
123.1 146.759 13.163 177.355 457.297
123.2 136.424 30.0273 174.866 440.433
123.3 136.266 56.294 172.699 414.166
123.4 139.981 89.3921 171.034 381.068
123.5 145.424 126.082 170.066 344.379
123.6 151.738 162.771 169.996 307.689
123.7 158.522 195.869 170.994 274.591
123.8 165.568 222.136 173.127 248.324
123.9 172.753 239 176.262 231.46
124 180 244.811 180 225.649
124.1 7.24652 239 3.73772 231.46
124.2 14.432 222.136 6.87295 248.324
124.3 21.4777 195.869 9.00627 274.591
124.4 28.2623 162.771 10.0042 307.689
124.5 34.5762 126.082 9.93421 344.379
124.6 40.0193 89.3921 8.96608 381.068
124.7 43.7342 56.294 7.30053 414.166
124.8 43.5758 30.0273 5.13356 440.433
124.9 33.2411 13.163 2.64506 457.297
125 5.46675e-12 7.35196 3.41571e-13 463.108
125.1 146.759 13.163 177.355 457.297
125.2 136.424 30.0273 174.866 440.433
125.3 136.266 56.294 172.699 414.166
125.4 139.981 89.3921 171.034 381.068
125.5 145.424 126.082 170.066 344.379
125.6 151.738 162.771 169.996 307.689
125.7 158.522 195.869 170.994 274.591
125.8 165.568 222.136 173.127 248.324
125.9 172.753 239 176.262 231.46
126 1.35943e-13 244.811 7.20599e-14 225.649
126.1 7.24652 239 3.73772 231.46
126.2 14.432 222.136 6.87295 248.324
126.3 21.4777 195.869 9.00627 274.591
126.4 28.2623 162.771 10.0042 307.689
126.5 34.5762 126.082 9.93421 344.379
126.6 40.0193 89.3921 8.96608 381.068
126.7 43.7342 56.294 7.30053 414.166
126.8 43.5758 30.0273 5.13356 440.433
126.9 33.2411 13.163 2.64506 457.297
127 6.66028e-13 7.35196 4.16144e-14 463.108
127.1 146.759 13.163 177.355 457.297
127.2 136.424 30.0273 174.866 440.433
127.3 136.266 56.294 172.699 414.166
127.4 139.981 89.3921 171.034 381.068
127.5 145.424 126.082 170.066 344.379
127.6 151.738 162.771 169.996 307.689
127.7 158.522 195.869 170.994 274.591
127.8 165.568 222.136 173.127 248.324
127.9 172.753 239 176.262 231.46
128 180 244.811 180 225.649
128.1 7.24652 239 3.73772 231.46
128.2 14.432 222.136 6.87295 248.324
128.3 21.4777 195.869 9.00627 274.591
128.4 28.2623 162.771 10.0042 307.689
128.5 34.5762 126.082 9.93421 344.379
128.6 40.0193 89.3921 8.96608 381.068
128.7 43.7342 56.294 7.30053 414.166
128.8 43.5758 30.0273 5.13356 440.433
128.9 33.2411 13.163 2.64506 457.297
129 3.59978e-12 7.35196 2.2492e-13 463.108
129.1 146.759 13.163 177.355 457.297
129.2 136.424 30.0273 174.866 440.433
129.3 136.266 56.294 172.699 414.166
129.4 139.981 89.3921 171.034 381.068
129.5 145.424 126.082 170.066 344.379
129.6 151.738 162.771 169.996 307.689
129.7 158.522 195.869 170.994 274.591
129.8 165.568 222.136 173.127 248.324
129.9 172.753 239 176.262 231.46
130 180 244.811 180 225.649
130.1 7.24652 239 3.73772 231.46
130.2 14.432 222.136 6.87295 248.324
130.3 21.4777 195.869 9.00627 274.591
130.4 28.2623 162.771 10.0042 307.689
130.5 34.5762 126.082 9.93421 344.379
130.6 40.0193 89.3921 8.96608 381.068
130.7 43.7342 56.294 7.30053 414.166
130.8 43.5758 30.0273 5.13356 440.433
130.9 33.2411 13.163 2.64506 457.297
131 180 7.35196 180 463.108
131.1 146.759 13.163 177.355 457.297
131.2 136.424 30.0273 174.866 440.433
131.3 136.266 56.294 172.699 414.166
131.4 139.981 89.3921 171.034 381.068
131.5 145.424 126.082 170.066 344.379
131.6 151.738 162.771 169.996 307.689
131.7 158.522 195.869 170.994 274.591
131.8 165.568 222.136 173.127 248.324
131.9 172.753 239 176.262 231.46
132 180 244.811 180 225.649
132.1 7.24652 239 3.73772 231.46
132.2 14.432 222.136 6.87295 248.324
132.3 21.4777 195.869 9.00627 274.591
132.4 28.2623 162.771 10.0042 307.689
132.5 34.5762 126.082 9.93421 344.379
132.6 40.0193 89.3921 8.96608 381.068
132.7 43.7342 56.294 7.30053 414.166
132.8 43.5758 30.0273 5.13356 440.433
132.9 33.2411 13.163 2.64506 457.297
133 1.73282e-12 7.35196 1.08269e-13 463.108
133.1 146.759 13.163 177.355 457.297
133.2 136.424 30.0273 174.866 440.433
133.3 136.266 56.294 172.699 414.166
133.4 139.981 89.3921 171.034 381.068
