#kinematics calculation of exex
#vertex z = 100 mm, E_reaction = 64.228 MeV
#theta_cm, theta3_lab, Ek3_lab, theta4_lab, Ek4_lab
0 0 54.9885 0 0.359535
0.1 0.045896 54.9884 0.568267 0.359576
0.2 0.091792 54.9883 1.13639 0.359701
0.3 0.137688 54.9881 1.70423 0.359909
0.4 0.183584 54.9878 2.27164 0.3602
0.5 0.22948 54.9874 2.83848 0.360575
0.6 0.275376 54.987 3.4046 0.361032
0.7 0.321272 54.9864 3.96988 0.361573
0.8 0.367168 54.9858 4.53417 0.362197
0.9 0.413063 54.9851 5.09733 0.362904
1 0.458959 54.9843 5.65922 0.363695
1.1 0.504855 54.9834 6.21972 0.364568
1.2 0.550751 54.9825 6.77868 0.365525
1.3 0.596646 54.9814 7.33599 0.366565
1.4 0.642542 54.9803 7.8915 0.367688
1.5 0.688437 54.9791 8.4451 0.368895
1.6 0.734332 54.9778 8.99666 0.370184
1.7 0.780228 54.9764 9.54607 0.371557
1.8 0.826123 54.975 10.0932 0.373013
1.9 0.872018 54.9734 10.6379 0.374552
2 0.917913 54.9718 11.1802 0.376174
2.1 0.963807 54.9701 11.7198 0.377879
2.2 1.0097 54.9683 12.2567 0.379668
2.3 1.0556 54.9665 12.7907 0.381539
2.4 1.10149 54.9645 13.3219 0.383494
2.5 1.14739 54.9625 13.85 0.385532
2.6 1.19328 54.9603 14.375 0.387653
2.7 1.23917 54.9581 14.8969 0.389857
2.8 1.28507 54.9559 15.4154 0.392144
2.9 1.33096 54.9535 15.9306 0.394515
3 1.37685 54.951 16.4423 0.396968
3.1 1.42275 54.9485 16.9505 0.399505
3.2 1.46864 54.9459 17.4551 0.402124
3.3 1.51453 54.9432 17.9561 0.404827
3.4 1.56043 54.9404 18.4533 0.407613
3.5 1.60632 54.9375 18.9468 0.410482
3.6 1.65221 54.9346 19.4364 0.413433
3.7 1.6981 54.9315 19.9221 0.416468
3.8 1.74399 54.9284 20.4039 0.419586
3.9 1.78989 54.9252 20.8817 0.422787
4 1.83578 54.9219 21.3554 0.426071
4.1 1.88167 54.9186 21.8251 0.429438
4.2 1.92756 54.9151 22.2907 0.432888
4.3 1.97345 54.9116 22.7521 0.436421
4.4 2.01934 54.908 23.2094 0.440037
4.5 2.06523 54.9043 23.6625 0.443736
4.6 2.11112 54.9005 24.1113 0.447518
4.7 2.15701 54.8966 24.5559 0.451383
4.8 2.2029 54.8927 24.9962 0.45533
4.9 2.24879 54.8886 25.4323 0.459361
5 2.29468 54.8845 25.8641 0.463474
5.1 2.34057 54.8803 26.2915 0.467671
5.2 2.38645 54.8761 26.7147 0.47195
5.3 2.43234 54.8717 27.1335 0.476312
5.4 2.47823 54.8672 27.5481 0.480757
5.5 2.52412 54.8627 27.9583 0.485285
5.6 2.57 54.8581 28.3642 0.489896
5.7 2.61589 54.8534 28.7658 0.494589
5.8 2.66178 54.8486 29.1631 0.499365
5.9 2.70766 54.8438 29.5561 0.504224
6 2.75355 54.8388 29.9448 0.509166
6.1 2.79943 54.8338 30.3292 0.514191
6.2 2.84532 54.8287 30.7094 0.519298
6.3 2.8912 54.8235 31.0853 0.524488
6.4 2.93709 54.8182 31.457 0.52976
6.5 2.98297 54.8129 31.8245 0.535116
6.6 3.02885 54.8074 32.1878 0.540554
6.7 3.07474 54.8019 32.547 0.546075
6.8 3.12062 54.7963 32.902 0.551678
6.9 3.1665 54.7906 33.2528 0.557364
7 3.21238 54.7849 33.5996 0.563132
7.1 3.25826 54.779 33.9423 0.568984
7.2 3.30414 54.7731 34.2809 0.574917
7.3 3.35002 54.7671 34.6156 0.580934
7.4 3.3959 54.761 34.9462 0.587032
7.5 3.44178 54.7548 35.2729 0.593214
7.6 3.48766 54.7485 35.5957 0.599477
7.7 3.53354 54.7422 35.9145 0.605824
7.8 3.57942 54.7357 36.2295 0.612252
7.9 3.6253 54.7292 36.5406 0.618763
8 3.67117 54.7226 36.848 0.625357
8.1 3.71705 54.716 37.1515 0.632033
8.2 3.76293 54.7092 37.4514 0.638791
8.3 3.8088 54.7024 37.7475 0.645632
8.4 3.85468 54.6954 38.0399 0.652555
8.5 3.90055 54.6884 38.3287 0.65956
8.6 3.94643 54.6814 38.614 0.666648
8.7 3.9923 54.6742 38.8956 0.673818
8.8 4.03817 54.6669 39.1737 0.68107
8.9 4.08405 54.6596 39.4484 0.688404
9 4.12992 54.6522 39.7195 0.695821
9.1 4.17579 54.6447 39.9873 0.70332
9.2 4.22166 54.6371 40.2516 0.710901
9.3 4.26753 54.6294 40.5126 0.718564
9.4 4.3134 54.6217 40.7703 0.726309
9.5 4.35927 54.6139 41.0247 0.734136
9.6 4.40514 54.606 41.2758 0.742045
9.7 4.45101 54.598 41.5238 0.750037
9.8 4.49688 54.5899 41.7686 0.75811
9.9 4.54274 54.5817 42.0102 0.766265
10 4.58861 54.5735 42.2487 0.774503
10.1 4.63448 54.5652 42.4842 0.782822
10.2 4.68034 54.5568 42.7166 0.791223
10.3 4.72621 54.5483 42.946 0.799706
10.4 4.77207 54.5397 43.1725 0.808271
10.5 4.81793 54.5311 43.396 0.816918
10.6 4.8638 54.5224 43.6167 0.825646
10.7 4.90966 54.5135 43.8344 0.834457
10.8 4.95552 54.5047 44.0494 0.843349
10.9 5.00138 54.4957 44.2616 0.852323
11 5.04724 54.4866 44.471 0.861378
11.1 5.0931 54.4775 44.6777 0.870515
11.2 5.13896 54.4683 44.8816 0.879734
11.3 5.18482 54.459 45.083 0.889035
11.4 5.23068 54.4496 45.2817 0.898417
11.5 5.27653 54.4401 45.4778 0.90788
11.6 5.32239 54.4306 45.6713 0.917426
11.7 5.36824 54.4209 45.8623 0.927052
11.8 5.4141 54.4112 46.0508 0.936761
11.9 5.45995 54.4014 46.2369 0.94655
12 5.50581 54.3916 46.4205 0.956421
12.1 5.55166 54.3816 46.6017 0.966374
12.2 5.59751 54.3716 46.7805 0.976407
12.3 5.64336 54.3615 46.9569 0.986522
12.4 5.68921 54.3513 47.1311 0.996719
12.5 5.73506 54.341 47.3029 1.007
