#kinematics calculation of gsex
#vertex z = 250 mm, E_reaction = 55.662 MeV
#theta_cm, theta3_lab, Ek3_lab, theta4_lab, Ek4_lab
0 0 51.1249 0 0.0970799
0.1 0.0477741 51.1249 1.09722 0.0971188
0.2 0.0955483 51.1248 2.19352 0.0972354
0.3 0.143322 51.1246 3.28799 0.0974297
0.4 0.191096 51.1243 4.37972 0.0977017
0.5 0.238871 51.1239 5.46783 0.0980515
0.6 0.286645 51.1235 6.55144 0.0984789
0.7 0.334419 51.123 7.62969 0.0989841
0.8 0.382193 51.1224 8.70176 0.099567
0.9 0.429967 51.1218 9.76685 0.100228
1 0.477741 51.121 10.8242 0.100966
1.1 0.525515 51.1202 11.873 0.101782
1.2 0.573289 51.1193 12.9127 0.102676
1.3 0.621063 51.1184 13.9425 0.103647
1.4 0.668836 51.1173 14.9618 0.104696
1.5 0.71661 51.1162 15.9701 0.105823
1.6 0.764384 51.115 16.9668 0.107028
1.7 0.812158 51.1137 17.9514 0.10831
1.8 0.859931 51.1123 18.9234 0.10967
1.9 0.907705 51.1109 19.8826 0.111107
2 0.955478 51.1094 20.8283 0.112623
2.1 1.00325 51.1078 21.7605 0.114216
2.2 1.05103 51.1061 22.6787 0.115886
2.3 1.0988 51.1044 23.5827 0.117634
2.4 1.14657 51.1025 24.4724 0.11946
2.5 1.19435 51.1006 25.3475 0.121364
2.6 1.24212 51.0987 26.2079 0.123345
2.7 1.28989 51.0966 27.0535 0.125404
2.8 1.33766 51.0945 27.8843 0.127541
2.9 1.38544 51.0922 28.7002 0.129755
3 1.43321 51.09 29.5012 0.132046
3.1 1.48098 51.0876 30.2873 0.134416
3.2 1.52876 51.0851 31.0585 0.136863
3.3 1.57653 51.0826 31.815 0.139387
3.4 1.6243 51.08 32.5567 0.14199
3.5 1.67207 51.0773 33.2839 0.144669
3.6 1.71984 51.0746 33.9966 0.147427
3.7 1.76762 51.0717 34.695 0.150262
3.8 1.81539 51.0688 35.3792 0.153174
3.9 1.86316 51.0658 36.0494 0.156164
4 1.91093 51.0628 36.7057 0.159232
4.1 1.9587 51.0596 37.3485 0.162377
4.2 2.00648 51.0564 37.9777 0.165599
4.3 2.05425 51.0531 38.5937 0.168899
4.4 2.10202 51.0497 39.1967 0.172277
4.5 2.14979 51.0463 39.7869 0.175732
4.6 2.19756 51.0427 40.3644 0.179265
4.7 2.24533 51.0391 40.9296 0.182875
4.8 2.2931 51.0354 41.4826 0.186562
4.9 2.34087 51.0317 42.0237 0.190327
5 2.38864 51.0278 42.5531 0.19417
5.1 2.43641 51.0239 43.071 0.19809
5.2 2.48418 51.0199 43.5777 0.202087
5.3 2.53195 51.0158 44.0734 0.206162
5.4 2.57972 51.0117 44.5583 0.210314
5.5 2.62749 51.0075 45.0327 0.214543
5.6 2.67526 51.0032 45.4967 0.21885
5.7 2.72303 50.9988 45.9506 0.223234
5.8 2.7708 50.9943 46.3947 0.227695
5.9 2.81857 50.9898 46.829 0.232234
6 2.86634 50.9851 47.2539 0.23685
6.1 2.9141 50.9805 47.6696 0.241544
6.2 2.96187 50.9757 48.0762 0.246314
6.3 3.00964 50.9708 48.474 0.251162
6.4 3.05741 50.9659 48.8632 0.256088
6.5 3.10518 50.9609 49.2439 0.26109
6.6 3.15294 50.9558 49.6164 0.26617
6.7 3.20071 50.9507 49.9809 0.271326
6.8 3.24848 50.9454 50.3375 0.276561
6.9 3.29624 50.9401 50.6864 0.281872
7 3.34401 50.9347 51.0278 0.28726
7.1 3.39178 50.9293 51.3619 0.292726
7.2 3.43954 50.9237 51.6888 0.298268
7.3 3.48731 50.9181 52.0087 0.303888
7.4 3.53507 50.9124 52.3218 0.309585
7.5 3.58284 50.9066 52.6283 0.315359
7.6 3.63061 50.9008 52.9282 0.32121
7.7 3.67837 50.8949 53.2218 0.327138
7.8 3.72613 50.8889 53.5092 0.333143
7.9 3.7739 50.8828 53.7905 0.339225
8 3.82166 50.8766 54.0659 0.345384
8.1 3.86943 50.8704 54.3354 0.35162
8.2 3.91719 50.8641 54.5994 0.357933
8.3 3.96495 50.8577 54.8578 0.364323
8.4 4.01272 50.8512 55.1108 0.37079
8.5 4.06048 50.8447 55.3586 0.377333
8.6 4.10824 50.838 55.6012 0.383954
8.7 4.15601 50.8313 55.8387 0.390651
8.8 4.20377 50.8246 56.0714 0.397425
8.9 4.25153 50.8177 56.2992 0.404276
9 4.29929 50.8108 56.5224 0.411204
9.1 4.34705 50.8038 56.7409 0.418209
9.2 4.39481 50.7967 56.955 0.42529
9.3 4.44257 50.7896 57.1647 0.432448
9.4 4.49033 50.7823 57.3701 0.439683
