#kinematics calculation of exex
#vertex z = 350 mm, E_reaction = 49.391 MeV
#theta_cm, theta3_lab, Ek3_lab, theta4_lab, Ek4_lab
0 0 40.0173 0 0.493716
0.1 0.0444021 40.0173 0.400095 0.493746
0.2 0.0888043 40.0172 0.800134 0.493836
0.3 0.133206 40.017 1.20006 0.493987
0.4 0.177608 40.0168 1.59983 0.494197
0.5 0.222011 40.0165 1.99938 0.494468
0.6 0.266413 40.0162 2.39865 0.494799
0.7 0.310814 40.0158 2.79759 0.495191
0.8 0.355216 40.0154 3.19616 0.495642
0.9 0.399618 40.0148 3.59429 0.496154
1 0.44402 40.0143 3.99192 0.496726
1.1 0.488422 40.0136 4.38902 0.497358
1.2 0.532823 40.013 4.78552 0.49805
1.3 0.577225 40.0122 5.18138 0.498802
1.4 0.621626 40.0114 5.57653 0.499615
1.5 0.666027 40.0105 5.97094 0.500488
1.6 0.710429 40.0096 6.36454 0.501421
1.7 0.75483 40.0086 6.75729 0.502414
1.8 0.79923 40.0075 7.14915 0.503467
1.9 0.843631 40.0064 7.54005 0.504581
2 0.888032 40.0052 7.92995 0.505754
2.1 0.932432 40.004 8.31881 0.506988
2.2 0.976832 40.0027 8.70658 0.508282
2.3 1.02123 40.0014 9.0932 0.509636
2.4 1.06563 39.9999 9.47864 0.51105
2.5 1.11003 39.9985 9.86286 0.512525
2.6 1.15443 39.9969 10.2458 0.514059
2.7 1.19883 39.9953 10.6274 0.515654
2.8 1.24323 39.9937 11.0077 0.517309
2.9 1.28763 39.992 11.3866 0.519024
3 1.33203 39.9902 11.764 0.520799
3.1 1.37643 39.9884 12.1399 0.522634
3.2 1.42082 39.9865 12.5144 0.524529
3.3 1.46522 39.9845 12.8872 0.526484
3.4 1.50962 39.9825 13.2585 0.5285
3.5 1.55402 39.9804 13.6282 0.530576
3.6 1.59841 39.9783 13.9962 0.532711
3.7 1.64281 39.9761 14.3625 0.534907
3.8 1.68721 39.9738 14.727 0.537163
3.9 1.7316 39.9715 15.0899 0.539479
4 1.776 39.9691 15.4509 0.541855
4.1 1.82039 39.9667 15.8101 0.54429
4.2 1.86479 39.9642 16.1674 0.546787
4.3 1.90918 39.9617 16.5229 0.549343
4.4 1.95358 39.959 16.8765 0.551959
4.5 1.99797 39.9564 17.2281 0.554635
4.6 2.04236 39.9536 17.5778 0.557371
4.7 2.08676 39.9508 17.9255 0.560167
4.8 2.13115 39.948 18.2712 0.563023
4.9 2.17554 39.9451 18.6148 0.565939
5 2.21994 39.9421 18.9565 0.568915
5.1 2.26433 39.939 19.296 0.571951
5.2 2.30872 39.936 19.6335 0.575047
5.3 2.35311 39.9328 19.9689 0.578203
5.4 2.3975 39.9296 20.3022 0.581419
5.5 2.44189 39.9263 20.6333 0.584695
5.6 2.48628 39.923 20.9623 0.588031
5.7 2.53067 39.9196 21.2891 0.591427
5.8 2.57506 39.9161 21.6138 0.594882
5.9 2.61944 39.9126 21.9362 0.598398
6 2.66383 39.909 22.2565 0.601973
6.1 2.70822 39.9054 22.5745 0.605608
6.2 2.75261 39.9017 22.8903 0.609303
6.3 2.79699 39.8979 23.2039 0.613058
6.4 2.84138 39.8941 23.5153 0.616873
6.5 2.88576 39.8903 23.8244 0.620747
6.6 2.93015 39.8863 24.1313 0.624682
6.7 2.97453 39.8823 24.4358 0.628676
6.8 3.01891 39.8783 24.7382 0.63273
6.9 3.0633 39.8742 25.0383 0.636844
7 3.10768 39.87 25.3361 0.641017
7.1 3.15206 39.8657 25.6316 0.64525
7.2 3.19644 39.8615 25.9248 0.649543
7.3 3.24082 39.8571 26.2158 0.653896
7.4 3.2852 39.8527 26.5045 0.658308
7.5 3.32958 39.8482 26.7909 0.662781
7.6 3.37396 39.8437 27.0751 0.667312
7.7 3.41834 39.8391 27.3569 0.671904
7.8 3.46272 39.8344 27.6365 0.676555
7.9 3.50709 39.8297 27.9138 0.681266
8 3.55147 39.825 28.1889 0.686036
8.1 3.59584 39.8201 28.4617 0.690866
8.2 3.64022 39.8152 28.7322 0.695756
8.3 3.68459 39.8103 29.0004 0.700705
8.4 3.72897 39.8053 29.2664 0.705714
8.5 3.77334 39.8002 29.5302 0.710782
8.6 3.81771 39.7951 29.7917 0.71591
8.7 3.86208 39.7899 30.051 0.721097
8.8 3.90645 39.7847 30.308 0.726344
8.9 3.95082 39.7793 30.5628 0.73165
9 3.99519 39.774 30.8155 0.737016
9.1 4.03956 39.7686 31.0659 0.742441
9.2 4.08393 39.7631 31.3141 0.747926
9.3 4.12829 39.7575 31.5601 0.75347
9.4 4.17266 39.7519 31.8039 0.759074
9.5 4.21703 39.7463 32.0456 0.764737
9.6 4.26139 39.7405 32.285 0.770459
9.7 4.30575 39.7348 32.5224 0.776241
9.8 4.35012 39.7289 32.7576 0.782082
9.9 4.39448 39.723 32.9906 0.787982
10 4.43884 39.7171 33.2216 0.793942
10.1 4.4832 39.711 33.4504 0.799961
10.2 4.52756 39.705 33.6771 0.806039
10.3 4.57192 39.6988 33.9018 0.812176
10.4 4.61628 39.6926 34.1243 0.818373
10.5 4.66063 39.6864 34.3448 0.824629
10.6 4.70499 39.6801 34.5633 0.830944
10.7 4.74934 39.6737 34.7797 0.837318
10.8 4.7937 39.6672 34.994 0.843751
10.9 4.83805 39.6608 35.2064 0.850244
11 4.8824 39.6542 35.4167 0.856795
11.1 4.92676 39.6476 35.6251 0.863406
11.2 4.97111 39.6409 35.8315 0.870076
11.3 5.01546 39.6342 36.0359 0.876805
11.4 5.05981 39.6274 36.2383 0.883593
11.5 5.10415 39.6206 36.4388 0.890439
11.6 5.1485 39.6137 36.6374 0.897345
11.7 5.19285 39.6067 36.8341 0.90431
11.8 5.23719 39.5997 37.0289 0.911334
11.9 5.28154 39.5926 37.2218 0.918417
12 5.32588 39.5854 37.4128 0.925558
12.1 5.37022 39.5782 37.6019 0.932759
12.2 5.41456 39.571 37.7892 0.940018
12.3 5.4589 39.5637 37.9747 0.947336
12.4 5.50324 39.5563 38.1583 0.954713
12.5 5.54758 39.5489 38.3402 0.962149
