#kinematics calculation of gsex
#vertex z = 300 mm, E_reaction = 52.594 MeV
#theta_cm, theta3_lab, Ek3_lab, theta4_lab, Ek4_lab
0 0 48.0508 0 0.103248
0.1 0.0476386 48.0507 1.02847 0.103285
0.2 0.0952773 48.0506 2.05618 0.103395
0.3 0.142916 48.0504 3.08238 0.103577
0.4 0.190555 48.0502 4.10629 0.103833
0.5 0.238193 48.0498 5.12719 0.104161
0.6 0.285832 48.0494 6.14435 0.104563
0.7 0.33347 48.049 7.15704 0.105038
0.8 0.381109 48.0484 8.16457 0.105585
0.9 0.428747 48.0478 9.16627 0.106206
1 0.476386 48.0471 10.1615 0.1069
1.1 0.524024 48.0463 11.1496 0.107667
1.2 0.571663 48.0455 12.13 0.108506
1.3 0.619301 48.0446 13.1021 0.109419
1.4 0.66694 48.0436 14.0653 0.110405
1.5 0.714578 48.0425 15.0193 0.111464
1.6 0.762216 48.0414 15.9634 0.112596
1.7 0.809854 48.0402 16.8972 0.1138
1.8 0.857492 48.0389 17.8204 0.115078
1.9 0.905131 48.0376 18.7325 0.116429
2 0.952769 48.0361 19.6333 0.117853
2.1 1.00041 48.0347 20.5223 0.11935
2.2 1.04804 48.0331 21.3994 0.120919
2.3 1.09568 48.0314 22.2642 0.122562
2.4 1.14332 48.0297 23.1165 0.124278
2.5 1.19096 48.0279 23.9563 0.126067
2.6 1.2386 48.0261 24.7832 0.127928
2.7 1.28623 48.0241 25.5972 0.129863
2.8 1.33387 48.0221 26.3983 0.13187
2.9 1.38151 48.02 27.1862 0.133951
3 1.42914 48.0179 27.961 0.136104
3.1 1.47678 48.0157 28.7226 0.138331
3.2 1.52442 48.0134 29.4711 0.14063
3.3 1.57206 48.011 30.2064 0.143002
3.4 1.61969 48.0086 30.9286 0.145447
3.5 1.66733 48.006 31.6377 0.147965
3.6 1.71497 48.0034 32.3338 0.150556
3.7 1.7626 48.0008 33.0171 0.15322
3.8 1.81024 47.998 33.6875 0.155956
3.9 1.85787 47.9952 34.3452 0.158766
4 1.90551 47.9924 34.9904 0.161648
4.1 1.95315 47.9894 35.6231 0.164604
4.2 2.00078 47.9864 36.2435 0.167632
4.3 2.04842 47.9833 36.8517 0.170733
4.4 2.09605 47.9801 37.448 0.173906
4.5 2.14369 47.9768 38.0325 0.177153
4.6 2.19132 47.9735 38.6053 0.180472
4.7 2.23896 47.9701 39.1666 0.183864
4.8 2.28659 47.9667 39.7167 0.187329
4.9 2.33423 47.9631 40.2556 0.190867
5 2.38186 47.9595 40.7836 0.194478
5.1 2.4295 47.9558 41.3009 0.198161
5.2 2.47713 47.9521 41.8076 0.201917
5.3 2.52477 47.9483 42.304 0.205745
5.4 2.5724 47.9444 42.7902 0.209647
5.5 2.62003 47.9404 43.2664 0.213621
5.6 2.66767 47.9363 43.7328 0.217668
5.7 2.7153 47.9322 44.1896 0.221787
5.8 2.76293 47.928 44.6371 0.225979
5.9 2.81057 47.9238 45.0753 0.230244
6 2.8582 47.9194 45.5044 0.234582
6.1 2.90583 47.915 45.9247 0.238992
6.2 2.95346 47.9105 46.3364 0.243474
6.3 3.0011 47.906 46.7395 0.24803
6.4 3.04873 47.9013 47.1343 0.252658
6.5 3.09636 47.8966 47.521 0.257358
6.6 3.14399 47.8919 47.8998 0.262131
6.7 3.19162 47.887 48.2707 0.266977
6.8 3.23925 47.8821 48.634 0.271895
6.9 3.28688 47.8771 48.9899 0.276885
7 3.33451 47.8721 49.3384 0.281948
7.1 3.38214 47.8669 49.6798 0.287084
7.2 3.42977 47.8617 50.0142 0.292292
7.3 3.4774 47.8564 50.3418 0.297573
7.4 3.52503 47.8511 50.6627 0.302926
7.5 3.57266 47.8456 50.977 0.308351
7.6 3.62029 47.8402 51.285 0.313849
7.7 3.66792 47.8346 51.5867 0.319419
7.8 3.71555 47.8289 51.8823 0.325062
7.9 3.76318 47.8232 52.1718 0.330776
8 3.81081 47.8174 52.4556 0.336564
8.1 3.85843 47.8116 52.7336 0.342423
8.2 3.90606 47.8056 53.006 0.348355
8.3 3.95369 47.7996 53.2729 0.354359
8.4 4.00132 47.7936 53.5345 0.360436
8.5 4.04894 47.7874 53.7908 0.366584
8.6 4.09657 47.7812 54.042 0.372805
8.7 4.14419 47.7749 54.2882 0.379098
8.8 4.19182 47.7685 54.5295 0.385464
8.9 4.23945 47.7621 54.766 0.391901
9 4.28707 47.7556 54.9978 0.398411
9.1 4.3347 47.749 55.225 0.404992
9.2 4.38232 47.7424 55.4477 0.411646
9.3 4.42994 47.7356 55.666 0.418372
9.4 4.47757 47.7288 55.88 0.42517
9.5 4.52519 47.722 56.0898 0.43204
9.6 4.57282 47.715 56.2955 0.438982
9.7 4.62044 47.708 56.4971 0.445996
9.8 4.66806 47.7009 56.6948 0.453082
9.9 4.71568 47.6938 56.8887 0.46024
10 4.76331 47.6865 57.0787 0.46747
10.1 4.81093 47.6792 57.2651 0.474772
10.2 4.85855 47.6719 57.4478 0.482146
10.3 4.90617 47.6644 57.627 0.489592
10.4 4.95379 47.6569 57.8027 0.497109
10.5 5.00141 47.6493 57.9749 0.504699
10.6 5.04903 47.6416 58.1439 0.51236
10.7 5.09665 47.6339 58.3096 0.520093
10.8 5.14427 47.6261 58.4721 0.527897
10.9 5.19189 47.6182 58.6314 0.535774
11 5.23951 47.6103 58.7877 0.543722
11.1 5.28712 47.6023 58.941 0.551742
11.2 5.33474 47.5942 59.0913 0.559833
11.3 5.38236 47.586 59.2388 0.567996
11.4 5.42998 47.5778 59.3834 0.576231
11.5 5.47759 47.5695 59.5253 0.584537
11.6 5.52521 47.5611 59.6644 0.592915
11.7 5.57283 47.5526 59.8008 0.601365
11.8 5.62044 47.5441 59.9347 0.609886
11.9 5.66806 47.5355 60.066 0.618478
12 5.71567 47.5269 60.1947 0.627142
12.1 5.76328 47.5181 60.321 0.635877
12.2 5.8109 47.5093 60.4449 0.644684
12.3 5.85851 47.5004 60.5664 0.653562
12.4 5.90612 47.4915 60.6856 0.662512
12.5 5.95374 47.4825 60.8026 0.671533
12.6 6.00135 47.4734 60.9172 0.680625
12.7 6.04896 47.4642 61.0297 0.689788
12.8 6.09657 47.455 61.1401 0.699023
12.9 6.14418 47.4457 61.2483 0.708328
13 6.19179 47.4363 61.3544 0.717705
13.1 6.2394 47.4268 61.4585 0.727154
13.2 6.28701 47.4173 61.5606 0.736673
13.3 6.33462 47.4077 61.6608 0.746263
13.4 6.38223 47.3981 61.759 0.755925
13.5 6.42984 47.3883 61.8554 0.765657
13.6 6.47745 47.3785 61.9498 0.775461
13.7 6.52505 47.3687 62.0425 0.785335
13.8 6.57266 47.3587 62.1334 0.795281
13.9 6.62027 47.3487 62.2225 0.805297
14 6.66787 47.3386 62.3099 0.815384
14.1 6.71548 47.3285 62.3956 0.825543
14.2 6.76308 47.3182 62.4796 0.835772
14.3 6.81069 47.3079 62.562 0.846071
14.4 6.85829 47.2976 62.6428 0.856442
14.5 6.90589 47.2871 62.722 0.866883
14.6 6.9535 47.2766 62.7996 0.877395
14.7 7.0011 47.266 62.8757 0.887978
14.8 7.0487 47.2554 62.9503 0.898631
14.9 7.0963 47.2446 63.0235 0.909355
15 7.1439 47.2339 63.0952 0.920149
15.1 7.1915 47.223 63.1655 0.931014
15.2 7.2391 47.2121 63.2343 0.94195
15.3 7.2867 47.201 63.3018 0.952956
15.4 7.3343 47.19 63.368 0.964032
15.5 7.3819 47.1788 63.4328 0.975179
15.6 7.4295 47.1676 63.4963 0.986396
15.7 7.47709 47.1563 63.5585 0.997684
15.8 7.52469 47.145 63.6195 1.00904
15.9 7.57229 47.1335 63.6792 1.02047
16 7.61988 47.122 63.7376 1.03197
16.1 7.66748 47.1105 63.7949 1.04354
16.2 7.71507 47.0988 63.851 1.05518
16.3 7.76266 47.0871 63.9059 1.06688
16.4 7.81026 47.0753 63.9597 1.07866
16.5 7.85785 47.0635 64.0123 1.09051
16.6 7.90544 47.0516 64.0638 1.10243
16.7 7.95303 47.0396 64.1142 1.11442
16.8 8.00063 47.0275 64.1636 1.12648
16.9 8.04822 47.0154 64.2119 1.13861
17 8.09581 47.0032 64.2591 1.15081
17.1 8.14339 46.9909 64.3053 1.16308
17.2 8.19098 46.9786 64.3505 1.17541
17.3 8.23857 46.9662 64.3947 1.18782
17.4 8.28616 46.9537 64.4379 1.2003
17.5 8.33375 46.9412 64.4802 1.21285
17.6 8.38133 46.9285 64.5215 1.22546
17.7 8.42892 46.9158 64.5619 1.23815
17.8 8.4765 46.9031 64.6013 1.25091
17.9 8.52409 46.8903 64.6398 1.26373
18 8.57167 46.8774 64.6774 1.27663
18.1 8.61925 46.8644 64.7142 1.28959
18.2 8.66684 46.8514 64.7501 1.30263
18.3 8.71442 46.8383 64.7851 1.31573
18.4 8.762 46.8251 64.8193 1.3289
18.5 8.80958 46.8119 64.8526 1.34215
18.6 8.85716 46.7985 64.8851 1.35546
18.7 8.90474 46.7852 64.9168 1.36884
18.8 8.95232 46.7717 64.9477 1.38229
18.9 8.9999 46.7582 64.9779 1.39581
19 9.04747 46.7446 65.0072 1.4094
19.1 9.09505 46.7309 65.0358 1.42305
19.2 9.14263 46.7172 65.0636 1.43678
19.3 9.1902 46.7034 65.0907 1.45058
19.4 9.23778 46.6896 65.1171 1.46444
19.5 9.28535 46.6756 65.1427 1.47837
19.6 9.33292 46.6616 65.1677 1.49237
19.7 9.3805 46.6476 65.1919 1.50644
19.8 9.42807 46.6334 65.2154 1.52058
19.9 9.47564 46.6192 65.2383 1.53479
20 9.52321 46.6049 65.2605 1.54907
20.1 9.57078 46.5906 65.282 1.56341
