#kinematics calculation of gsgs
#vertex z = 50 mm, E_reaction = 66.899 MeV
#theta_cm, theta3_lab, Ek3_lab, theta4_lab, Ek4_lab
0 0 66.899 180 1.81899e-12
0.1 0.0499253 66.8989 89.9499 5.09465e-05
0.2 0.0998507 66.8988 89.8999 0.000203786
0.3 0.149776 66.8985 89.8498 0.000458517
0.4 0.199701 66.8982 89.7997 0.000815141
0.5 0.249627 66.8977 89.7496 0.00127365
0.6 0.299552 66.8972 89.6996 0.00183406
0.7 0.349477 66.8965 89.6495 0.00249635
0.8 0.399403 66.8957 89.5994 0.00326052
0.9 0.449328 66.8949 89.5493 0.00412658
1 0.499253 66.8939 89.4993 0.00509452
1.1 0.549179 66.8928 89.4492 0.00616434
1.2 0.599104 66.8917 89.3991 0.00733603
1.3 0.649029 66.8904 89.349 0.00860959
1.4 0.698955 66.889 89.299 0.00998502
1.5 0.74888 66.8875 89.2489 0.0114623
1.6 0.798806 66.886 89.1988 0.0130415
1.7 0.848731 66.8843 89.1487 0.0147225
1.8 0.898656 66.8825 89.0987 0.0165053
1.9 0.948582 66.8806 89.0486 0.01839
2 0.998507 66.8786 88.9985 0.0203765
2.1 1.04843 66.8765 88.9484 0.0224649
2.2 1.09836 66.8743 88.8984 0.0246551
2.3 1.14828 66.8721 88.8483 0.0269471
2.4 1.19821 66.8697 88.7982 0.0293409
2.5 1.24813 66.8672 88.7481 0.0318365
2.6 1.29806 66.8646 88.6981 0.0344339
2.7 1.34798 66.8619 88.648 0.0371331
2.8 1.39791 66.8591 88.5979 0.0399341
2.9 1.44784 66.8562 88.5478 0.0428369
3 1.49776 66.8532 88.4978 0.0458414
3.1 1.54769 66.8501 88.4477 0.0489476
3.2 1.59761 66.8468 88.3976 0.0521557
3.3 1.64754 66.8435 88.3475 0.0554654
3.4 1.69746 66.8401 88.2975 0.0588769
3.5 1.74739 66.8366 88.2474 0.0623901
3.6 1.79731 66.833 88.1973 0.0660049
3.7 1.84724 66.8293 88.1472 0.0697215
3.8 1.89716 66.8255 88.0972 0.0735398
3.9 1.94709 66.8215 88.0471 0.0774597
4 1.99702 66.8175 87.997 0.0814813
4.1 2.04694 66.8134 87.9469 0.0856045
4.2 2.09687 66.8092 87.8969 0.0898294
4.3 2.14679 66.8048 87.8468 0.0941559
4.4 2.19672 66.8004 87.7967 0.098584
4.5 2.24664 66.7959 87.7466 0.103114
4.6 2.29657 66.7913 87.6966 0.107745
4.7 2.34649 66.7865 87.6465 0.112478
