#kinematics calculation of exex
#vertex z = 400 mm, E_reaction = 46.046 MeV
#theta_cm, theta3_lab, Ek3_lab, theta4_lab, Ek4_lab
0 0 36.6267 0 0.53934
0.1 0.0438923 36.6266 0.361991 0.539367
0.2 0.0877846 36.6266 0.72394 0.53945
0.3 0.131677 36.6264 1.0858 0.539587
0.4 0.175569 36.6262 1.44754 0.539779
0.5 0.219461 36.626 1.80911 0.540027
0.6 0.263353 36.6257 2.17048 0.540329
0.7 0.307246 36.6253 2.53159 0.540686
0.8 0.351138 36.6249 2.89241 0.541099
0.9 0.39503 36.6244 3.25289 0.541566
1 0.438922 36.6239 3.613 0.542088
1.1 0.482813 36.6233 3.9727 0.542665
1.2 0.526705 36.6227 4.33193 0.543297
1.3 0.570597 36.622 4.69068 0.543984
1.4 0.614488 36.6213 5.04888 0.544726
1.5 0.658379 36.6205 5.40651 0.545523
1.6 0.702271 36.6196 5.76352 0.546375
1.7 0.746162 36.6187 6.11988 0.547282
1.8 0.790053 36.6178 6.47555 0.548243
1.9 0.833943 36.6167 6.83048 0.54926
2 0.877834 36.6157 7.18465 0.550331
2.1 0.921724 36.6145 7.53801 0.551458
2.2 0.965615 36.6134 7.89052 0.552639
2.3 1.0095 36.6121 8.24216 0.553876
2.4 1.05339 36.6108 8.59288 0.555167
2.5 1.09728 36.6095 8.94265 0.556513
2.6 1.14117 36.6081 9.29143 0.557914
2.7 1.18506 36.6066 9.6392 0.559371
2.8 1.22895 36.6051 9.98591 0.560881
2.9 1.27284 36.6036 10.3315 0.562447
3 1.31673 36.6019 10.676 0.564068
3.1 1.36062 36.6003 11.0194 0.565744
3.2 1.4045 36.5985 11.3616 0.567474
3.3 1.44839 36.5967 11.7025 0.569259
3.4 1.49228 36.5949 12.0422 0.5711
3.5 1.53617 36.593 12.3807 0.572995
3.6 1.58005 36.5911 12.7178 0.574945
3.7 1.62394 36.5891 13.0536 0.57695
3.8 1.66783 36.587 13.3881 0.579009
3.9 1.71171 36.5849 13.7212 0.581124
4 1.7556 36.5827 14.0528 0.583293
4.1 1.79948 36.5805 14.383 0.585517
4.2 1.84337 36.5782 14.7118 0.587796
4.3 1.88725 36.5759 15.0391 0.59013
4.4 1.93113 36.5735 15.3649 0.592519
4.5 1.97502 36.571 15.6891 0.594962
4.6 2.0189 36.5685 16.0118 0.597461
4.7 2.06278 36.566 16.333 0.600014
4.8 2.10666 36.5634 16.6525 0.602621
4.9 2.15055 36.5607 16.9704 0.605284
5 2.19443 36.558 17.2867 0.608001
5.1 2.23831 36.5552 17.6013 0.610773
5.2 2.28219 36.5524 17.9143 0.6136
5.3 2.32607 36.5495 18.2256 0.616482
5.4 2.36995 36.5466 18.5352 0.619418
5.5 2.41383 36.5436 18.843 0.622409
5.6 2.45771 36.5405 19.1492 0.625455
5.7 2.50158 36.5374 19.4536 0.628555
5.8 2.54546 36.5343 19.7562 0.631711
5.9 2.58934 36.5311 20.0571 0.63492
6 2.63321 36.5278 20.3561 0.638185
6.1 2.67709 36.5245 20.6534 0.641504
6.2 2.72097 36.5211 20.9489 0.644878
6.3 2.76484 36.5177 21.2425 0.648306
6.4 2.80871 36.5142 21.5344 0.651789
6.5 2.85259 36.5107 21.8244 0.655327
6.6 2.89646 36.5071 22.1125 0.658919
6.7 2.94033 36.5034 22.3988 0.662566
6.8 2.98421 36.4997 22.6832 0.666268
6.9 3.02808 36.496 22.9658 0.670024
7 3.07195 36.4922 23.2465 0.673834
7.1 3.11582 36.4883 23.5253 0.6777
7.2 3.15969 36.4844 23.8023 0.681619
7.3 3.20355 36.4804 24.0773 0.685594
7.4 3.24742 36.4764 24.3505 0.689622
7.5 3.29129 36.4723 24.6217 0.693706
7.6 3.33516 36.4682 24.8911 0.697844
7.7 3.37902 36.464 25.1585 0.702036
7.8 3.42289 36.4597 25.4241 0.706283
7.9 3.46675 36.4554 25.6877 0.710584
8 3.51062 36.4511 25.9495 0.714939
8.1 3.55448 36.4467 26.2093 0.71935
8.2 3.59834 36.4422 26.4673 0.723814
8.3 3.6422 36.4377 26.7233 0.728333
8.4 3.68606 36.4331 26.9774 0.732906
8.5 3.72992 36.4285 27.2297 0.737534
8.6 3.77378 36.4238 27.48 0.742216
8.7 3.81764 36.419 27.7284 0.746952
8.8 3.8615 36.4143 27.9749 0.751743
8.9 3.90536 36.4094 28.2196 0.756588
9 3.94921 36.4045 28.4623 0.761487
9.1 3.99307 36.3996 28.7032 0.766441
9.2 4.03692 36.3946 28.9421 0.771449
9.3 4.08078 36.3895 29.1792 0.776511
9.4 4.12463 36.3844 29.4144 0.781627
9.5 4.16848 36.3792 29.6478 0.786798
9.6 4.21233 36.374 29.8792 0.792023
9.7 4.25618 36.3687 30.1088 0.797302
9.8 4.30003 36.3634 30.3366 0.802635
9.9 4.34388 36.358 30.5625 0.808022
10 4.38773 36.3525 30.7866 0.813464
10.1 4.43158 36.347 31.0088 0.818959
10.2 4.47542 36.3415 31.2292 0.824509
10.3 4.51927 36.3359 31.4478 0.830113
10.4 4.56311 36.3302 31.6646 0.835771
10.5 4.60695 36.3245 31.8795 0.841483
10.6 4.65079 36.3188 32.0927 0.847249
10.7 4.69464 36.3129 32.304 0.853069
10.8 4.73848 36.3071 32.5136 0.858943
10.9 4.78231 36.3011 32.7214 0.864871
11 4.82615 36.2951 32.9274 0.870853
11.1 4.86999 36.2891 33.1317 0.876889
11.2 4.91383 36.283 33.3342 0.882978
11.3 4.95766 36.2769 33.535 0.889122
11.4 5.0015 36.2707 33.734 0.89532
11.5 5.04533 36.2644 33.9313 0.901572
11.6 5.08916 36.2581 34.1269 0.907877
11.7 5.13299 36.2518 34.3208 0.914236
11.8 5.17682 36.2454 34.513 0.920649
11.9 5.22065 36.2389 34.7035 0.927116
12 5.26448 36.2324 34.8923 0.933637
12.1 5.3083 36.2258 35.0795 0.940212
12.2 5.35213 36.2192 35.265 0.94684
12.3 5.39595 36.2125 35.4488 0.953522
12.4 5.43978 36.2057 35.631 0.960257
12.5 5.4836 36.199 35.8116 0.967047
12.6 5.52742 36.1921 35.9905 0.97389
12.7 5.57124 36.1852 36.1679 0.980786
12.8 5.61506 36.1783 36.3436 0.987736
12.9 5.65888 36.1713 36.5178 0.99474
13 5.70269 36.1642 36.6904 1.0018
13.1 5.74651 36.1571 36.8614 1.00891
13.2 5.79032 36.1499 37.0308 1.01607
13.3 5.83413 36.1427 37.1987 1.02329
13.4 5.87795 36.1354 37.3651 1.03056
13.5 5.92176 36.1281 37.5299 1.03789
13.6 5.96557 36.1207 37.6932 1.04527
13.7 6.00937 36.1133 37.855 1.0527
13.8 6.05318 36.1058 38.0154 1.06018
13.9 6.09699 36.0983 38.1742 1.06772
14 6.14079 36.0907 38.3316 1.07531
14.1 6.18459 36.083 38.4875 1.08296
14.2 6.22839 36.0753 38.6419 1.09066
14.3 6.27219 36.0676 38.7949 1.09841
14.4 6.31599 36.0598 38.9465 1.10621
14.5 6.35979 36.0519 39.0966 1.11407
14.6 6.40359 36.044 39.2453 1.12198
14.7 6.44738 36.0361 39.3927 1.12995
14.8 6.49117 36.028 39.5386 1.13797
14.9 6.53497 36.02 39.6832 1.14604
15 6.57876 36.0118 39.8263 1.15416
15.1 6.62255 36.0037 39.9682 1.16234
15.2 6.66633 35.9954 40.1086 1.17057
15.3 6.71012 35.9871 40.2478 1.17885
15.4 6.75391 35.9788 40.3856 1.18719
15.5 6.79769 35.9704 40.5221 1.19558
15.6 6.84147 35.962 40.6573 1.20402
15.7 6.88525 35.9535 40.7912 1.21252
15.8 6.92903 35.9449 40.9238 1.22107
15.9 6.97281 35.9363 41.0551 1.22967
16 7.01659 35.9277 41.1851 1.23832
16.1 7.06036 35.919 41.3139 1.24703
16.2 7.10414 35.9102 41.4415 1.25579
16.3 7.14791 35.9014 41.5678 1.2646
16.4 7.19168 35.8925 41.6929 1.27346
16.5 7.23545 35.8836 41.8167 1.28238
16.6 7.27922 35.8746 41.9394 1.29135
16.7 7.32298 35.8656 42.0608 1.30038
16.8 7.36675 35.8565 42.1811 1.30945
16.9 7.41051 35.8474 42.3002 1.31858
17 7.45427 35.8382 42.4181 1.32776
17.1 7.49803 35.829 42.5348 1.337
17.2 7.54179 35.8197 42.6504 1.34628
17.3 7.58555 35.8104 42.7649 1.35562
17.4 7.6293 35.801 42.8782 1.36501
17.5 7.67305 35.7915 42.9904 1.37446
17.6 7.71681 35.782 43.1015 1.38395
17.7 7.76056 35.7725 43.2115 1.3935
17.8 7.8043 35.7629 43.3204 1.4031
17.9 7.84805 35.7532 43.4282 1.41275
18 7.8918 35.7435 43.5349 1.42246
18.1 7.93554 35.7338 43.6406 1.43222
18.2 7.97928 35.724 43.7452 1.44203
18.3 8.02302 35.7141 43.8487 1.45189
18.4 8.06676 35.7042 43.9512 1.4618
18.5 8.1105 35.6942 44.0527 1.47177
18.6 8.15423 35.6842 44.1531 1.48179
18.7 8.19797 35.6741 44.2526 1.49186
18.8 8.2417 35.664 44.351 1.50198
18.9 8.28543 35.6538 44.4484 1.51216
19 8.32915 35.6436 44.5448 1.52238
19.1 8.37288 35.6333 44.6403 1.53266
19.2 8.41661 35.623 44.7348 1.54299
19.3 8.46033 35.6126 44.8283 1.55338
19.4 8.50405 35.6022 44.9208 1.56381
19.5 8.54777 35.5917 45.0124 1.5743
19.6 8.59149 35.5812 45.1031 1.58484
19.7 8.6352 35.5706 45.1928 1.59543
19.8 8.67891 35.5599 45.2816 1.60607
19.9 8.72263 35.5492 45.3694 1.61676
20 8.76634 35.5385 45.4564 1.62751
20.1 8.81004 35.5277 45.5425 1.6383
20.2 8.85375 35.5168 45.6276 1.64915
20.3 8.89745 35.5059 45.7119 1.66005
20.4 8.94116 35.495 45.7953 1.671
20.5 8.98486 35.484 45.8778 1.68201
20.6 9.02856 35.4729 45.9595 1.69306
20.7 9.07225 35.4618 46.0402 1.70417
20.8 9.11595 35.4507 46.1202 1.71532
20.9 9.15964 35.4395 46.1993 1.72653
21 9.20333 35.4282 46.2775 1.73779
21.1 9.24702 35.4169 46.355 1.7491
21.2 9.29071 35.4055 46.4316 1.76047
21.3 9.33439 35.3941 46.5074 1.77188
21.4 9.37807 35.3827 46.5823 1.78335
21.5 9.42175 35.3711 46.6565 1.79486
21.6 9.46543 35.3596 46.7299 1.80643
21.7 9.50911 35.348 46.8025 1.81805
21.8 9.55278 35.3363 46.8743 1.82972
21.9 9.59646 35.3246 46.9453 1.84144
22 9.64013 35.3128 47.0156 1.85321
22.1 9.6838 35.301 47.0851 1.86503
22.2 9.72746 35.2891 47.1538 1.87691
22.3 9.77113 35.2772 47.2218 1.88883
22.4 9.81479 35.2652 47.2891 1.90081
22.5 9.85845 35.2532 47.3556 1.91283
22.6 9.90211 35.2411 47.4213 1.92491
22.7 9.94576 35.229 47.4864 1.93704
22.8 9.98942 35.2168 47.5507 1.94921
22.9 10.0331 35.2046 47.6143 1.96144
23 10.0767 35.1923 47.6772 1.97372
23.1 10.1204 35.1799 47.7395 1.98605
23.2 10.164 35.1676 47.801 1.99843
23.3 10.2077 35.1551 47.8618 2.01087
23.4 10.2513 35.1427 47.9219 2.02335
23.5 10.2949 35.1301 47.9814 2.03588
23.6 10.3386 35.1175 48.0402 2.04846
23.7 10.3822 35.1049 48.0983 2.0611
23.8 10.4258 35.0922 48.1557 2.07378
23.9 10.4695 35.0795 48.2125 2.08651
24 10.5131 35.0667 48.2687 2.0993
24.1 10.5567 35.0539 48.3242 2.11213
24.2 10.6003 35.041 48.379 2.12501
24.3 10.644 35.0281 48.4333 2.13795
24.4 10.6876 35.0151 48.4868 2.15093
24.5 10.7312 35.002 48.5398 2.16397
24.6 10.7748 34.9889 48.5922 2.17705
24.7 10.8184 34.9758 48.6439 2.19019
24.8 10.862 34.9626 48.695 2.20337
24.9 10.9056 34.9494 48.7455 2.21661
25 10.9492 34.9361 48.7955 2.22989
25.1 10.9928 34.9228 48.8448 2.24322
25.2 11.0364 34.9094 48.8935 2.25661
25.3 11.08 34.896 48.9417 2.27004
25.4 11.1236 34.8825 48.9892 2.28352
25.5 11.1672 34.8689 49.0362 2.29706
25.6 11.2108 34.8554 49.0827 2.31064
25.7 11.2544 34.8417 49.1285 2.32427
25.8 11.298 34.828 49.1738 2.33795
25.9 11.3416 34.8143 49.2186 2.35169
26 11.3851 34.8005 49.2627 2.36547
26.1 11.4287 34.7867 49.3064 2.3793
26.2 11.4723 34.7728 49.3495 2.39317
26.3 11.5159 34.7589 49.392 2.4071
26.4 11.5594 34.7449 49.434 2.42108
26.5 11.603 34.7309 49.4755 2.43511
26.6 11.6466 34.7168 49.5165 2.44918
26.7 11.6901 34.7027 49.5569 2.46331
26.8 11.7337 34.6885 49.5969 2.47748
26.9 11.7772 34.6743 49.6363 2.49171
27 11.8208 34.66 49.6752 2.50598
27.1 11.8643 34.6457 49.7136 2.5203
27.2 11.9079 34.6313 49.7514 2.53467
27.3 11.9514 34.6169 49.7888 2.54909
27.4 11.995 34.6024 49.8257 2.56356
27.5 12.0385 34.5879 49.8621 2.57808
27.6 12.0821 34.5734 49.8981 2.59264
27.7 12.1256 34.5587 49.9335 2.60726
27.8 12.1691 34.5441 49.9685 2.62192
27.9 12.2127 34.5294 50.0029 2.63663
28 12.2562 34.5146 50.037 2.65139
28.1 12.2997 34.4998 50.0705 2.6662
28.2 12.3432 34.4849 50.1036 2.68106
28.3 12.3867 34.47 50.1362 2.69597
28.4 12.4303 34.4551 50.1684 2.71092
28.5 12.4738 34.4401 50.2001 2.72592
28.6 12.5173 34.425 50.2314 2.74097
28.7 12.5608 34.4099 50.2622 2.75607
28.8 12.6043 34.3948 50.2926 2.77122
28.9 12.6478 34.3796 50.3225 2.78642
29 12.6913 34.3643 50.352 2.80166
29.1 12.7348 34.349 50.3811 2.81695
29.2 12.7783 34.3337 50.4097 2.83229
29.3 12.8218 34.3183 50.4379 2.84768
29.4 12.8653 34.3029 50.4657 2.86311
29.5 12.9088 34.2874 50.4931 2.8786
29.6 12.9522 34.2719 50.52 2.89413
29.7 12.9957 34.2563 50.5466 2.90971
29.8 13.0392 34.2407 50.5727 2.92534
29.9 13.0827 34.225 50.5984 2.94101
30 13.1261 34.2093 50.6238 2.95673
30.1 13.1696 34.1935 50.6487 2.9725
30.2 13.2131 34.1777 50.6732 2.98832
30.3 13.2565 34.1618 50.6974 3.00418
30.4 13.3 34.1459 50.7211 3.0201
30.5 13.3434 34.1299 50.7445 3.03606
30.6 13.3869 34.1139 50.7674 3.05206
30.7 13.4303 34.0979 50.79 3.06812
30.8 13.4738 34.0818 50.8122 3.08422
30.9 13.5172 34.0656 50.8341 3.10037
31 13.5607 34.0494 50.8555 3.11656
31.1 13.6041 34.0332 50.8766 3.13281
31.2 13.6475 34.0169 50.8973 3.1491
31.3 13.691 34.0006 50.9177 3.16544
31.4 13.7344 33.9842 50.9377 3.18182
31.5 13.7778 33.9677 50.9573 3.19825
31.6 13.8212 33.9513 50.9766 3.21473
31.7 13.8647 33.9347 50.9955 3.23125
31.8 13.9081 33.9182 51.014 3.24783
31.9 13.9515 33.9016 51.0323 3.26444
32 13.9949 33.8849 51.0501 3.28111
32.1 14.0383 33.8682 51.0676 3.29782
32.2 14.0817 33.8514 51.0848 3.31458
32.3 14.1251 33.8346 51.1017 3.33138
32.4 14.1685 33.8178 51.1182 3.34823
32.5 14.2119 33.8009 51.1343 3.36513
32.6 14.2553 33.7839 51.1502 3.38208
32.7 14.2987 33.7669 51.1657 3.39907
32.8 14.3421 33.7499 51.1809 3.4161
32.9 14.3854 33.7328 51.1957 3.43318
33 14.4288 33.7157 51.2103 3.45031
33.1 14.4722 33.6985 51.2245 3.46749
33.2 14.5156 33.6813 51.2384 3.48471
33.3 14.5589 33.664 51.252 3.50198
33.4 14.6023 33.6467 51.2652 3.51929
33.5 14.6457 33.6294 51.2782 3.53665
33.6 14.689 33.6119 51.2908 3.55405
33.7 14.7324 33.5945 51.3032 3.5715
33.8 14.7757 33.577 51.3152 3.589
33.9 14.8191 33.5595 51.327 3.60654
34 14.8624 33.5419 51.3384 3.62413
34.1 14.9057 33.5242 51.3495 3.64176
34.2 14.9491 33.5066 51.3604 3.65944
34.3 14.9924 33.4888 51.3709 3.67716
34.4 15.0357 33.4711 51.3812 3.69493
34.5 15.0791 33.4533 51.3911 3.71275
34.6 15.1224 33.4354 51.4008 3.73061
34.7 15.1657 33.4175 51.4102 3.74851
34.8 15.209 33.3995 51.4193 3.76646
34.9 15.2523 33.3815 51.4281 3.78446
35 15.2956 33.3635 51.4367 3.8025
35.1 15.3389 33.3454 51.445 3.82058
35.2 15.3822 33.3273 51.453 3.83872
35.3 15.4255 33.3091 51.4607 3.85689
