#kinematics calculation of exex
#vertex z = 0 mm, E_reaction = 69.5 MeV
#theta_cm, theta3_lab, Ek3_lab, theta4_lab, Ek4_lab
0 0 60.292 0 0.327985
0.1 0.0462453 60.292 0.627812 0.328031
0.2 0.0924906 60.2918 1.25544 0.328168
0.3 0.138736 60.2916 1.88268 0.328396
0.4 0.184981 60.2913 2.50936 0.328716
0.5 0.231226 60.2909 3.1353 0.329127
0.6 0.277472 60.2904 3.76029 0.329629
0.7 0.323717 60.2898 4.38416 0.330223
0.8 0.369962 60.2891 5.00673 0.330908
0.9 0.416207 60.2883 5.62781 0.331684
1 0.462452 60.2874 6.24724 0.332552
1.1 0.508697 60.2865 6.86483 0.333511
1.2 0.554942 60.2854 7.48041 0.334561
1.3 0.601187 60.2843 8.09381 0.335703
1.4 0.647432 60.2831 8.70487 0.336935
1.5 0.693676 60.2817 9.31343 0.33826
1.6 0.739921 60.2803 9.91933 0.339675
1.7 0.786165 60.2788 10.5224 0.341182
1.8 0.83241 60.2772 11.1225 0.34278
1.9 0.878654 60.2755 11.7195 0.344469
2 0.924899 60.2738 12.3133 0.34625
2.1 0.971143 60.2719 12.9037 0.348122
2.2 1.01739 60.2699 13.4905 0.350085
2.3 1.06363 60.2679 14.0737 0.352139
2.4 1.10987 60.2657 14.6532 0.354285
2.5 1.15612 60.2635 15.2287 0.356522
2.6 1.20236 60.2612 15.8003 0.35885
2.7 1.24861 60.2587 16.3678 0.361269
2.8 1.29485 60.2562 16.931 0.36378
2.9 1.34109 60.2536 17.49 0.366382
3 1.38733 60.2509 18.0446 0.369075
3.1 1.43358 60.2481 18.5947 0.371859
3.2 1.47982 60.2453 19.1403 0.374734
3.3 1.52606 60.2423 19.6813 0.377701
3.4 1.5723 60.2392 20.2175 0.380759
3.5 1.61855 60.2361 20.749 0.383908
3.6 1.66479 60.2329 21.2757 0.387148
3.7 1.71103 60.2295 21.7975 0.390479
3.8 1.75727 60.2261 22.3144 0.393902
3.9 1.80351 60.2226 22.8263 0.397415
4 1.84975 60.219 23.3332 0.40102
4.1 1.89599 60.2153 23.835 0.404716
4.2 1.94224 60.2115 24.3318 0.408503
4.3 1.98848 60.2076 24.8235 0.412381
4.4 2.03472 60.2037 25.31 0.41635
4.5 2.08096 60.1996 25.7914 0.42041
4.6 2.1272 60.1954 26.2676 0.424561
4.7 2.17344 60.1912 26.7387 0.428803
4.8 2.21967 60.1869 27.2045 0.433137
4.9 2.26591 60.1824 27.6652 0.437561
5 2.31215 60.1779 28.1207 0.442076
5.1 2.35839 60.1733 28.571 0.446682
5.2 2.40463 60.1686 29.0161 0.451379
5.3 2.45087 60.1638 29.456 0.456168
5.4 2.4971 60.159 29.8908 0.461047
5.5 2.54334 60.154 30.3204 0.466017
5.6 2.58958 60.1489 30.7449 0.471078
5.7 2.63582 60.1438 31.1643 0.476229
5.8 2.68205 60.1385 31.5786 0.481472
5.9 2.72829 60.1332 31.9878 0.486806
6 2.77452 60.1278 32.3919 0.49223
6.1 2.82076 60.1223 32.7911 0.497745
6.2 2.86699 60.1166 33.1852 0.503351
6.3 2.91323 60.111 33.5744 0.509048
6.4 2.95946 60.1052 33.9587 0.514836
6.5 3.0057 60.0993 34.338 0.520714
6.6 3.05193 60.0933 34.7125 0.526683
6.7 3.09816 60.0873 35.0822 0.532743
6.8 3.1444 60.0811 35.4471 0.538894
6.9 3.19063 60.0749 35.8073 0.545135
7 3.23686 60.0685 36.1628 0.551467
7.1 3.28309 60.0621 36.5135 0.557889
7.2 3.32933 60.0556 36.8597 0.564403
7.3 3.37556 60.049 37.2013 0.571006
7.4 3.42179 60.0423 37.5384 0.577701
7.5 3.46802 60.0355 37.871 0.584486
7.6 3.51425 60.0286 38.1991 0.591361
7.7 3.56048 60.0217 38.5228 0.598327
7.8 3.60671 60.0146 38.8422 0.605384
7.9 3.65293 60.0075 39.1573 0.612531
8 3.69916 60.0002 39.4681 0.619768
8.1 3.74539 59.9929 39.7747 0.627096
8.2 3.79162 59.9855 40.0771 0.634515
8.3 3.83784 59.978 40.3754 0.642023
8.4 3.88407 59.9704 40.6696 0.649623
8.5 3.9303 59.9627 40.9598 0.657312
8.6 3.97652 59.9549 41.246 0.665092
8.7 4.02275 59.947 41.5283 0.672962
8.8 4.06897 59.9391 41.8067 0.680922
8.9 4.1152 59.931 42.0812 0.688973
9 4.16142 59.9229 42.352 0.697114
9.1 4.20764 59.9147 42.619 0.705345
9.2 4.25387 59.9063 42.8823 0.713666
9.3 4.30009 59.8979 43.142 0.722078
9.4 4.34631 59.8894 43.3981 0.730579
9.5 4.39253 59.8808 43.6506 0.739171
9.6 4.43875 59.8721 43.8996 0.747852
9.7 4.48497 59.8634 44.1451 0.756624
9.8 4.53119 59.8545 44.3872 0.765486
9.9 4.57741 59.8456 44.6259 0.774438
10 4.62363 59.8365 44.8613 0.78348
10.1 4.66985 59.8274 45.0934 0.792611
10.2 4.71606 59.8182 45.3222 0.801833
10.3 4.76228 59.8089 45.5478 0.811144
10.4 4.8085 59.7995 45.7703 0.820546
10.5 4.85471 59.79 45.9897 0.830037
10.6 4.90093 59.7804 46.2059 0.839618
10.7 4.94714 59.7707 46.4192 0.849289
10.8 4.99336 59.761 46.6294 0.859049
10.9 5.03957 59.7511 46.8367 0.8689
11 5.08578 59.7412 47.0411 0.878839
11.1 5.132 59.7311 47.2426 0.888869
11.2 5.17821 59.721 47.4413 0.898988
11.3 5.22442 59.7108 47.6371 0.909197
11.4 5.27063 59.7005 47.8302 0.919495
11.5 5.31684 59.6901 48.0206 0.929883
11.6 5.36305 59.6796 48.2083 0.940361
11.7 5.40926 59.6691 48.3934 0.950927
11.8 5.45546 59.6584 48.5759 0.961584
11.9 5.50167 59.6477 48.7557 0.972329
12 5.54788 59.6368 48.9331 0.983164
12.1 5.59408 59.6259 49.1079 0.994089
12.2 5.64029 59.6149 49.2803 1.0051
