#kinematics calculation of gsex
#vertex z = 700 mm, E_reaction = 20.728 MeV
#theta_cm, theta3_lab, Ek3_lab, theta4_lab, Ek4_lab
0 0 15.9788 0 0.309151
0.1 0.0430376 15.9788 0.309453 0.309163
0.2 0.0860753 15.9788 0.618879 0.309199
0.3 0.129113 15.9787 0.928249 0.309259
0.4 0.17215 15.9787 1.23754 0.309342
0.5 0.215188 15.9786 1.54671 0.30945
0.6 0.258225 15.9784 1.85575 0.309581
0.7 0.301263 15.9783 2.16462 0.309736
0.8 0.3443 15.9781 2.4733 0.309915
0.9 0.387337 15.9779 2.78175 0.310118
1 0.430375 15.9777 3.08996 0.310345
1.1 0.473412 15.9774 3.3979 0.310595
1.2 0.516449 15.9771 3.70553 0.31087
1.3 0.559486 15.9768 4.01283 0.311168
1.4 0.602522 15.9765 4.31977 0.31149
1.5 0.645559 15.9762 4.62634 0.311836
1.6 0.688595 15.9758 4.93249 0.312206
1.7 0.731631 15.9754 5.23821 0.3126
1.8 0.774667 15.975 5.54347 0.313018
1.9 0.817703 15.9745 5.84824 0.313459
2 0.860739 15.9741 6.15249 0.313924
2.1 0.903774 15.9736 6.45621 0.314414
2.2 0.94681 15.9731 6.75937 0.314927
2.3 0.989845 15.9725 7.06194 0.315464
2.4 1.03288 15.972 7.36389 0.316024
2.5 1.07591 15.9714 7.66521 0.316609
2.6 1.11895 15.9708 7.96586 0.317217
2.7 1.16198 15.9702 8.26583 0.31785
2.8 1.20502 15.9695 8.5651 0.318506
2.9 1.24805 15.9688 8.86363 0.319186
3 1.29108 15.9681 9.1614 0.319889
3.1 1.33412 15.9674 9.4584 0.320617
3.2 1.37715 15.9666 9.7546 0.321369
3.3 1.42018 15.9659 10.05 0.322144
3.4 1.46321 15.9651 10.3445 0.322943
3.5 1.50624 15.9642 10.6382 0.323766
3.6 1.54927 15.9634 10.931 0.324613
3.7 1.59231 15.9625 11.2229 0.325483
3.8 1.63534 15.9616 11.5138 0.326378
3.9 1.67837 15.9607 11.8038 0.327296
4 1.7214 15.9598 12.0929 0.328238
4.1 1.76442 15.9588 12.3809 0.329204
4.2 1.80745 15.9578 12.668 0.330193
4.3 1.85048 15.9568 12.954 0.331207
4.4 1.89351 15.9558 13.239 0.332244
4.5 1.93654 15.9547 13.523 0.333305
4.6 1.97956 15.9536 13.8058 0.33439
4.7 2.02259 15.9525 14.0876 0.335498
4.8 2.06562 15.9514 14.3683 0.336631
4.9 2.10864 15.9502 14.6478 0.337787
5 2.15167 15.949 14.9262 0.338967
5.1 2.19469 15.9478 15.2035 0.340171
5.2 2.23772 15.9466 15.4796 0.341398
5.3 2.28074 15.9454 15.7545 0.34265
5.4 2.32376 15.9441 16.0282 0.343925
5.5 2.36678 15.9428 16.3007 0.345224
5.6 2.40981 15.9415 16.572 0.346546
5.7 2.45283 15.9401 16.842 0.347892
5.8 2.49585 15.9387 17.1108 0.349263
5.9 2.53887 15.9373 17.3784 0.350656
6 2.58189 15.9359 17.6447 0.352074
6.1 2.62491 15.9345 17.9097 0.353515
6.2 2.66792 15.933 18.1733 0.35498
6.3 2.71094 15.9315 18.4357 0.356469
6.4 2.75396 15.93 18.6968 0.357982
6.5 2.79697 15.9285 18.9566 0.359518
6.6 2.83999 15.9269 19.215 0.361078
6.7 2.883 15.9253 19.4721 0.362661
