#kinematics calculation of gsgs
#vertex z = 450 mm, E_reaction = 42.514 MeV
#theta_cm, theta3_lab, Ek3_lab, theta4_lab, Ek4_lab
0 0 42.514 180 0
0.1 0.0499525 42.514 89.95 3.23763e-05
0.2 0.099905 42.5139 89.8999 0.000129505
0.3 0.149858 42.5137 89.8499 0.000291386
0.4 0.19981 42.5135 89.7998 0.000518018
0.5 0.249763 42.5132 89.7498 0.000809401
0.6 0.299715 42.5128 89.6997 0.00116553
0.7 0.349668 42.5124 89.6497 0.00158642
0.8 0.39962 42.5119 89.5996 0.00207205
0.9 0.449573 42.5114 89.5496 0.00262242
1 0.499525 42.5108 89.4995 0.00323754
1.1 0.549478 42.5101 89.4495 0.00391741
1.2 0.59943 42.5093 89.3994 0.00466201
1.3 0.649383 42.5085 89.3494 0.00547135
1.4 0.699335 42.5077 89.2993 0.00634543
1.5 0.749288 42.5067 89.2493 0.00728424
1.6 0.79924 42.5057 89.1992 0.00828778
1.7 0.849193 42.5046 89.1492 0.00935605
1.8 0.899145 42.5035 89.0991 0.010489
1.9 0.949098 42.5023 89.0491 0.0116868
2 0.99905 42.5011 88.999 0.0129492
2.1 1.049 42.4997 88.949 0.0142763
2.2 1.09896 42.4983 88.899 0.0156682
2.3 1.14891 42.4969 88.8489 0.0171247
2.4 1.19886 42.4954 88.7989 0.018646
2.5 1.24881 42.4938 88.7488 0.020232
2.6 1.29877 42.4921 88.6988 0.0218826
2.7 1.34872 42.4904 88.6487 0.0235979
2.8 1.39867 42.4886 88.5987 0.0253779
2.9 1.44862 42.4868 88.5486 0.0272226
3 1.49858 42.4849 88.4986 0.029132
3.1 1.54853 42.4829 88.4485 0.031106
3.2 1.59848 42.4809 88.3985 0.0331447
3.3 1.64843 42.4788 88.3484 0.035248
3.4 1.69839 42.4766 88.2984 0.037416
3.5 1.74834 42.4744 88.2483 0.0396486
3.6 1.79829 42.4721 88.1983 0.0419458
3.7 1.84824 42.4697 88.1482 0.0443077
3.8 1.8982 42.4673 88.0982 0.0467342
3.9 1.94815 42.4648 88.0481 0.0492253
4 1.9981 42.4622 87.9981 0.051781
4.1 2.04805 42.4596 87.9481 0.0544013
4.2 2.09801 42.4569 87.898 0.0570862
4.3 2.14796 42.4542 87.848 0.0598356
4.4 2.19791 42.4514 87.7979 0.0626496
4.5 2.24787 42.4485 87.7479 0.0655282
4.6 2.29782 42.4455 87.6978 0.0684714
4.7 2.34777 42.4425 87.6478 0.0714791
4.8 2.39772 42.4394 87.5977 0.0745513
4.9 2.44768 42.4363 87.5477 0.077688
5 2.49763 42.4331 87.4976 0.0808893
5.1 2.54758 42.4298 87.4476 0.0841551
5.2 2.59753 42.4265 87.3975 0.0874853
5.3 2.64749 42.4231 87.3475 0.0908801
5.4 2.69744 42.4197 87.2974 0.0943393
5.5 2.74739 42.4161 87.2474 0.097863
5.6 2.79734 42.4125 87.1973 0.101451
5.7 2.8473 42.4089 87.1473 0.105104
5.8 2.89725 42.4052 87.0972 0.108821
5.9 2.9472 42.4014 87.0472 0.112602
6 2.99716 42.3976 86.9972 0.116448
6.1 3.04711 42.3936 86.9471 0.120358
6.2 3.09706 42.3897 86.8971 0.124333
6.3 3.14701 42.3856 86.847 0.128372
6.4 3.19697 42.3815 86.797 0.132475
6.5 3.24692 42.3774 86.7469 0.136643
6.6 3.29687 42.3731 86.6969 0.140875
6.7 3.34683 42.3688 86.6468 0.145172
6.8 3.39678 42.3645 86.5968 0.149532
6.9 3.44673 42.36 86.5467 0.153957
7 3.49668 42.3556 86.4967 0.158446
7.1 3.54664 42.351 86.4466 0.163
7.2 3.59659 42.3464 86.3966 0.167618
7.3 3.64654 42.3417 86.3465 0.1723
7.4 3.6965 42.337 86.2965 0.177046
7.5 3.74645 42.3321 86.2464 0.181857
7.6 3.7964 42.3273 86.1964 0.186731
7.7 3.84635 42.3223 86.1464 0.19167
7.8 3.89631 42.3173 86.0963 0.196673
7.9 3.94626 42.3123 86.0463 0.20174
8 3.99621 42.3071 85.9962 0.206872
8.1 4.04617 42.3019 85.9462 0.212067
8.2 4.09612 42.2967 85.8961 0.217327
8.3 4.14607 42.2913 85.8461 0.22265
8.4 4.19603 42.286 85.796 0.228038
8.5 4.24598 42.2805 85.746 0.23349
8.6 4.29593 42.275 85.6959 0.239006
8.7 4.34588 42.2694 85.6459 0.244585
8.8 4.39584 42.2638 85.5958 0.250229
8.9 4.44579 42.2581 85.5458 0.255937
9 4.49574 42.2523 85.4957 0.261709
9.1 4.5457 42.2465 85.4457 0.267545
9.2 4.59565 42.2406 85.3956 0.273444
9.3 4.6456 42.2346 85.3456 0.279408
9.4 4.69556 42.2286 85.2956 0.285436
9.5 4.74551 42.2225 85.2455 0.291527
9.6 4.79546 42.2163 85.1955 0.297682
9.7 4.84542 42.2101 85.1454 0.303901
9.8 4.89537 42.2038 85.0954 0.310184
9.9 4.94532 42.1975 85.0453 0.316531
10 4.99528 42.1911 84.9953 0.322942
10.1 5.04523 42.1846 84.9452 0.329416
10.2 5.09518 42.178 84.8952 0.335954
10.3 5.14514 42.1714 84.8451 0.342556
10.4 5.19509 42.1648 84.7951 0.349221
10.5 5.24504 42.158 84.745 0.35595
10.6 5.29499 42.1513 84.695 0.362743
10.7 5.34495 42.1444 84.6449 0.3696
10.8 5.3949 42.1375 84.5949 0.37652
10.9 5.44485 42.1305 84.5449 0.383504
11 5.49481 42.1234 84.4948 0.390551
11.1 5.54476 42.1163 84.4448 0.397662
11.2 5.59472 42.1092 84.3947 0.404836
11.3 5.64467 42.1019 84.3447 0.412074
11.4 5.69462 42.0946 84.2946 0.419376
11.5 5.74458 42.0873 84.2446 0.426741
11.6 5.79453 42.0798 84.1945 0.434169
11.7 5.84448 42.0723 84.1445 0.441661
11.8 5.89444 42.0648 84.0944 0.449216
11.9 5.94439 42.0572 84.0444 0.456835
12 5.99434 42.0495 83.9943 0.464516
12.1 6.0443 42.0417 83.9443 0.472262
12.2 6.09425 42.0339 83.8942 0.48007
12.3 6.1442 42.0261 83.8442 0.487942
12.4 6.19416 42.0181 83.7942 0.495877
12.5 6.24411 42.0101 83.7441 0.503876
12.6 6.29406 42.0021 83.6941 0.511937
12.7 6.34402 41.9939 83.644 0.520062
12.8 6.39397 41.9857 83.594 0.52825
12.9 6.44393 41.9775 83.5439 0.536501
13 6.49388 41.9692 83.4939 0.544816
13.1 6.54383 41.9608 83.4438 0.553193
13.2 6.59379 41.9524 83.3938 0.561633
13.3 6.64374 41.9439 83.3437 0.570137
13.4 6.69369 41.9353 83.2937 0.578703
13.5 6.74365 41.9267 83.2436 0.587333
13.6 6.7936 41.918 83.1936 0.596025
13.7 6.84356 41.9092 83.1435 0.60478
13.8 6.89351 41.9004 83.0935 0.613599
13.9 6.94346 41.8915 83.0435 0.62248
14 6.99342 41.8826 82.9934 0.631424
14.1 7.04337 41.8736 82.9434 0.640431
14.2 7.09333 41.8645 82.8933 0.6495
14.3 7.14328 41.8554 82.8433 0.658633
14.4 7.19323 41.8462 82.7932 0.667828
14.5 7.24319 41.8369 82.7432 0.677086
14.6 7.29314 41.8276 82.6931 0.686406
14.7 7.3431 41.8182 82.6431 0.695789
14.8 7.39305 41.8088 82.593 0.705235
14.9 7.443 41.7993 82.543 0.714744
15 7.49296 41.7897 82.493 0.724315
15.1 7.54291 41.7801 82.4429 0.733948
15.2 7.59287 41.7704 82.3929 0.743644
15.3 7.64282 41.7606 82.3428 0.753403
15.4 7.69277 41.7508 82.2928 0.763224
15.5 7.74273 41.7409 82.2427 0.773107
15.6 7.79268 41.7309 82.1927 0.783053
15.7 7.84264 41.7209 82.1426 0.793062
15.8 7.89259 41.7109 82.0926 0.803132
15.9 7.94255 41.7007 82.0425 0.813265
16 7.9925 41.6905 81.9925 0.82346
16.1 8.04245 41.6803 81.9424 0.833718
16.2 8.09241 41.67 81.8924 0.844037
16.3 8.14236 41.6596 81.8424 0.854419
16.4 8.19232 41.6491 81.7923 0.864863
16.5 8.24227 41.6386 81.7423 0.875369
16.6 8.29223 41.6281 81.6922 0.885937
16.7 8.34218 41.6174 81.6422 0.896567
16.8 8.39214 41.6067 81.5921 0.907259
16.9 8.44209 41.596 81.5421 0.918014
17 8.49204 41.5852 81.492 0.92883
17.1 8.542 41.5743 81.442 0.939708
17.2 8.59195 41.5634 81.3919 0.950648
17.3 8.64191 41.5524 81.3419 0.96165
17.4 8.69186 41.5413 81.2919 0.972713
17.5 8.74182 41.5302 81.2418 0.983839
17.6 8.79177 41.519 81.1918 0.995026
17.7 8.84173 41.5077 81.1417 1.00627
17.8 8.89168 41.4964 81.0917 1.01759
17.9 8.94164 41.485 81.0416 1.02896
18 8.99159 41.4736 80.9916 1.04039
18.1 9.04155 41.4621 80.9415 1.05189
18.2 9.0915 41.4506 80.8915 1.06344
18.3 9.14146 41.4389 80.8414 1.07506
18.4 9.19141 41.4273 80.7914 1.08674
18.5 9.24137 41.4155 80.7414 1.09848
18.6 9.29132 41.4037 80.6913 1.11029
18.7 9.34128 41.3918 80.6413 1.12215
18.8 9.39123 41.3799 80.5912 1.13408
18.9 9.44119 41.3679 80.5412 1.14606
19 9.49114 41.3559 80.4911 1.15811
19.1 9.5411 41.3438 80.4411 1.17022
19.2 9.59105 41.3316 80.391 1.18239
19.3 9.64101 41.3194 80.341 1.19462
19.4 9.69096 41.3071 80.291 1.20692
19.5 9.74092 41.2947 80.2409 1.21927
19.6 9.79087 41.2823 80.1909 1.23168
19.7 9.84083 41.2698 80.1408 1.24416
19.8 9.89078 41.2573 80.0908 1.2567
19.9 9.94074 41.2447 80.0407 1.2693
20 9.99069 41.232 79.9907 1.28195
20.1 10.0406 41.2193 79.9406 1.29467
20.2 10.0906 41.2065 79.8906 1.30745
20.3 10.1406 41.1937 79.8406 1.32029
20.4 10.1905 41.1808 79.7905 1.3332
20.5 10.2405 41.1678 79.7405 1.34616
20.6 10.2904 41.1548 79.6904 1.35918
20.7 10.3404 41.1417 79.6404 1.37227
20.8 10.3903 41.1286 79.5903 1.38541
20.9 10.4403 41.1154 79.5403 1.39862
21 10.4902 41.1021 79.4902 1.41188
21.1 10.5402 41.0888 79.4402 1.42521
21.2 10.5902 41.0754 79.3902 1.43859
21.3 10.6401 41.062 79.3401 1.45204
21.4 10.6901 41.0485 79.2901 1.46555
21.5 10.74 41.0349 79.24 1.47911
21.6 10.79 41.0213 79.19 1.49274
21.7 10.8399 41.0076 79.1399 1.50643
21.8 10.8899 40.9938 79.0899 1.52018
21.9 10.9399 40.98 79.0398 1.53398
22 10.9898 40.9661 78.9898 1.54785
22.1 11.0398 40.9522 78.9398 1.56178
22.2 11.0897 40.9382 78.8897 1.57577
22.3 11.1397 40.9242 78.8397 1.58982
22.4 11.1896 40.9101 78.7896 1.60392
22.5 11.2396 40.8959 78.7396 1.61809
22.6 11.2895 40.8817 78.6895 1.63232
22.7 11.3395 40.8674 78.6395 1.64661
22.8 11.3895 40.853 78.5894 1.66095
22.9 11.4394 40.8386 78.5394 1.67536
23 11.4894 40.8242 78.4894 1.68983
23.1 11.5393 40.8096 78.4393 1.70435
23.2 11.5893 40.7951 78.3893 1.71894
23.3 11.6392 40.7804 78.3392 1.73359
23.4 11.6892 40.7657 78.2892 1.74829
23.5 11.7392 40.7509 78.2391 1.76305
