#kinematics calculation of exex
#vertex z = 600 mm, E_reaction = 30.545 MeV
#theta_cm, theta3_lab, Ek3_lab, theta4_lab, Ek4_lab
0 0 20.7119 0 0.953102
0.1 0.0392521 20.7119 0.18306 0.953117
0.2 0.0785042 20.7118 0.366112 0.953162
0.3 0.117756 20.7118 0.549149 0.953237
0.4 0.157008 20.7117 0.732165 0.953342
0.5 0.19626 20.7115 0.915151 0.953478
0.6 0.235512 20.7114 1.0981 0.953643
0.7 0.274764 20.7112 1.28101 0.953839
0.8 0.314016 20.7109 1.46386 0.954065
0.9 0.353267 20.7107 1.64665 0.95432
1 0.392519 20.7104 1.82938 0.954606
1.1 0.43177 20.7101 2.01204 0.954922
1.2 0.471021 20.7097 2.19461 0.955268
1.3 0.510272 20.7094 2.3771 0.955644
1.4 0.549523 20.7089 2.55949 0.956051
1.5 0.588773 20.7085 2.74178 0.956487
1.6 0.628023 20.708 2.92396 0.956953
1.7 0.667273 20.7076 3.10602 0.95745
1.8 0.706523 20.707 3.28796 0.957976
1.9 0.745773 20.7065 3.46977 0.958533
2 0.785022 20.7059 3.65144 0.95912
2.1 0.824271 20.7053 3.83297 0.959737
2.2 0.863519 20.7046 4.01434 0.960383
2.3 0.902767 20.7039 4.19555 0.96106
2.4 0.942015 20.7032 4.3766 0.961767
2.5 0.981263 20.7025 4.55747 0.962505
2.6 1.02051 20.7017 4.73816 0.963272
2.7 1.05976 20.7009 4.91867 0.964069
2.8 1.099 20.7001 5.09898 0.964896
2.9 1.13825 20.6992 5.27909 0.965754
3 1.17749 20.6984 5.45899 0.966641
3.1 1.21674 20.6974 5.63868 0.967558
3.2 1.25598 20.6965 5.81814 0.968506
3.3 1.29523 20.6955 5.99738 0.969483
3.4 1.33447 20.6945 6.17639 0.970491
3.5 1.37371 20.6935 6.35515 0.971529
3.6 1.41296 20.6924 6.53366 0.972596
3.7 1.4522 20.6913 6.71192 0.973694
3.8 1.49144 20.6902 6.88992 0.974822
3.9 1.53068 20.689 7.06766 0.975979
4 1.56992 20.6878 7.24512 0.977167
4.1 1.60916 20.6866 7.4223 0.978385
4.2 1.6484 20.6854 7.59919 0.979633
4.3 1.68764 20.6841 7.77579 0.980911
4.4 1.72687 20.6828 7.95209 0.982219
4.5 1.76611 20.6814 8.12809 0.983556
4.6 1.80535 20.6801 8.30378 0.984924
4.7 1.84458 20.6787 8.47915 0.986322
4.8 1.88382 20.6773 8.6542 0.98775
4.9 1.92305 20.6758 8.82892 0.989208
5 1.96228 20.6743 9.0033 0.990696
5.1 2.00152 20.6728 9.17735 0.992213
5.2 2.04075 20.6712 9.35105 0.993761
5.3 2.07998 20.6697 9.52439 0.995339
5.4 2.11921 20.6681 9.69738 0.996947
5.5 2.15844 20.6664 9.87001 0.998584
5.6 2.19766 20.6647 10.0423 1.00025
5.7 2.23689 20.6631 10.2142 1.00195
5.8 2.27612 20.6613 10.3857 1.00368
5.9 2.31534 20.6596 10.5568 1.00543
6 2.35457 20.6578 10.7275 1.00722
6.1 2.39379 20.656 10.8979 1.00904
6.2 2.43301 20.6541 11.0678 1.01089
6.3 2.47224 20.6522 11.2373 1.01276
6.4 2.51146 20.6503 11.4065 1.01467
6.5 2.55068 20.6484 11.5752 1.01661
6.6 2.5899 20.6464 11.7435 1.01857
6.7 2.62911 20.6444 11.9113 1.02057
6.8 2.66833 20.6424 12.0788 1.0226
6.9 2.70755 20.6403 12.2458 1.02465
7 2.74676 20.6383 12.4123 1.02674
7.1 2.78597 20.6361 12.5784 1.02886
7.2 2.82519 20.634 12.7441 1.031
