#kinematics calculation of exex
#vertex z = 150 mm, E_reaction = 61.468 MeV
#theta_cm, theta3_lab, Ek3_lab, theta4_lab, Ek4_lab
0 0 52.2094 0 0.378626
0.1 0.0456842 52.2093 0.537058 0.378665
0.2 0.0913684 52.2092 1.07399 0.378784
0.3 0.137053 52.209 1.61069 0.378981
0.4 0.182737 52.2087 2.14701 0.379257
0.5 0.228421 52.2084 2.68285 0.379613
0.6 0.274105 52.208 3.21807 0.380047
0.7 0.319789 52.2074 3.75257 0.38056
0.8 0.365473 52.2068 4.28622 0.381152
0.9 0.411157 52.2062 4.81891 0.381823
1 0.456841 52.2054 5.35051 0.382573
1.1 0.502525 52.2046 5.88091 0.383402
1.2 0.548209 52.2037 6.41 0.38431
1.3 0.593892 52.2027 6.93767 0.385296
1.4 0.639576 52.2016 7.46379 0.386362
1.5 0.685259 52.2005 7.98828 0.387506
1.6 0.730943 52.1993 8.511 0.38873
1.7 0.776626 52.198 9.03188 0.390032
1.8 0.822309 52.1966 9.55079 0.391414
1.9 0.867993 52.1951 10.0676 0.392874
2 0.913676 52.1936 10.5823 0.394413
2.1 0.959358 52.192 11.0948 0.396031
2.2 1.00504 52.1903 11.6048 0.397728
2.3 1.05072 52.1885 12.1125 0.399503
2.4 1.09641 52.1866 12.6176 0.401358
2.5 1.14209 52.1847 13.1201 0.403292
2.6 1.18777 52.1827 13.6199 0.405304
2.7 1.23345 52.1806 14.1169 0.407395
2.8 1.27913 52.1784 14.6111 0.409565
2.9 1.32482 52.1762 15.1024 0.411814
3 1.3705 52.1739 15.5906 0.414142
3.1 1.41618 52.1715 16.0758 0.416549
3.2 1.46186 52.169 16.5579 0.419034
3.3 1.50754 52.1664 17.0367 0.421598
3.4 1.55322 52.1638 17.5123 0.424241
3.5 1.5989 52.161 17.9846 0.426963
3.6 1.64458 52.1582 18.4535 0.429764
3.7 1.69026 52.1554 18.919 0.432643
3.8 1.73594 52.1524 19.381 0.435602
3.9 1.78162 52.1494 19.8395 0.438639
4 1.8273 52.1462 20.2945 0.441754
4.1 1.87298 52.1431 20.7459 0.444949
4.2 1.91866 52.1398 21.1936 0.448222
4.3 1.96434 52.1364 21.6377 0.451574
4.4 2.01002 52.133 22.0781 0.455005
4.5 2.05569 52.1295 22.5147 0.458514
4.6 2.10137 52.1259 22.9476 0.462102
4.7 2.14705 52.1222 23.3768 0.465769
4.8 2.19273 52.1185 23.8021 0.469515
4.9 2.2384 52.1147 24.2236 0.473339
5 2.28408 52.1108 24.6413 0.477242
5.1 2.32976 52.1068 25.0551 0.481223
5.2 2.37543 52.1027 25.4651 0.485283
5.3 2.42111 52.0986 25.8712 0.489422
5.4 2.46678 52.0944 26.2734 0.493639
5.5 2.51246 52.0901 26.6717 0.497935
5.6 2.55813 52.0857 27.0662 0.50231
5.7 2.60381 52.0812 27.4567 0.506763
5.8 2.64948 52.0767 27.8434 0.511294
5.9 2.69515 52.0721 28.2262 0.515904
6 2.74083 52.0674 28.6051 0.520593
6.1 2.7865 52.0626 28.9801 0.52536
