#kinematics calculation of exex
#vertex z = 450 mm, E_reaction = 42.514 MeV
#theta_cm, theta3_lab, Ek3_lab, theta4_lab, Ek4_lab
0 0 33.0361 0 0.597863
0.1 0.0432375 33.0361 0.321634 0.597888
0.2 0.0864749 33.036 0.643237 0.597962
0.3 0.129712 33.0359 0.964779 0.598086
0.4 0.17295 33.0357 1.28623 0.598259
0.5 0.216187 33.0355 1.60756 0.598481
0.6 0.259424 33.0352 1.92873 0.598753
0.7 0.302662 33.0349 2.24972 0.599074
0.8 0.345899 33.0346 2.57049 0.599444
0.9 0.389136 33.0341 2.89103 0.599864
1 0.432373 33.0337 3.21128 0.600334
1.1 0.47561 33.0331 3.53124 0.600852
1.2 0.518847 33.0326 3.85085 0.601421
1.3 0.562083 33.032 4.17011 0.602038
1.4 0.60532 33.0313 4.48897 0.602705
1.5 0.648556 33.0306 4.8074 0.603421
1.6 0.691793 33.0298 5.12539 0.604187
1.7 0.735029 33.029 5.44289 0.605002
1.8 0.778265 33.0281 5.75989 0.605867
1.9 0.821501 33.0272 6.07634 0.606781
2 0.864736 33.0263 6.39223 0.607744
2.1 0.907971 33.0252 6.70753 0.608756
2.2 0.951207 33.0242 7.0222 0.609818
2.3 0.994442 33.0231 7.33622 0.61093
2.4 1.03768 33.0219 7.64957 0.61209
2.5 1.08091 33.0207 7.96221 0.613301
2.6 1.12415 33.0194 8.27413 0.61456
2.7 1.16738 33.0181 8.58529 0.615869
2.8 1.21061 33.0168 8.89567 0.617227
2.9 1.25385 33.0154 9.20524 0.618634
3 1.29708 33.0139 9.51398 0.620091
3.1 1.34031 33.0124 9.82186 0.621597
3.2 1.38354 33.0108 10.1289 0.623153
3.3 1.42678 33.0092 10.435 0.624758
3.4 1.47001 33.0076 10.7401 0.626412
3.5 1.51324 33.0059 11.0444 0.628115
3.6 1.55647 33.0041 11.3476 0.629868
3.7 1.5997 33.0023 11.6499 0.63167
3.8 1.64293 33.0005 11.9511 0.633522
3.9 1.68616 32.9986 12.2513 0.635422
4 1.72939 32.9966 12.5504 0.637372
4.1 1.77262 32.9946 12.8485 0.639372
4.2 1.81585 32.9926 13.1454 0.64142
