#kinematics calculation of gsgs
#vertex z = 250 mm, E_reaction = 55.662 MeV
#theta_cm, theta3_lab, Ek3_lab, theta4_lab, Ek4_lab
0 0 55.662 0 0
0.1 0.0499379 55.662 89.9499 4.2389e-05
0.2 0.0998757 55.6618 89.8999 0.000169556
0.3 0.149814 55.6616 89.8498 0.0003815
0.4 0.199751 55.6613 89.7998 0.000678222
0.5 0.249689 55.6609 89.7497 0.00105972
0.6 0.299627 55.6605 89.6996 0.00152599
0.7 0.349565 55.6599 89.6496 0.00207704
0.8 0.399503 55.6593 89.5995 0.00271285
0.9 0.449441 55.6586 89.5494 0.00343344
1 0.499379 55.6578 89.4994 0.0042388
1.1 0.549316 55.6569 89.4493 0.00512892
1.2 0.599254 55.6559 89.3993 0.0061038
1.3 0.649192 55.6548 89.3492 0.00716344
1.4 0.69913 55.6537 89.2991 0.00830784
1.5 0.749068 55.6525 89.2491 0.00953699
1.6 0.799006 55.6511 89.199 0.0108509
1.7 0.848944 55.6498 89.1489 0.0122495
1.8 0.898882 55.6483 89.0989 0.0137329
1.9 0.948819 55.6467 89.0488 0.015301
2 0.998757 55.645 88.9988 0.0169539
2.1 1.0487 55.6433 88.9487 0.0186915
2.2 1.09863 55.6415 88.8986 0.0205138
2.3 1.14857 55.6396 88.8486 0.0224208
2.4 1.19851 55.6376 88.7985 0.0244125
2.5 1.24845 55.6355 88.7484 0.0264889
2.6 1.29838 55.6333 88.6984 0.0286501
2.7 1.34832 55.6311 88.6483 0.0308959
2.8 1.39826 55.6288 88.5983 0.0332264
2.9 1.4482 55.6264 88.5482 0.0356416
3 1.49814 55.6239 88.4981 0.0381414
3.1 1.54807 55.6213 88.4481 0.0407259
3.2 1.59801 55.6186 88.398 0.0433951
3.3 1.64795 55.6159 88.3479 0.0461489
3.4 1.69789 55.613 88.2979 0.0489873
3.5 1.74783 55.6101 88.2478 0.0519104
3.6 1.79776 55.6071 88.1978 0.0549181
3.7 1.8477 55.604 88.1477 0.0580104
3.8 1.89764 55.6008 88.0976 0.0611873
3.9 1.94758 55.5976 88.0476 0.0644488
4 1.99752 55.5942 87.9975 0.0677949
4.1 2.04745 55.5908 87.9475 0.0712256
4.2 2.09739 55.5873 87.8974 0.0747408
4.3 2.14733 55.5837 87.8473 0.0783405
4.4 2.19727 55.58 87.7973 0.0820249
4.5 2.24721 55.5762 87.7472 0.0857937
4.6 2.29714 55.5724 87.6971 0.089647
4.7 2.34708 55.5684 87.6471 0.0935849
4.8 2.39702 55.5644 87.597 0.0976072
4.9 2.44696 55.5603 87.547 0.101714
5 2.4969 55.5561 87.4969 0.105905
5.1 2.54683 55.5518 87.4468 0.110181
5.2 2.59677 55.5475 87.3968 0.114541
5.3 2.64671 55.543 87.3467 0.118986
5.4 2.69665 55.5385 87.2966 0.123515
5.5 2.74659 55.5339 87.2466 0.128128
5.6 2.79653 55.5292 87.1965 0.132826
5.7 2.84646 55.5244 87.1465 0.137608
5.8 2.8964 55.5195 87.0964 0.142475
5.9 2.94634 55.5146 87.0463 0.147426
