#kinematics calculation of gsex
#vertex z = 100 mm, E_reaction = 64.228 MeV
#theta_cm, theta3_lab, Ek3_lab, theta4_lab, Ek4_lab
0 0 59.7048 0 0.0832244
0.1 0.0480766 59.7047 1.28891 0.0832698
0.2 0.0961532 59.7046 2.57636 0.083406
0.3 0.14423 59.7044 3.86091 0.083633
0.4 0.192306 59.704 5.14111 0.0839509
0.5 0.240383 59.7036 6.41558 0.0843595
0.6 0.288459 59.7031 7.68294 0.0848589
0.7 0.336536 59.7026 8.94186 0.0854492
0.8 0.384612 59.7019 10.1911 0.0861303
0.9 0.432689 59.7011 11.4294 0.0869021
1 0.480765 59.7002 12.6557 0.0877648
1.1 0.528842 59.6993 13.8688 0.0887182
1.2 0.576918 59.6982 15.0678 0.0897625
1.3 0.624995 59.6971 16.2517 0.0908975
1.4 0.673071 59.6959 17.4197 0.0921233
1.5 0.721147 59.6946 18.5711 0.0934399
1.6 0.769224 59.6932 19.705 0.0948473
1.7 0.8173 59.6917 20.821 0.0963455
1.8 0.865376 59.6901 21.9184 0.0979344
1.9 0.913452 59.6884 22.9968 0.0996141
2 0.961528 59.6866 24.0559 0.101385
2.1 1.0096 59.6848 25.0953 0.103246
2.2 1.05768 59.6828 26.1147 0.105198
2.3 1.10576 59.6808 27.1141 0.10724
2.4 1.15383 59.6786 28.0932 0.109374
2.5 1.20191 59.6764 29.052 0.111598
2.6 1.24998 59.6741 29.9905 0.113913
2.7 1.29806 59.6717 30.9087 0.116319
2.8 1.34613 59.6692 31.8068 0.118815
2.9 1.39421 59.6666 32.6848 0.121402
3 1.44229 59.6639 33.5429 0.12408
3.1 1.49036 59.6612 34.3812 0.126848
3.2 1.53844 59.6583 35.2001 0.129707
3.3 1.58651 59.6553 35.9998 0.132657
3.4 1.63459 59.6523 36.7804 0.135697
3.5 1.68266 59.6492 37.5425 0.138828
3.6 1.73074 59.6459 38.2861 0.14205
3.7 1.77881 59.6426 39.0117 0.145362
3.8 1.82689 59.6392 39.7196 0.148765
3.9 1.87496 59.6357 40.4101 0.152259
4 1.92304 59.6322 41.0836 0.155843
4.1 1.97111 59.6285 41.7404 0.159518
4.2 2.01918 59.6247 42.381 0.163283
4.3 2.06726 59.6209 43.0056 0.167139
4.4 2.11533 59.6169 43.6147 0.171085
4.5 2.16341 59.6129 44.2085 0.175122
4.6 2.21148 59.6088 44.7875 0.17925
4.7 2.25955 59.6045 45.3521 0.183468
4.8 2.30763 59.6002 45.9025 0.187777
4.9 2.3557 59.5958 46.4392 0.192176
5 2.40377 59.5913 46.9624 0.196665
5.1 2.45185 59.5868 47.4726 0.201245
5.2 2.49992 59.5821 47.9701 0.205915
5.3 2.54799 59.5773 48.4551 0.210676
5.4 2.59607 59.5725 48.9281 0.215528
5.5 2.64414 59.5675 49.3894 0.220469
5.6 2.69221 59.5625 49.8392 0.225501
5.7 2.74028 59.5574 50.2779 0.230624
5.8 2.78836 59.5522 50.7057 0.235837
5.9 2.83643 59.5469 51.123 0.24114
6 2.8845 59.5415 51.5301 0.246533
6.1 2.93257 59.536 51.9272 0.252017
6.2 2.98064 59.5304 52.3145 0.257591
6.3 3.02872 59.5247 52.6925 0.263256
6.4 3.07679 59.519 53.0612 0.26901
6.5 3.12486 59.5131 53.4211 0.274855
6.6 3.17293 59.5072 53.7722 0.28079
6.7 3.221 59.5012 54.1149 0.286816
6.8 3.26907 59.4951 54.4493 0.292931
6.9 3.31714 59.4889 54.7758 0.299137
7 3.36521 59.4826 55.0945 0.305433
7.1 3.41328 59.4762 55.4056 0.311819
7.2 3.46135 59.4697 55.7093 0.318295
7.3 3.50942 59.4631 56.0058 0.324861
7.4 3.55749 59.4565 56.2954 0.331517
7.5 3.60556 59.4497 56.5781 0.338263
7.6 3.65363 59.4429 56.8543 0.3451
7.7 3.7017 59.436 57.124 0.352026
7.8 3.74977 59.429 57.3874 0.359043
7.9 3.79783 59.4219 57.6448 0.366149
8 3.8459 59.4147 57.8962 0.373345
8.1 3.89397 59.4074 58.1418 0.380631
8.2 3.94204 59.4 58.3817 0.388007
8.3 3.99011 59.3925 58.6162 0.395473
8.4 4.03817 59.385 58.8453 0.403029
8.5 4.08624 59.3773 59.0692 0.410675
8.6 4.13431 59.3696 59.288 0.41841
8.7 4.18237 59.3618 59.5019 0.426236
8.8 4.23044 59.3538 59.7109 0.434151
8.9 4.27851 59.3458 59.9152 0.442155
9 4.32657 59.3378 60.1149 0.45025
9.1 4.37464 59.3296 60.3102 0.458434
9.2 4.42271 59.3213 60.5011 0.466708
9.3 4.47077 59.3129 60.6877 0.475071
9.4 4.51884 59.3045 60.8702 0.483525
9.5 4.5669 59.2959 61.0486 0.492067
9.6 4.61496 59.2873 61.2231 0.5007
9.7 4.66303 59.2786 61.3937 0.509421
9.8 4.71109 59.2698 61.5606 0.518233
9.9 4.75916 59.2609 61.7238 0.527133
10 4.80722 59.2519 61.8834 0.536124
10.1 4.85528 59.2428 62.0395 0.545203
10.2 4.90335 59.2336 62.1921 0.554373
10.3 4.95141 59.2244 62.3415 0.563631
10.4 4.99947 59.215 62.4875 0.572979
10.5 5.04753 59.2056 62.6304 0.582416
10.6 5.0956 59.1961 62.7701 0.591942
10.7 5.14366 59.1864 62.9069 0.601558
10.8 5.19172 59.1767 63.0406 0.611263
10.9 5.23978 59.1669 63.1714 0.621057
11 5.28784 59.1571 63.2994 0.63094
11.1 5.3359 59.1471 63.4246 0.640913
11.2 5.38396 59.137 63.5471 0.650974
11.3 5.43202 59.1269 63.6669 0.661125
11.4 5.48008 59.1166 63.7842 0.671365
11.5 5.52814 59.1063 63.8988 0.681693
11.6 5.5762 59.0959 64.011 0.692111
11.7 5.62426 59.0854 64.1208 0.702618
11.8 5.67232 59.0748 64.2282 0.713213
11.9 5.72037 59.0641 64.3332 0.723898
12 5.76843 59.0533 64.436 0.734671
12.1 5.81649 59.0425 64.5365 0.745533
12.2 5.86455 59.0315 64.6349 0.756484
12.3 5.9126 59.0205 64.7311 0.767524
12.4 5.96066 59.0093 64.8252 0.778652
12.5 6.00872 58.9981 64.9173 0.789869
12.6 6.05677 58.9868 65.0073 0.801175
12.7 6.10483 58.9754 65.0954 0.812569
12.8 6.15288 58.9639 65.1815 0.824052
12.9 6.20094 58.9524 65.2658 0.835624
13 6.24899 58.9407 65.3482 0.847284
13.1 6.29705 58.929 65.4287 0.859032
13.2 6.3451 58.9171 65.5075 0.870869
13.3 6.39315 58.9052 65.5846 0.882795
13.4 6.44121 58.8932 65.6599 0.894809
13.5 6.48926 58.8811 65.7336 0.906911
13.6 6.53731 58.8689 65.8056 0.919101
13.7 6.58536 58.8566 65.876 0.93138
13.8 6.63341 58.8443 65.9448 0.943747
13.9 6.68146 58.8318 66.0121 0.956202
14 6.72952 58.8193 66.0778 0.968745
14.1 6.77757 58.8066 66.1421 0.981376
14.2 6.82562 58.7939 66.2048 0.994096
14.3 6.87367 58.7811 66.2662 1.0069
14.4 6.92171 58.7682 66.3261 1.0198
14.5 6.96976 58.7552 66.3846 1.03278
14.6 7.01781 58.7421 66.4418 1.04585
14.7 7.06586 58.729 66.4977 1.05901
14.8 7.11391 58.7157 66.5522 1.07226
14.9 7.16196 58.7024 66.6054 1.08559
15 7.21 58.689 66.6574 1.09902
15.1 7.25805 58.6755 66.7081 1.11253
15.2 7.30609 58.6619 66.7576 1.12613
15.3 7.35414 58.6482 66.806 1.13981
15.4 7.40219 58.6344 66.8531 1.15358
15.5 7.45023 58.6206 66.8991 1.16744
15.6 7.49828 58.6066 66.9439 1.18139
15.7 7.54632 58.5926 66.9876 1.19543
15.8 7.59436 58.5784 67.0303 1.20955
15.9 7.64241 58.5642 67.0718 1.22376
16 7.69045 58.5499 67.1123 1.23806
16.1 7.73849 58.5356 67.1517 1.25245
16.2 7.78653 58.5211 67.1901 1.26692
16.3 7.83457 58.5065 67.2276 1.28148
16.4 7.88262 58.4919 67.264 1.29612
16.5 7.93066 58.4771 67.2994 1.31086
16.6 7.9787 58.4623 67.3339 1.32568
16.7 8.02674 58.4474 67.3674 1.34059
16.8 8.07478 58.4324 67.4001 1.35558
16.9 8.12281 58.4173 67.4318 1.37066
17 8.17085 58.4022 67.4626 1.38583
17.1 8.21889 58.3869 67.4925 1.40109
17.2 8.26693 58.3716 67.5215 1.41643
17.3 8.31496 58.3561 67.5497 1.43186
17.4 8.363 58.3406 67.5771 1.44738
17.5 8.41104 58.325 67.6036 1.46298
17.6 8.45907 58.3093 67.6293 1.47867
17.7 8.50711 58.2936 67.6543 1.49444
17.8 8.55514 58.2777 67.6784 1.51031
17.9 8.60318 58.2617 67.7017 1.52625
18 8.65121 58.2457 67.7243 1.54229
18.1 8.69924 58.2296 67.7461 1.55841
18.2 8.74728 58.2134 67.7672 1.57462
18.3 8.79531 58.1971 67.7876 1.59091
18.4 8.84334 58.1807 67.8072 1.60729
18.5 8.89137 58.1642 67.8261 1.62376
18.6 8.9394 58.1477 67.8444 1.64031
18.7 8.98743 58.131 67.8619 1.65695
18.8 9.03546 58.1143 67.8788 1.67367
18.9 9.08349 58.0975 67.895 1.69049
19 9.13152 58.0806 67.9105 1.70738
19.1 9.17955 58.0636 67.9254 1.72436
19.2 9.22757 58.0466 67.9397 1.74143
19.3 9.2756 58.0294 67.9533 1.75859
19.4 9.32363 58.0122 67.9663 1.77583
19.5 9.37165 57.9948 67.9787 1.79315
19.6 9.41968 57.9774 67.9905 1.81056
19.7 9.4677 57.9599 68.0017 1.82806
19.8 9.51573 57.9424 68.0123 1.84564
19.9 9.56375 57.9247 68.0224 1.86331
20 9.61177 57.9069 68.0318 1.88106
20.1 9.6598 57.8891 68.0407 1.8989
20.2 9.70782 57.8712 68.0491 1.91682
20.3 9.75584 57.8532 68.0569 1.93483
20.4 9.80386 57.8351 68.0642 1.95292
20.5 9.85188 57.8169 68.0709 1.9711
20.6 9.8999 57.7986 68.0771 1.98937
20.7 9.94792 57.7803 68.0829 2.00772
20.8 9.99594 57.7618 68.0881 2.02615
20.9 10.044 57.7433 68.0928 2.04467
21 10.092 57.7247 68.097 2.06327
21.1 10.14 57.706 68.1007 2.08196
21.2 10.188 57.6873 68.1039 2.10073
21.3 10.236 57.6684 68.1067 2.11959
21.4 10.284 57.6495 68.1089 2.13853
21.5 10.3321 57.6304 68.1108 2.15756
21.6 10.3801 57.6113 68.1121 2.17667
21.7 10.4281 57.5921 68.1131 2.19587
21.8 10.4761 57.5729 68.1135 2.21515
21.9 10.5241 57.5535 68.1136 2.23451
22 10.5721 57.534 68.1132 2.25396
22.1 10.6201 57.5145 68.1123 2.2735
22.2 10.6681 57.4949 68.1111 2.29311
22.3 10.7162 57.4752 68.1094 2.31281
22.4 10.7642 57.4554 68.1074 2.3326
22.5 10.8122 57.4355 68.1049 2.35247
22.6 10.8602 57.4156 68.102 2.37242
22.7 10.9082 57.3955 68.0987 2.39246
22.8 10.9562 57.3754 68.095 2.41258
22.9 11.0042 57.3552 68.091 2.43278
23 11.0522 57.3349 68.0865 2.45307
23.1 11.1002 57.3146 68.0817 2.47344
23.2 11.1482 57.2941 68.0765 2.4939
23.3 11.1962 57.2736 68.071 2.51444
23.4 11.2442 57.2529 68.0651 2.53506
23.5 11.2922 57.2322 68.0588 2.55576
23.6 11.3402 57.2114 68.0522 2.57655
23.7 11.3882 57.1906 68.0452 2.59743
23.8 11.4362 57.1696 68.0379 2.61838
23.9 11.4842 57.1486 68.0302 2.63942
24 11.5322 57.1275 68.0222 2.66054
24.1 11.5802 57.1063 68.0139 2.68174
24.2 11.6282 57.085 68.0052 2.70303
24.3 11.6762 57.0636 67.9962 2.7244
24.4 11.7242 57.0421 67.9869 2.74585
24.5 11.7722 57.0206 67.9773 2.76739
24.6 11.8202 56.999 67.9673 2.78901
24.7 11.8682 56.9773 67.9571 2.81071
24.8 11.9162 56.9555 67.9465 2.83249
24.9 11.9642 56.9336 67.9357 2.85436
25 12.0122 56.9117 67.9245 2.8763
25.1 12.0602 56.8897 67.9131 2.89833
25.2 12.1082 56.8676 67.9013 2.92045
25.3 12.1561 56.8454 67.8893 2.94264
25.4 12.2041 56.8231 67.8769 2.96492
25.5 12.2521 56.8007 67.8643 2.98728
25.6 12.3001 56.7783 67.8514 3.00972
25.7 12.3481 56.7558 67.8383 3.03224
25.8 12.3961 56.7332 67.8248 3.05484
25.9 12.4441 56.7105 67.8111 3.07753
26 12.4921 56.6877 67.7971 3.1003
26.1 12.54 56.6649 67.7829 3.12315
26.2 12.588 56.6419 67.7684 3.14608
26.3 12.636 56.6189 67.7536 3.16909
26.4 12.684 56.5958 67.7386 3.19218
26.5 12.732 56.5726 67.7233 3.21536
26.6 12.7799 56.5494 67.7078 3.23862
26.7 12.8279 56.526 67.6921 3.26195
26.8 12.8759 56.5026 67.676 3.28537
26.9 12.9239 56.4791 67.6598 3.30887
27 12.9719 56.4555 67.6433 3.33245
27.1 13.0198 56.4319 67.6266 3.35611
27.2 13.0678 56.4081 67.6096 3.37986
27.3 13.1158 56.3843 67.5924 3.40368
27.4 13.1638 56.3604 67.575 3.42758
27.5 13.2117 56.3364 67.5573 3.45157
27.6 13.2597 56.3124 67.5394 3.47563
27.7 13.3077 56.2882 67.5213 3.49978
27.8 13.3557 56.264 67.503 3.52401
27.9 13.4036 56.2397 67.4845 3.54831
28 13.4516 56.2153 67.4657 3.5727
28.1 13.4996 56.1908 67.4467 3.59717
28.2 13.5475 56.1663 67.4276 3.62171
28.3 13.5955 56.1417 67.4082 3.64634
28.4 13.6435 56.117 67.3886 3.67105
28.5 13.6914 56.0922 67.3688 3.69583
28.6 13.7394 56.0673 67.3488 3.7207
28.7 13.7874 56.0424 67.3286 3.74565
28.8 13.8353 56.0173 67.3082 3.77067
28.9 13.8833 55.9922 67.2876 3.79578
29 13.9312 55.967 67.2668 3.82096
29.1 13.9792 55.9418 67.2458 3.84623
29.2 14.0272 55.9164 67.2246 3.87157
29.3 14.0751 55.891 67.2033 3.897
29.4 14.1231 55.8655 67.1817 3.9225
29.5 14.171 55.8399 67.16 3.94808
29.6 14.219 55.8143 67.1381 3.97374
29.7 14.2669 55.7885 67.116 3.99948
29.8 14.3149 55.7627 67.0937 4.0253
29.9 14.3629 55.7368 67.0712 4.05119
30 14.4108 55.7108 67.0486 4.07717
