#kinematics calculation of gsgs
#vertex z = 800 mm, E_reaction = 7.705 MeV
#theta_cm, theta3_lab, Ek3_lab, theta4_lab, Ek4_lab
0 0 7.705 0 0
0.1 0.0499914 7.70499 89.95 5.86769e-06
0.2 0.0999828 7.70498 89.9 2.34707e-05
0.3 0.149974 7.70495 89.85 5.28091e-05
0.4 0.199966 7.70491 89.8 9.38827e-05
0.5 0.249957 7.70485 89.75 0.000146691
0.6 0.299948 7.70479 89.6999 0.000211235
0.7 0.34994 7.70471 89.6499 0.000287513
0.8 0.399931 7.70462 89.5999 0.000375526
0.9 0.449922 7.70452 89.5499 0.000475273
1 0.499914 7.70441 89.4999 0.000586754
1.1 0.549905 7.70429 89.4499 0.000709969
1.2 0.599897 7.70416 89.3999 0.000844917
1.3 0.649888 7.70401 89.3499 0.000991598
1.4 0.699879 7.70385 89.2999 0.00115001
1.5 0.749871 7.70368 89.2499 0.00132016
1.6 0.799862 7.7035 89.1999 0.00150203
1.7 0.849854 7.7033 89.1499 0.00169564
1.8 0.899845 7.7031 89.0998 0.00190098
1.9 0.949836 7.70288 89.0498 0.00211804
2 0.999828 7.70265 88.9998 0.00234684
2.1 1.04982 7.70241 88.9498 0.00258736
2.2 1.09981 7.70216 88.8998 0.00283961
2.3 1.1498 7.7019 88.8498 0.00310359
2.4 1.19979 7.70162 88.7998 0.0033793
2.5 1.24978 7.70133 88.7498 0.00366673
2.6 1.29978 7.70103 88.6998 0.00396588
2.7 1.34977 7.70072 88.6498 0.00427676
2.8 1.39976 7.7004 88.5998 0.00459936
2.9 1.44975 7.70007 88.5498 0.00493368
3 1.49974 7.69972 88.4997 0.00527972
3.1 1.54973 7.69936 88.4497 0.00563748
3.2 1.59972 7.69899 88.3997 0.00600696
3.3 1.64972 7.69861 88.3497 0.00638815
3.4 1.69971 7.69822 88.2997 0.00678106
3.5 1.7497 7.69781 88.2497 0.00718569
3.6 1.79969 7.6974 88.1997 0.00760203
3.7 1.84968 7.69697 88.1497 0.00803008
3.8 1.89967 7.69653 88.0997 0.00846984
3.9 1.94966 7.69608 88.0497 0.00892132
4 1.99966 7.69562 87.9997 0.0093845
4.1 2.04965 7.69514 87.9496 0.00985938
4.2 2.09964 7.69465 87.8996 0.010346
4.3 2.14963 7.69416 87.8496 0.0108443
4.4 2.19962 7.69365 87.7996 0.0113543
4.5 2.24961 7.69312 87.7496 0.011876
4.6 2.2996 7.69259 87.6996 0.0124094
4.7 2.3496 7.69205 87.6496 0.0129545
4.8 2.39959 7.69149 87.5996 0.0135113
4.9 2.44958 7.69092 87.5496 0.0140797
5 2.49957 7.69034 87.4996 0.0146599
5.1 2.54956 7.68975 87.4496 0.0152518
5.2 2.59955 7.68914 87.3996 0.0158554
5.3 2.64954 7.68853 87.3495 0.0164706
5.4 2.69954 7.6879 87.2995 0.0170975
5.5 2.74953 7.68726 87.2495 0.0177361
5.6 2.79952 7.68661 87.1995 0.0183864
5.7 2.84951 7.68595 87.1495 0.0190484
5.8 2.8995 7.68528 87.0995 0.0197221
5.9 2.94949 7.68459 87.0495 0.0204074
6 2.99948 7.6839 86.9995 0.0211044
6.1 3.04948 7.68319 86.9495 0.0218131
6.2 3.09947 7.68247 86.8995 0.0225334
6.3 3.14946 7.68173 86.8495 0.0232654
6.4 3.19945 7.68099 86.7994 0.0240091
6.5 3.24944 7.68024 86.7494 0.0247644
6.6 3.29943 7.67947 86.6994 0.0255314
6.7 3.34942 7.67869 86.6494 0.0263101
6.8 3.39942 7.6779 86.5994 0.0271004
6.9 3.44941 7.6771 86.5494 0.0279023
7 3.4994 7.67628 86.4994 0.028716
7.1 3.54939 7.67546 86.4494 0.0295412
7.2 3.59938 7.67462 86.3994 0.0303781
7.3 3.64937 7.67377 86.3494 0.0312267
7.4 3.69936 7.67291 86.2994 0.0320868
7.5 3.74936 7.67204 86.2494 0.0329587
7.6 3.79935 7.67116 86.1993 0.0338421
7.7 3.84934 7.67026 86.1493 0.0347372
7.8 3.89933 7.66936 86.0993 0.0356439
7.9 3.94932 7.66844 86.0493 0.0365623
8 3.99931 7.66751 85.9993 0.0374923
8.1 4.0493 7.66657 85.9493 0.0384339
8.2 4.0993 7.66561 85.8993 0.0393871
8.3 4.14929 7.66465 85.8493 0.0403519
8.4 4.19928 7.66367 85.7993 0.0413283
8.5 4.24927 7.66268 85.7493 0.0423164
8.6 4.29926 7.66168 85.6993 0.043316
8.7 4.34925 7.66067 85.6493 0.0443273
8.8 4.39924 7.65965 85.5992 0.0453502
8.9 4.44924 7.65862 85.5492 0.0463846
9 4.49923 7.65757 85.4992 0.0474307
9.1 4.54922 7.65651 85.4492 0.0484883
9.2 4.59921 7.65544 85.3992 0.0495575
9.3 4.6492 7.65436 85.3492 0.0506384
9.4 4.69919 7.65327 85.2992 0.0517307
9.5 4.74919 7.65217 85.2492 0.0528347
9.6 4.79918 7.65105 85.1992 0.0539503
9.7 4.84917 7.64992 85.1492 0.0550774
9.8 4.89916 7.64878 85.0992 0.0562161
9.9 4.94915 7.64763 85.0492 0.0573663
10 4.99914 7.64647 84.9991 0.0585281
10.1 5.04913 7.6453 84.9491 0.0597015
10.2 5.09913 7.64411 84.8991 0.0608864
10.3 5.14912 7.64292 84.8491 0.0620829
10.4 5.19911 7.64171 84.7991 0.0632909
10.5 5.2491 7.64049 84.7491 0.0645105
10.6 5.29909 7.63926 84.6991 0.0657416
10.7 5.34908 7.63802 84.6491 0.0669842
10.8 5.39907 7.63676 84.5991 0.0682384
10.9 5.44907 7.6355 84.5491 0.0695041
11 5.49906 7.63422 84.4991 0.0707813
11.1 5.54905 7.63293 84.449 0.07207
11.2 5.59904 7.63163 84.399 0.0733703
11.3 5.64903 7.63032 84.349 0.074682
11.4 5.69902 7.62899 84.299 0.0760053
11.5 5.74902 7.62766 84.249 0.0773401
11.6 5.79901 7.62631 84.199 0.0786864
11.7 5.849 7.62496 84.149 0.0800441
11.8 5.89899 7.62359 84.099 0.0814134
11.9 5.94898 7.62221 84.049 0.0827941
12 5.99897 7.62081 83.999 0.0841864
12.1 6.04897 7.61941 83.949 0.0855901
12.2 6.09896 7.61799 83.899 0.0870053
12.3 6.14895 7.61657 83.8489 0.0884319
12.4 6.19894 7.61513 83.7989 0.08987
12.5 6.24893 7.61368 83.7489 0.0913196
12.6 6.29892 7.61222 83.6989 0.0927807
12.7 6.34891 7.61075 83.6489 0.0942532
12.8 6.39891 7.60926 83.5989 0.0957371
12.9 6.4489 7.60777 83.5489 0.0972325
13 6.49889 7.60626 83.4989 0.0987393
13.1 6.54888 7.60474 83.4489 0.100258
13.2 6.59887 7.60321 83.3989 0.101787
13.3 6.64886 7.60167 83.3489 0.103328
13.4 6.69886 7.60012 83.2989 0.104881
13.5 6.74885 7.59856 83.2488 0.106445
13.6 6.79884 7.59698 83.1988 0.10802
13.7 6.84883 7.59539 83.1488 0.109607
13.8 6.89882 7.59379 83.0988 0.111205
13.9 6.94881 7.59219 83.0488 0.112815
14 6.99881 7.59056 82.9988 0.114436
14.1 7.0488 7.58893 82.9488 0.116068
14.2 7.09879 7.58729 82.8988 0.117712
14.3 7.14878 7.58563 82.8488 0.119367
14.4 7.19877 7.58397 82.7988 0.121033
14.5 7.24876 7.58229 82.7488 0.122711
14.6 7.29876 7.5806 82.6988 0.1244
14.7 7.34875 7.5789 82.6487 0.126101
14.8 7.39874 7.57719 82.5987 0.127813
14.9 7.44873 7.57546 82.5487 0.129536
15 7.49872 7.57373 82.4987 0.131271
15.1 7.54871 7.57198 82.4487 0.133017
15.2 7.59871 7.57023 82.3987 0.134774
15.3 7.6487 7.56846 82.3487 0.136543
15.4 7.69869 7.56668 82.2987 0.138322
15.5 7.74868 7.56489 82.2487 0.140114
15.6 7.79867 7.56308 82.1987 0.141916
15.7 7.84866 7.56127 82.1487 0.14373
15.8 7.89866 7.55944 82.0987 0.145555
15.9 7.94865 7.55761 82.0486 0.147392
16 7.99864 7.55576 81.9986 0.149239
16.1 8.04863 7.5539 81.9486 0.151098
16.2 8.09862 7.55203 81.8986 0.152969
16.3 8.14861 7.55015 81.8486 0.15485
16.4 8.19861 7.54826 81.7986 0.156743
16.5 8.2486 7.54635 81.7486 0.158647
16.6 8.29859 7.54444 81.6986 0.160562
16.7 8.34858 7.54251 81.6486 0.162489
16.8 8.39857 7.54057 81.5986 0.164427
16.9 8.44856 7.53862 81.5486 0.166376
17 8.49856 7.53666 81.4986 0.168336
17.1 8.54855 7.53469 81.4485 0.170307
17.2 8.59854 7.53271 81.3985 0.17229
17.3 8.64853 7.53072 81.3485 0.174284
17.4 8.69852 7.52871 81.2985 0.176289
17.5 8.74852 7.52669 81.2485 0.178305
17.6 8.79851 7.52467 81.1985 0.180333
17.7 8.8485 7.52263 81.1485 0.182372
17.8 8.89849 7.52058 81.0985 0.184422
17.9 8.94848 7.51852 81.0485 0.186483
18 8.99847 7.51645 80.9985 0.188555
18.1 9.04847 7.51436 80.9485 0.190638
18.2 9.09846 7.51227 80.8985 0.192733
18.3 9.14845 7.51016 80.8484 0.194838
18.4 9.19844 7.50804 80.7984 0.196955
