#kinematics calculation of gsex
#vertex z = 750 mm, E_reaction = 14.821 MeV
#theta_cm, theta3_lab, Ek3_lab, theta4_lab, Ek4_lab
0 0 9.8815 0 0.4995
0.1 0.0387579 9.88149 0.172388 0.499507
0.2 0.0775158 9.88147 0.344769 0.499528
0.3 0.116274 9.88144 0.517137 0.499564
0.4 0.155031 9.88139 0.689487 0.499614
0.5 0.193789 9.88132 0.861811 0.499678
0.6 0.232547 9.88124 1.0341 0.499757
0.7 0.271304 9.88115 1.20636 0.49985
0.8 0.310062 9.88104 1.37857 0.499957
0.9 0.348819 9.88092 1.55073 0.500079
1 0.387576 9.88079 1.72283 0.500214
1.1 0.426333 9.88064 1.89487 0.500364
1.2 0.46509 9.88047 2.06683 0.500529
1.3 0.503847 9.88029 2.23873 0.500707
1.4 0.542603 9.8801 2.41054 0.5009
1.5 0.581359 9.87989 2.58226 0.501107
1.6 0.620115 9.87967 2.75389 0.501329
1.7 0.658871 9.87944 2.92541 0.501565
1.8 0.697626 9.87919 3.09683 0.501815
1.9 0.736381 9.87892 3.26813 0.502079
2 0.775136 9.87864 3.43932 0.502358
2.1 0.813891 9.87835 3.61038 0.502651
2.2 0.852645 9.87804 3.78131 0.502958
2.3 0.891399 9.87772 3.9521 0.503279
2.4 0.930152 9.87739 4.12274 0.503615
2.5 0.968905 9.87704 4.29324 0.503965
2.6 1.00766 9.87667 4.46358 0.504329
2.7 1.04641 9.87629 4.63375 0.504708
2.8 1.08516 9.8759 4.80376 0.505101
2.9 1.12391 9.87549 4.9736 0.505508
3 1.16266 9.87507 5.14325 0.505929
3.1 1.20141 9.87464 5.31272 0.506365
3.2 1.24016 9.87419 5.482 0.506815
3.3 1.27891 9.87372 5.65107 0.507279
3.4 1.31766 9.87324 5.81995 0.507758
3.5 1.35641 9.87275 5.98862 0.50825
3.6 1.39516 9.87224 6.15707 0.508757
3.7 1.4339 9.87172 6.3253 0.509279
3.8 1.47265 9.87119 6.4933 0.509814
3.9 1.5114 9.87064 6.66107 0.510364
4 1.55014 9.87007 6.82861 0.510928
4.1 1.58889 9.86949 6.9959 0.511506
4.2 1.62763 9.8689 7.16294 0.512099
4.3 1.66637 9.86829 7.32973 0.512706
4.4 1.70512 9.86767 7.49626 0.513327
4.5 1.74386 9.86704 7.66253 0.513962
4.6 1.7826 9.86639 7.82852 0.514611
4.7 1.82134 9.86572 7.99424 0.515275
4.8 1.86008 9.86505 8.15968 0.515953
4.9 1.89882 9.86435 8.32483 0.516646
5 1.93756 9.86365 8.4897 0.517352
5.1 1.97629 9.86293 8.65426 0.518073
5.2 2.01503 9.86219 8.81853 0.518808
5.3 2.05377 9.86144 8.98248 0.519557
5.4 2.0925 9.86068 9.14613 0.520321
5.5 2.13123 9.8599 9.30946 0.521098
5.6 2.16997 9.85911 9.47247 0.52189
5.7 2.2087 9.8583 9.63515 0.522696
5.8 2.24743 9.85748 9.79751 0.523517
5.9 2.28616 9.85665 9.95952 0.524351
6 2.32489 9.8558 10.1212 0.5252
6.1 2.36362 9.85494 10.2825 0.526063
6.2 2.40234 9.85406 10.4435 0.52694
6.3 2.44107 9.85317 10.6041 0.527832
6.4 2.4798 9.85226 10.7644 0.528737
6.5 2.51852 9.85134 10.9243 0.529657
6.6 2.55724 9.85041 11.0839 0.530591
6.7 2.59596 9.84946 11.243 0.531539
6.8 2.63469 9.8485 11.4018 0.532502
6.9 2.67341 9.84752 11.5602 0.533478
7 2.71212 9.84653 11.7183 0.534469
