#kinematics calculation of exex
#vertex z = 550 mm, E_reaction = 34.822 MeV
#theta_cm, theta3_lab, Ek3_lab, theta4_lab, Ek4_lab
0 0 25.1572 0 0.784839
0.1 0.0411414 25.1571 0.233051 0.784857
0.2 0.0822827 25.1571 0.46609 0.784913
0.3 0.123424 25.157 0.699101 0.785006
0.4 0.164565 25.1569 0.932072 0.785136
0.5 0.205707 25.1567 1.16499 0.785303
0.6 0.246848 25.1565 1.39784 0.785507
0.7 0.287989 25.1563 1.63061 0.785748
0.8 0.32913 25.156 1.86329 0.786027
0.9 0.370271 25.1557 2.09586 0.786342
1 0.411412 25.1553 2.32831 0.786695
1.1 0.452552 25.1549 2.56063 0.787085
1.2 0.493693 25.1545 2.7928 0.787511
1.3 0.534833 25.154 3.02481 0.787975
1.4 0.575973 25.1535 3.25665 0.788476
1.5 0.617113 25.153 3.4883 0.789015
1.6 0.658253 25.1524 3.71975 0.78959
1.7 0.699393 25.1518 3.95099 0.790202
1.8 0.740532 25.1511 4.18201 0.790852
1.9 0.781671 25.1505 4.41279 0.791538
2 0.82281 25.1497 4.64332 0.792262
2.1 0.863949 25.149 4.87359 0.793023
2.2 0.905087 25.1482 5.10358 0.793821
2.3 0.946225 25.1473 5.33329 0.794656
2.4 0.987363 25.1465 5.56269 0.795528
2.5 1.0285 25.1456 5.79178 0.796437
2.6 1.06964 25.1446 6.02055 0.797384
2.7 1.11077 25.1436 6.24898 0.798367
2.8 1.15191 25.1426 6.47706 0.799387
2.9 1.19305 25.1416 6.70478 0.800445
3 1.23418 25.1405 6.93213 0.801539
3.1 1.27532 25.1393 7.15909 0.802671
3.2 1.31645 25.1382 7.38565 0.80384
3.3 1.35759 25.137 7.61181 0.805046
3.4 1.39872 25.1357 7.83754 0.806288
3.5 1.43986 25.1344 8.06285 0.807568
3.6 1.48099 25.1331 8.28771 0.808885
3.7 1.52212 25.1318 8.51212 0.810239
3.8 1.56325 25.1304 8.73607 0.81163
3.9 1.60439 25.1289 8.95954 0.813058
4 1.64552 25.1275 9.18252 0.814524
4.1 1.68665 25.126 9.40501 0.816026
4.2 1.72778 25.1244 9.62699 0.817565
4.3 1.76891 25.1229 9.84845 0.819141
4.4 1.81004 25.1212 10.0694 0.820754
4.5 1.85117 25.1196 10.2898 0.822405
4.6 1.89229 25.1179 10.5096 0.824092
4.7 1.93342 25.1162 10.7289 0.825816
4.8 1.97455 25.1144 10.9476 0.827577
4.9 2.01567 25.1126 11.1658 0.829376
5 2.0568 25.1108 11.3833 0.831211
5.1 2.09792 25.1089 11.6003 0.833083
5.2 2.13905 25.107 11.8167 0.834992
5.3 2.18017 25.1051 12.0324 0.836938
5.4 2.22129 25.1031 12.2475 0.838921
5.5 2.26242 25.1011 12.462 0.840941
5.6 2.30354 25.099 12.6759 0.842998
5.7 2.34466 25.0969 12.889 0.845092
5.8 2.38578 25.0948 13.1016 0.847223
5.9 2.4269 25.0926 13.3135 0.849391
6 2.46802 25.0904 13.5247 0.851596
6.1 2.50913 25.0882 13.7352 0.853837
6.2 2.55025 25.0859 13.945 0.856116
6.3 2.59137 25.0836 14.1542 0.858432
6.4 2.63248 25.0812 14.3626 0.860784
6.5 2.6736 25.0788 14.5703 0.863173
6.6 2.71471 25.0764 14.7773 0.865599
6.7 2.75582 25.0739 14.9836 0.868062
6.8 2.79693 25.0714 15.1891 0.870562
6.9 2.83804 25.0689 15.394 0.873099
7 2.87915 25.0663 15.598 0.875673
7.1 2.92026 25.0637 15.8013 0.878283
7.2 2.96137 25.0611 16.0039 0.88093
7.3 3.00248 25.0584 16.2057 0.883614
7.4 3.04359 25.0557 16.4067 0.886335
7.5 3.08469 25.0529 16.607 0.889093
7.6 3.1258 25.0501 16.8064 0.891888
7.7 3.1669 25.0473 17.0051 0.894719
7.8 3.208 25.0444 17.203 0.897587
7.9 3.2491 25.0415 17.4001 0.900492
8 3.2902 25.0386 17.5964 0.903434
8.1 3.3313 25.0356 17.7919 0.906412
8.2 3.3724 25.0326 17.9866 0.909427
8.3 3.4135 25.0295 18.1804 0.912479
8.4 3.45459 25.0264 18.3735 0.915568
8.5 3.49569 25.0233 18.5657 0.918693
8.6 3.53678 25.0201 18.7571 0.921855
8.7 3.57788 25.0169 18.9476 0.925054
8.8 3.61897 25.0137 19.1374 0.92829
8.9 3.66006 25.0104 19.3263 0.931562
9 3.70115 25.0071 19.5143 0.934871
9.1 3.74223 25.0038 19.7015 0.938216
9.2 3.78332 25.0004 19.8879 0.941598
9.3 3.82441 24.997 20.0734 0.945017
9.4 3.86549 24.9935 20.258 0.948473
9.5 3.90658 24.99 20.4418 0.951965
9.6 3.94766 24.9865 20.6247 0.955493
9.7 3.98874 24.9829 20.8068 0.959059
9.8 4.02982 24.9793 20.988 0.96266
9.9 4.0709 24.9757 21.1683 0.966299
10 4.11197 24.972 21.3478 0.969974
10.1 4.15305 24.9683 21.5264 0.973685
10.2 4.19412 24.9646 21.7041 0.977434
10.3 4.2352 24.9608 21.8809 0.981218
10.4 4.27627 24.957 22.0569 0.985039
10.5 4.31734 24.9531 22.2319 0.988897
10.6 4.35841 24.9492 22.4061 0.992791
10.7 4.39947 24.9453 22.5795 0.996722
10.8 4.44054 24.9413 22.7519 1.00069
10.9 4.48161 24.9373 22.9234 1.00469
11 4.52267 24.9333 23.0941 1.00873
11.1 4.56373 24.9292 23.2639 1.01281
11.2 4.60479 24.9251 23.4328 1.01692
11.3 4.64585 24.9209 23.6008 1.02107
11.4 4.68691 24.9167 23.7679 1.02526
11.5 4.72796 24.9125 23.9341 1.02948
11.6 4.76902 24.9083 24.0995 1.03374
11.7 4.81007 24.904 24.2639 1.03803
11.8 4.85112 24.8996 24.4275 1.04236
11.9 4.89217 24.8953 24.5902 1.04673
12 4.93322 24.8909 24.7519 1.05114
12.1 4.97427 24.8864 24.9128 1.05558
12.2 5.01531 24.8819 25.0728 1.06005
12.3 5.05636 24.8774 25.232 1.06457
12.4 5.0974 24.8729 25.3902 1.06911
12.5 5.13844 24.8683 25.5475 1.0737
12.6 5.17948 24.8637 25.704 1.07832
12.7 5.22051 24.859 25.8595 1.08298
12.8 5.26155 24.8543 26.0142 1.08767
12.9 5.30258 24.8496 26.168 1.0924
13 5.34361 24.8448 26.3209 1.09717
13.1 5.38464 24.84 26.473 1.10197
13.2 5.42567 24.8352 26.6241 1.10681
13.3 5.4667 24.8303 26.7744 1.11169
13.4 5.50772 24.8254 26.9238 1.1166
13.5 5.54875 24.8205 27.0723 1.12154
13.6 5.58977 24.8155 27.2199 1.12653
13.7 5.63079 24.8105 27.3667 1.13155
13.8 5.67181 24.8054 27.5125 1.1366
13.9 5.71282 24.8003 27.6575 1.14169
14 5.75384 24.7952 27.8017 1.14682
14.1 5.79485 24.79 27.9449 1.15198
14.2 5.83586 24.7848 28.0874 1.15718
14.3 5.87687 24.7796 28.2289 1.16242
14.4 5.91787 24.7743 28.3696 1.16769
14.5 5.95888 24.769 28.5094 1.173
14.6 5.99988 24.7637 28.6483 1.17834
14.7 6.04088 24.7583 28.7864 1.18372
14.8 6.08188 24.7529 28.9236 1.18913
14.9 6.12288 24.7474 29.06 1.19459
15 6.16387 24.7419 29.1956 1.20007
15.1 6.20487 24.7364 29.3302 1.20559
15.2 6.24586 24.7308 29.4641 1.21115
15.3 6.28685 24.7253 29.5971 1.21675
15.4 6.32783 24.7196 29.7292 1.22238
15.5 6.36882 24.714 29.8605 1.22804
15.6 6.4098 24.7083 29.991 1.23375
15.7 6.45078 24.7025 30.1206 1.23948
15.8 6.49176 24.6967 30.2494 1.24526
15.9 6.53274 24.6909 30.3774 1.25107
16 6.57371 24.6851 30.5046 1.25691
16.1 6.61469 24.6792 30.6309 1.26279
16.2 6.65566 24.6733 30.7564 1.26871
16.3 6.69662 24.6673 30.8811 1.27466
16.4 6.73759 24.6614 31.0049 1.28065
16.5 6.77855 24.6553 31.128 1.28667
16.6 6.81952 24.6493 31.2502 1.29273
16.7 6.86048 24.6432 31.3717 1.29882
16.8 6.90143 24.637 31.4923 1.30495
16.9 6.94239 24.6309 31.6121 1.31112
17 6.98334 24.6247 31.7312 1.31732
17.1 7.02429 24.6184 31.8494 1.32355
17.2 7.06524 24.6122 31.9668 1.32982
17.3 7.10618 24.6059 32.0835 1.33613
17.4 7.14713 24.5995 32.1993 1.34247
17.5 7.18807 24.5931 32.3144 1.34885
17.6 7.22901 24.5867 32.4287 1.35526
17.7 7.26995 24.5803 32.5422 1.36171
17.8 7.31088 24.5738 32.655 1.3682
17.9 7.35181 24.5673 32.7669 1.37472
18 7.39274 24.5607 32.8781 1.38127
18.1 7.43367 24.5541 32.9886 1.38786
18.2 7.47459 24.5475 33.0983 1.39449
18.3 7.51551 24.5409 33.2072 1.40115
18.4 7.55643 24.5342 33.3153 1.40784
18.5 7.59735 24.5274 33.4227 1.41458
18.6 7.63827 24.5207 33.5294 1.42134
18.7 7.67918 24.5139 33.6353 1.42814
18.8 7.72009 24.507 33.7405 1.43498
18.9 7.761 24.5001 33.8449 1.44185
19 7.8019 24.4932 33.9486 1.44876
19.1 7.8428 24.4863 34.0516 1.4557
19.2 7.8837 24.4793 34.1538 1.46268
19.3 7.9246 24.4723 34.2553 1.46969
19.4 7.96549 24.4653 34.3561 1.47674
19.5 8.00639 24.4582 34.4562 1.48382
19.6 8.04728 24.4511 34.5555 1.49094
19.7 8.08816 24.4439 34.6541 1.49809
19.8 8.12905 24.4367 34.7521 1.50528
19.9 8.16993 24.4295 34.8493 1.5125
20 8.21081 24.4222 34.9458 1.51975
20.1 8.25168 24.415 35.0416 1.52705
20.2 8.29255 24.4076 35.1367 1.53437
20.3 8.33343 24.4003 35.2312 1.54173
20.4 8.37429 24.3929 35.3249 1.54913
20.5 8.41516 24.3854 35.418 1.55656
20.6 8.45602 24.378 35.5103 1.56403
20.7 8.49688 24.3705 35.602 1.57153
20.8 8.53774 24.3629 35.693 1.57906
20.9 8.57859 24.3554 35.7834 1.58663
21 8.61944 24.3478 35.873 1.59424
21.1 8.66029 24.3401 35.962 1.60188
21.2 8.70113 24.3324 36.0504 1.60955
21.3 8.74198 24.3247 36.138 1.61726
21.4 8.78282 24.317 36.2251 1.625
21.5 8.82365 24.3092 36.3114 1.63278
21.6 8.86449 24.3014 36.3972 1.64059
21.7 8.90532 24.2936 36.4822 1.64844
21.8 8.94615 24.2857 36.5667 1.65632
21.9 8.98697 24.2778 36.6505 1.66424
22 9.02779 24.2698 36.7336 1.67219
22.1 9.06861 24.2618 36.8161 1.68017
22.2 9.10943 24.2538 36.898 1.68819
22.3 9.15024 24.2458 36.9793 1.69625
22.4 9.19105 24.2377 37.0599 1.70433
22.5 9.23186 24.2295 37.14 1.71246
22.6 9.27266 24.2214 37.2194 1.72061
22.7 9.31346 24.2132 37.2982 1.7288
22.8 9.35426 24.205 37.3763 1.73703
22.9 9.39505 24.1967 37.4539 1.74529
23 9.43585 24.1884 37.5309 1.75358
23.1 9.47663 24.1801 37.6073 1.76191
23.2 9.51742 24.1717 37.683 1.77027
23.3 9.5582 24.1633 37.7582 1.77866
23.4 9.59898 24.1549 37.8328 1.78709
23.5 9.63975 24.1464 37.9068 1.79556
23.6 9.68053 24.1379 37.9802 1.80406
23.7 9.7213 24.1294 38.0531 1.81259
23.8 9.76206 24.1208 38.1253 1.82115
23.9 9.80282 24.1122 38.197 1.82975
24 9.84358 24.1036 38.2681 1.83839
24.1 9.88434 24.0949 38.3387 1.84706
24.2 9.92509 24.0862 38.4086 1.85576
24.3 9.96584 24.0775 38.4781 1.86449
24.4 10.0066 24.0687 38.5469 1.87326
24.5 10.0473 24.0599 38.6152 1.88207
24.6 10.0881 24.0511 38.683 1.8909
24.7 10.1288 24.0422 38.7502 1.89977
24.8 10.1695 24.0333 38.8168 1.90868
24.9 10.2103 24.0244 38.8829 1.91762
25 10.251 24.0154 38.9485 1.92659
25.1 10.2917 24.0064 39.0135 1.93559
25.2 10.3324 23.9974 39.078 1.94463
25.3 10.3732 23.9883 39.1419 1.9537
25.4 10.4139 23.9792 39.2054 1.96281
25.5 10.4546 23.97 39.2683 1.97195
25.6 10.4953 23.9609 39.3307 1.98112
25.7 10.536 23.9517 39.3925 1.99033
25.8 10.5767 23.9424 39.4539 1.99957
25.9 10.6174 23.9332 39.5147 2.00884
26 10.6581 23.9238 39.575 2.01815
26.1 10.6987 23.9145 39.6348 2.02749
26.2 10.7394 23.9051 39.6941 2.03686
26.3 10.7801 23.8957 39.7529 2.04627
26.4 10.8208 23.8863 39.8112 2.05571
26.5 10.8615 23.8768 39.869 2.06519
26.6 10.9021 23.8673 39.9263 2.07469
26.7 10.9428 23.8578 39.9832 2.08423
26.8 10.9835 23.8482 40.0395 2.09381
26.9 11.0241 23.8386 40.0953 2.10341
27 11.0648 23.8289 40.1507 2.11305
27.1 11.1054 23.8193 40.2056 2.12272
27.2 11.1461 23.8096 40.26 2.13243
27.3 11.1867 23.7998 40.3139 2.14217
27.4 11.2273 23.7901 40.3673 2.15194
27.5 11.268 23.7803 40.4203 2.16174
27.6 11.3086 23.7704 40.4729 2.17158
27.7 11.3492 23.7605 40.5249 2.18145
27.8 11.3899 23.7506 40.5765 2.19135
27.9 11.4305 23.7407 40.6276 2.20129
28 11.4711 23.7307 40.6783 2.21126
28.1 11.5117 23.7207 40.7285 2.22126
28.2 11.5523 23.7107 40.7783 2.23129
28.3 11.5929 23.7006 40.8276 2.24136
28.4 11.6335 23.6905 40.8765 2.25146
28.5 11.6741 23.6804 40.9249 2.26159
28.6 11.7147 23.6702 40.9729 2.27176
28.7 11.7553 23.66 41.0205 2.28196
28.8 11.7959 23.6498 41.0676 2.29219
28.9 11.8365 23.6396 41.1143 2.30245
29 11.877 23.6293 41.1605 2.31274
29.1 11.9176 23.6189 41.2064 2.32307
29.2 11.9582 23.6086 41.2518 2.33343
29.3 11.9987 23.5982 41.2968 2.34382
29.4 12.0393 23.5878 41.3413 2.35425
29.5 12.0799 23.5773 41.3854 2.36471
29.6 12.1204 23.5668 41.4292 2.37519
29.7 12.161 23.5563 41.4725 2.38572
29.8 12.2015 23.5457 41.5154 2.39627
29.9 12.242 23.5351 41.5579 2.40686
30 12.2826 23.5245 41.5999 2.41747
30.1 12.3231 23.5139 41.6416 2.42813
30.2 12.3636 23.5032 41.6829 2.43881
30.3 12.4041 23.4925 41.7238 2.44952
30.4 12.4447 23.4817 41.7643 2.46027
30.5 12.4852 23.471 41.8043 2.47105
