#kinematics calculation of gsgs
#vertex z = 300 mm, E_reaction = 52.594 MeV
#theta_cm, theta3_lab, Ek3_lab, theta4_lab, Ek4_lab
0 0 52.594 0 0
0.1 0.0499413 52.594 89.9499 4.00526e-05
0.2 0.0998825 52.5938 89.8999 0.00016021
0.3 0.149824 52.5936 89.8498 0.000360473
0.4 0.199765 52.5934 89.7998 0.000640839
0.5 0.249706 52.593 89.7497 0.00100131
0.6 0.299648 52.5926 89.6996 0.00144188
0.7 0.349589 52.592 89.6496 0.00196255
0.8 0.39953 52.5914 89.5995 0.00256333
0.9 0.449471 52.5908 89.5495 0.0032442
1 0.499413 52.59 89.4994 0.00400516
1.1 0.549354 52.5892 89.4494 0.00484622
1.2 0.599295 52.5882 89.3993 0.00576737
1.3 0.649237 52.5872 89.3492 0.0067686
1.4 0.699178 52.5862 89.2992 0.00784992
1.5 0.749119 52.585 89.2491 0.00901133
1.6 0.79906 52.5837 89.1991 0.0102528
1.7 0.849002 52.5824 89.149 0.0115744
1.8 0.898943 52.581 89.0989 0.012976
1.9 0.948884 52.5795 89.0489 0.0144577
2 0.998826 52.578 88.9988 0.0160194
2.1 1.04877 52.5763 88.9488 0.0176612
2.2 1.09871 52.5746 88.8987 0.0193831
2.3 1.14865 52.5728 88.8486 0.021185
2.4 1.19859 52.5709 88.7986 0.0230669
2.5 1.24853 52.569 88.7485 0.0250289
2.6 1.29847 52.5669 88.6985 0.0270709
2.7 1.34841 52.5648 88.6484 0.029193
2.8 1.39836 52.5626 88.5984 0.031395
2.9 1.4483 52.5603 88.5483 0.0336771
3 1.49824 52.558 88.4982 0.0360391
3.1 1.54818 52.5555 88.4482 0.0384812
3.2 1.59812 52.553 88.3981 0.0410032
3.3 1.64806 52.5504 88.3481 0.0436052
3.4 1.698 52.5477 88.298 0.0462872
3.5 1.74795 52.545 88.2479 0.0490492
3.6 1.79789 52.5421 88.1979 0.0518911
3.7 1.84783 52.5392 88.1478 0.054813
3.8 1.89777 52.5362 88.0978 0.0578148
3.9 1.94771 52.5331 88.0477 0.0608965
4 1.99765 52.5299 87.9977 0.0640582
4.1 2.04759 52.5267 87.9476 0.0672997
4.2 2.09754 52.5234 87.8975 0.0706212
4.3 2.14748 52.52 87.8475 0.0740225
4.4 2.19742 52.5165 87.7974 0.0775038
4.5 2.24736 52.5129 87.7474 0.0810649
4.6 2.2973 52.5093 87.6973 0.0847058
4.7 2.34724 52.5056 87.6472 0.0884266
4.8 2.39718 52.5018 87.5972 0.0922273
4.9 2.44713 52.4979 87.5471 0.0961077
5 2.49707 52.4939 87.4971 0.100068
5.1 2.54701 52.4899 87.447 0.104108
5.2 2.59695 52.4858 87.3969 0.108228
5.3 2.64689 52.4816 87.3469 0.112428
5.4 2.69683 52.4773 87.2968 0.116707
5.5 2.74677 52.4729 87.2468 0.121066
5.6 2.79672 52.4685 87.1967 0.125505
5.7 2.84666 52.464 87.1467 0.130024
5.8 2.8966 52.4594 87.0966 0.134622
5.9 2.94654 52.4547 87.0465 0.1393
6 2.99648 52.4499 86.9965 0.144058
6.1 3.04642 52.4451 86.9464 0.148895
6.2 3.09637 52.4402 86.8964 0.153812
6.3 3.14631 52.4352 86.8463 0.158809
6.4 3.19625 52.4301 86.7962 0.163885
6.5 3.24619 52.425 86.7462 0.169041
6.6 3.29613 52.4197 86.6961 0.174276
6.7 3.34607 52.4144 86.6461 0.179591
6.8 3.39602 52.409 86.596 0.184986
6.9 3.44596 52.4035 86.546 0.19046
7 3.4959 52.398 86.4959 0.196014
7.1 3.54584 52.3924 86.4458 0.201647
7.2 3.59578 52.3866 86.3958 0.20736
7.3 3.64572 52.3808 86.3457 0.213152
7.4 3.69567 52.375 86.2957 0.219023
7.5 3.74561 52.369 86.2456 0.224974
7.6 3.79555 52.363 86.1955 0.231005
7.7 3.84549 52.3569 86.1455 0.237115
7.8 3.89543 52.3507 86.0954 0.243304
7.9 3.94538 52.3444 86.0454 0.249573
8 3.99532 52.3381 85.9953 0.255921
8.1 4.04526 52.3317 85.9453 0.262348
8.2 4.0952 52.3251 85.8952 0.268854
8.3 4.14514 52.3186 85.8451 0.27544
8.4 4.19508 52.3119 85.7951 0.282105
8.5 4.24503 52.3052 85.745 0.28885
8.6 4.29497 52.2983 85.695 0.295673
8.7 4.34491 52.2914 85.6449 0.302576
8.8 4.39485 52.2844 85.5948 0.309558
8.9 4.44479 52.2774 85.5448 0.316619
9 4.49474 52.2702 85.4947 0.32376
9.1 4.54468 52.263 85.4447 0.330979
9.2 4.59462 52.2557 85.3946 0.338278
9.3 4.64456 52.2483 85.3446 0.345655
9.4 4.6945 52.2409 85.2945 0.353112
9.5 4.74445 52.2334 85.2444 0.360648
9.6 4.79439 52.2257 85.1944 0.368262
9.7 4.84433 52.218 85.1443 0.375956
9.8 4.89427 52.2103 85.0943 0.383728
9.9 4.94421 52.2024 85.0442 0.39158
10 4.99416 52.1945 84.9942 0.399511
10.1 5.0441 52.1865 84.9441 0.40752
