#kinematics calculation of gsgs
#vertex z = 150 mm, E_reaction = 61.468 MeV
#theta_cm, theta3_lab, Ek3_lab, theta4_lab, Ek4_lab
0 0 61.468 0 0
0.1 0.0499314 61.468 89.9499 4.68105e-05
0.2 0.0998628 61.4678 89.8999 0.000187242
0.3 0.149794 61.4676 89.8498 0.000421294
0.4 0.199726 61.4673 89.7997 0.000748966
0.5 0.249657 61.4668 89.7497 0.00117026
0.6 0.299588 61.4663 89.6996 0.00168516
0.7 0.34952 61.4657 89.6495 0.00229369
0.8 0.399451 61.465 89.5995 0.00299583
0.9 0.449382 61.4642 89.5494 0.00379158
1 0.499314 61.4633 89.4993 0.00468094
1.1 0.549245 61.4623 89.4492 0.0056639
1.2 0.599177 61.4613 89.3992 0.00674047
1.3 0.649108 61.4601 89.3491 0.00791065
1.4 0.699039 61.4588 89.299 0.00917441
1.5 0.748971 61.4575 89.249 0.0105318
1.6 0.798902 61.456 89.1989 0.0119827
1.7 0.848834 61.4545 89.1488 0.0135273
1.8 0.898765 61.4528 89.0988 0.0151654
1.9 0.948697 61.4511 89.0487 0.0168971
2 0.998628 61.4493 88.9986 0.0187223
2.1 1.04856 61.4474 88.9486 0.0206411
2.2 1.09849 61.4453 88.8985 0.0226535
2.3 1.14842 61.4432 88.8484 0.0247595
2.4 1.19835 61.441 88.7984 0.0269589
2.5 1.24829 61.4387 88.7483 0.029252
2.6 1.29822 61.4364 88.6982 0.0316385
2.7 1.34815 61.4339 88.6481 0.0341186
2.8 1.39808 61.4313 88.5981 0.0366922
2.9 1.44801 61.4286 88.548 0.0393593
3 1.49794 61.4259 88.4979 0.0421199
3.1 1.54787 61.423 88.4479 0.044974
3.2 1.59781 61.4201 88.3978 0.0479216
3.3 1.64774 61.417 88.3477 0.0509626
3.4 1.69767 61.4139 88.2977 0.0540971
3.5 1.7476 61.4107 88.2476 0.0573251
3.6 1.79753 61.4074 88.1975 0.0606465
3.7 1.84746 61.4039 88.1475 0.0640614
3.8 1.89739 61.4004 88.0974 0.0675697
3.9 1.94733 61.3968 88.0473 0.0711714
4 1.99726 61.3931 87.9973 0.0748665
4.1 2.04719 61.3893 87.9472 0.078655
4.2 2.09712 61.3855 87.8971 0.0825369
4.3 2.14705 61.3815 87.847 0.0865121
4.4 2.19698 61.3774 87.797 0.0905807
4.5 2.24692 61.3733 87.7469 0.0947427
4.6 2.29685 61.369 87.6968 0.0989979
4.7 2.34678 61.3647 87.6468 0.103347
4.8 2.39671 61.3602 87.5967 0.107788
4.9 2.44664 61.3557 87.5466 0.112324
5 2.49657 61.351 87.4966 0.116952
5.1 2.54651 61.3463 87.4465 0.121674
5.2 2.59644 61.3415 87.3964 0.126489
5.3 2.64637 61.3366 87.3464 0.131397
5.4 2.6963 61.3316 87.2963 0.136399
5.5 2.74623 61.3265 87.2462 0.141493
5.6 2.79616 61.3213 87.1962 0.146681
5.7 2.8461 61.316 87.1461 0.151962
5.8 2.89603 61.3107 87.096 0.157336
5.9 2.94596 61.3052 87.046 0.162804
6 2.99589 61.2996 86.9959 0.168364
6.1 3.04582 61.294 86.9458 0.174018
6.2 3.09575 61.2882 86.8957 0.179764
6.3 3.14569 61.2824 86.8457 0.185604
6.4 3.19562 61.2765 86.7956 0.191537
6.5 3.24555 61.2704 86.7455 0.197563
6.6 3.29548 61.2643 86.6955 0.203681
6.7 3.34541 61.2581 86.6454 0.209893
6.8 3.39535 61.2518 86.5953 0.216198
6.9 3.44528 61.2454 86.5453 0.222596
7 3.49521 61.2389 86.4952 0.229087
7.1 3.54514 61.2323 86.4451 0.23567
7.2 3.59507 61.2257 86.3951 0.242347
7.3 3.645 61.2189 86.345 0.249116
7.4 3.69494 61.212 86.2949 0.255978
7.5 3.74487 61.2051 86.2449 0.262934
7.6 3.7948 61.198 86.1948 0.269982
7.7 3.84473 61.1909 86.1447 0.277122
7.8 3.89466 61.1836 86.0947 0.284356
7.9 3.9446 61.1763 86.0446 0.291682
8 3.99453 61.1689 85.9945 0.299101
8.1 4.04446 61.1614 85.9445 0.306613
8.2 4.09439 61.1538 85.8944 0.314217
8.3 4.14432 61.1461 85.8443 0.321914
8.4 4.19426 61.1383 85.7942 0.329704
8.5 4.24419 61.1304 85.7442 0.337586
8.6 4.29412 61.1224 85.6941 0.345561
8.7 4.34405 61.1144 85.644 0.353629
8.8 4.39399 61.1062 85.594 0.361789
8.9 4.44392 61.098 85.5439 0.370041
9 4.49385 61.0896 85.4938 0.378387
9.1 4.54378 61.0812 85.4438 0.386824
9.2 4.59371 61.0726 85.3937 0.395354
9.3 4.64365 61.064 85.3436 0.403976
9.4 4.69358 61.0553 85.2936 0.412691
9.5 4.74351 61.0465 85.2435 0.421498
9.6 4.79344 61.0376 85.1934 0.430398
9.7 4.84338 61.0286 85.1434 0.43939
