#kinematics calculation of gsex
#vertex z = 650 mm, E_reaction = 25.892 MeV
#theta_cm, theta3_lab, Ek3_lab, theta4_lab, Ek4_lab
0 0 21.219 0 0.232969
0.1 0.0447474 21.219 0.427158 0.232985
0.2 0.0894947 21.219 0.85425 0.233033
0.3 0.134242 21.2189 1.28121 0.233113
0.4 0.178989 21.2188 1.70798 0.233224
0.5 0.223737 21.2186 2.13448 0.233368
0.6 0.268484 21.2185 2.56066 0.233544
0.7 0.313231 21.2182 2.98644 0.233752
0.8 0.357978 21.218 3.41178 0.233992
0.9 0.402725 21.2177 3.83659 0.234263
1 0.447472 21.2174 4.26082 0.234567
1.1 0.492219 21.2171 4.6844 0.234902
1.2 0.536966 21.2167 5.10728 0.23527
1.3 0.581713 21.2163 5.52938 0.23567
1.4 0.62646 21.2159 5.95065 0.236101
1.5 0.671206 21.2154 6.37104 0.236565
1.6 0.715953 21.2149 6.79046 0.23706
1.7 0.760699 21.2144 7.20888 0.237587
1.8 0.805445 21.2139 7.62623 0.238147
1.9 0.850191 21.2133 8.04245 0.238738
2 0.894937 21.2126 8.45748 0.239361
2.1 0.939683 21.212 8.87128 0.240016
2.2 0.984428 21.2113 9.28378 0.240703
2.3 1.02917 21.2106 9.69493 0.241422
2.4 1.07392 21.2098 10.1047 0.242173
2.5 1.11866 21.209 10.513 0.242956
2.6 1.16341 21.2082 10.9198 0.243771
2.7 1.20815 21.2074 11.325 0.244618
2.8 1.2529 21.2065 11.7286 0.245496
2.9 1.29764 21.2056 12.1306 0.246407
3 1.34239 21.2047 12.5309 0.24735
3.1 1.38713 21.2037 12.9295 0.248324
3.2 1.43187 21.2027 13.3262 0.24933
3.3 1.47662 21.2016 13.7212 0.250369
3.4 1.52136 21.2006 14.1142 0.251439
3.5 1.5661 21.1995 14.5054 0.252541
3.6 1.61084 21.1983 14.8946 0.253675
3.7 1.65559 21.1972 15.2818 0.254841
3.8 1.70033 21.196 15.667 0.256039
3.9 1.74507 21.1947 16.0501 0.257269
4 1.78981 21.1935 16.4312 0.25853
4.1 1.83455 21.1922 16.8101 0.259824
4.2 1.87929 21.1909 17.1868 0.261149
4.3 1.92403 21.1895 17.5614 0.262506
4.4 1.96877 21.1881 17.9338 0.263896
4.5 2.01351 21.1867 18.3039 0.265317
4.6 2.05825 21.1852 18.6718 0.266769
4.7 2.10299 21.1837 19.0373 0.268254
4.8 2.14773 21.1822 19.4005 0.269771
4.9 2.19247 21.1807 19.7614 0.271319
5 2.23721 21.1791 20.12 0.272899
5.1 2.28194 21.1775 20.4761 0.274512
5.2 2.32668 21.1758 20.8299 0.276156
5.3 2.37142 21.1742 21.1812 0.277831
5.4 2.41615 21.1725 21.5301 0.279539
5.5 2.46089 21.1707 21.8765 0.281279
5.6 2.50562 21.169 22.2205 0.28305
5.7 2.55036 21.1671 22.562 0.284853
