#kinematics calculation of gsgs
#vertex z = 200 mm, E_reaction = 58.618 MeV
#theta_cm, theta3_lab, Ek3_lab, theta4_lab, Ek4_lab
0 0 58.618 180 1.81899e-12
0.1 0.0499346 58.618 89.9499 4.46402e-05
0.2 0.0998691 58.6178 89.8999 0.00017856
0.3 0.149804 58.6176 89.8498 0.000401761
0.4 0.199738 58.6173 89.7997 0.00071424
0.5 0.249673 58.6169 89.7497 0.001116
0.6 0.299607 58.6164 89.6996 0.00160703
0.7 0.349542 58.6158 89.6495 0.00218734
0.8 0.399476 58.6151 89.5995 0.00285692
0.9 0.449411 58.6144 89.5494 0.00361578
1 0.499346 58.6135 89.4993 0.0044639
1.1 0.54928 58.6126 89.4493 0.00540129
1.2 0.599215 58.6116 89.3992 0.00642795
1.3 0.649149 58.6105 89.3491 0.00754386
1.4 0.699084 58.6093 89.2991 0.00874904
1.5 0.749019 58.608 89.249 0.0100435
1.6 0.798953 58.6066 89.199 0.0114271
1.7 0.848888 58.6051 89.1489 0.0129001
1.8 0.898822 58.6035 89.0988 0.0144622
1.9 0.948757 58.6019 89.0488 0.0161136
2 0.998691 58.6001 88.9987 0.0178543
2.1 1.04863 58.5983 88.9486 0.0196841
2.2 1.09856 58.5964 88.8986 0.0216032
2.3 1.1485 58.5944 88.8485 0.0236115
2.4 1.19843 58.5923 88.7984 0.025709
2.5 1.24836 58.5901 88.7484 0.0278957
2.6 1.2983 58.5878 88.6983 0.0301716
2.7 1.34823 58.5855 88.6482 0.0325367
2.8 1.39817 58.583 88.5982 0.0349909
2.9 1.4481 58.5805 88.5481 0.0375344
3 1.49804 58.5778 88.498 0.040167
3.1 1.54797 58.5751 88.448 0.0428887
3.2 1.59791 58.5723 88.3979 0.0456996
3.3 1.64784 58.5694 88.3478 0.0485997
3.4 1.69778 58.5664 88.2978 0.0515889
3.5 1.74771 58.5633 88.2477 0.0546672
3.6 1.79765 58.5602 88.1976 0.0578346
3.7 1.84758 58.5569 88.1476 0.0610911
3.8 1.89752 58.5536 88.0975 0.0644368
3.9 1.94745 58.5501 88.0474 0.0678715
4 1.99738 58.5466 87.9974 0.0713953
4.1 2.04732 58.543 87.9473 0.0750081
4.2 2.09725 58.5393 87.8973 0.07871
4.3 2.14719 58.5355 87.8472 0.0825009
4.4 2.19712 58.5316 87.7971 0.0863809
4.5 2.24706 58.5277 87.7471 0.0903499
4.6 2.29699 58.5236 87.697 0.0944079
4.7 2.34693 58.5194 87.6469 0.0985548
4.8 2.39686 58.5152 87.5969 0.102791
4.9 2.4468 58.5109 87.5468 0.107116
5 2.49673 58.5065 87.4967 0.11153
5.1 2.54667 58.502 87.4467 0.116032
5.2 2.5966 58.4974 87.3966 0.120624
5.3 2.64654 58.4927 87.3465 0.125305
5.4 2.69647 58.4879 87.2965 0.130074
5.5 2.74641 58.4831 87.2464 0.134933
5.6 2.79634 58.4781 87.1963 0.13988
5.7 2.84628 58.4731 87.1463 0.144916
5.8 2.89621 58.468 87.0962 0.150041
5.9 2.94615 58.4627 87.0461 0.155255
6 2.99608 58.4574 86.9961 0.160558
6.1 3.04602 58.4521 86.946 0.165949
6.2 3.09595 58.4466 86.8959 0.171429
6.3 3.14589 58.441 86.8459 0.176998
6.4 3.19582 58.4353 86.7958 0.182656
6.5 3.24576 58.4296 86.7457 0.188402
6.6 3.29569 58.4238 86.6957 0.194238
6.7 3.34563 58.4178 86.6456 0.200161
6.8 3.39556 58.4118 86.5956 0.206174
6.9 3.4455 58.4057 86.5455 0.212275
7 3.49543 58.3995 86.4954 0.218465
7.1 3.54537 58.3933 86.4454 0.224743
7.2 3.5953 58.3869 86.3953 0.23111
7.3 3.64524 58.3804 86.3452 0.237566
7.4 3.69517 58.3739 86.2952 0.24411
7.5 3.74511 58.3673 86.2451 0.250743
7.6 3.79504 58.3605 86.195 0.257464
7.7 3.84498 58.3537 86.145 0.264273
7.8 3.89491 58.3468 86.0949 0.271172
7.9 3.94485 58.3398 86.0448 0.278158
8 3.99478 58.3328 85.9948 0.285233
8.1 4.04472 58.3256 85.9447 0.292397
8.2 4.09465 58.3184 85.8946 0.299648
8.3 4.14459 58.311 85.8446 0.306989
8.4 4.19452 58.3036 85.7945 0.314417
8.5 4.24446 58.2961 85.7445 0.321934
8.6 4.29439 58.2885 85.6944 0.329539
8.7 4.34433 58.2808 85.6443 0.337233
8.8 4.39426 58.273 85.5943 0.345014
8.9 4.4442 58.2651 85.5442 0.352884
9 4.49413 58.2572 85.4941 0.360842
9.1 4.54407 58.2491 85.4441 0.368889
9.2 4.59401 58.241 85.394 0.377023
9.3 4.64394 58.2328 85.3439 0.385246
9.4 4.69388 58.2244 85.2939 0.393557
9.5 4.74381 58.216 85.2438 0.401955
9.6 4.79375 58.2076 85.1937 0.410442
9.7 4.84368 58.199 85.1437 0.419017
9.8 4.89362 58.1903 85.0936 0.42768
9.9 4.94355 58.1816 85.0435 0.436431
10 4.99349 58.1727 84.9935 0.44527
10.1 5.04342 58.1638 84.9434 0.454196
10.2 5.09336 58.1548 84.8934 0.463211
10.3 5.1433 58.1457 84.8433 0.472313
10.4 5.19323 58.1365 84.7932 0.481504
10.5 5.24317 58.1272 84.7432 0.490782
10.6 5.2931 58.1179 84.6931 0.500148
10.7 5.34304 58.1084 84.643 0.509602
10.8 5.39297 58.0989 84.593 0.519143
10.9 5.44291 58.0892 84.5429 0.528772
