#kinematics calculation of exex
#vertex z = 300 mm, E_reaction = 52.594 MeV
#theta_cm, theta3_lab, Ek3_lab, theta4_lab, Ek4_lab
0 0 43.2572 0 0.456802
0.1 0.0448141 43.2572 0.436499 0.456835
0.2 0.0896282 43.2571 0.872929 0.456933
0.3 0.134442 43.2569 1.30922 0.457096
0.4 0.179256 43.2567 1.7453 0.457324
0.5 0.22407 43.2564 2.18111 0.457617
0.6 0.268884 43.256 2.61657 0.457976
0.7 0.313698 43.2556 3.05161 0.458399
0.8 0.358512 43.2551 3.48618 0.458888
0.9 0.403326 43.2546 3.92019 0.459442
1 0.44814 43.2539 4.35358 0.460062
1.1 0.492953 43.2533 4.78629 0.460746
1.2 0.537767 43.2525 5.21825 0.461496
1.3 0.58258 43.2517 5.6494 0.462311
1.4 0.627394 43.2508 6.07966 0.463191
1.5 0.672207 43.2499 6.50898 0.464136
1.6 0.71702 43.2489 6.93728 0.465146
1.7 0.761833 43.2478 7.36452 0.466221
1.8 0.806646 43.2466 7.79062 0.467362
1.9 0.851459 43.2454 8.21553 0.468568
2 0.896272 43.2442 8.63919 0.469839
2.1 0.941084 43.2428 9.06154 0.471175
2.2 0.985896 43.2414 9.48251 0.472576
2.3 1.03071 43.24 9.90206 0.474042
2.4 1.07552 43.2384 10.3201 0.475574
2.5 1.12033 43.2368 10.7367 0.477171
2.6 1.16514 43.2352 11.1516 0.478832
2.7 1.20996 43.2334 11.5649 0.480559
2.8 1.25477 43.2316 11.9765 0.482351
2.9 1.29958 43.2298 12.3863 0.484208
3 1.34439 43.2279 12.7944 0.486131
3.1 1.3892 43.2259 13.2006 0.488118
3.2 1.43401 43.2238 13.605 0.49017
3.3 1.47882 43.2217 14.0074 0.492288
3.4 1.52363 43.2195 14.4079 0.49447
3.5 1.56844 43.2173 14.8063 0.496718
3.6 1.61325 43.215 15.2027 0.499031
3.7 1.65806 43.2126 15.5969 0.501409
3.8 1.70287 43.2101 15.9891 0.503851
3.9 1.74767 43.2076 16.3791 0.506359
4 1.79248 43.2051 16.7669 0.508932
4.1 1.83729 43.2024 17.1524 0.51157
4.2 1.8821 43.1997 17.5357 0.514273
4.3 1.9269 43.197 17.9167 0.517041
4.4 1.97171 43.1941 18.2953 0.519874
4.5 2.01652 43.1912 18.6716 0.522772
4.6 2.06132 43.1883 19.0456 0.525735
4.7 2.10613 43.1852 19.4171 0.528763
4.8 2.15094 43.1821 19.7861 0.531856
