#kinematics calculation of gsex
#vertex z = 200 mm, E_reaction = 58.618 MeV
#theta_cm, theta3_lab, Ek3_lab, theta4_lab, Ek4_lab
0 0 54.0862 0 0.091801
0.1 0.0478897 54.0862 1.16341 0.0918421
0.2 0.0957794 54.086 2.32573 0.0919655
0.3 0.143669 54.0858 3.48588 0.0921711
0.4 0.191559 54.0855 4.64281 0.0924589
0.5 0.239448 54.0852 5.79544 0.092829
0.6 0.287338 54.0847 6.94276 0.0932813
0.7 0.335228 54.0842 8.08377 0.0938159
0.8 0.383117 54.0836 9.21749 0.0944326
0.9 0.431007 54.0829 10.343 0.0951316
1 0.478897 54.0821 11.4594 0.0959129
1.1 0.526786 54.0812 12.5658 0.0967763
1.2 0.574676 54.0803 13.6615 0.097722
1.3 0.622565 54.0793 14.7457 0.09875
1.4 0.670455 54.0781 15.8177 0.0998601
1.5 0.718344 54.0769 16.8768 0.101052
1.6 0.766233 54.0757 17.9224 0.102327
1.7 0.814123 54.0743 18.9541 0.103684
1.8 0.862012 54.0729 19.9713 0.105123
1.9 0.909901 54.0714 20.9735 0.106644
2 0.95779 54.0698 21.9605 0.108247
2.1 1.00568 54.0681 22.9318 0.109933
2.2 1.05357 54.0663 23.8872 0.111701
2.3 1.10146 54.0644 24.8265 0.11355
2.4 1.14935 54.0625 25.7494 0.115483
2.5 1.19724 54.0605 26.6559 0.117497
2.6 1.24512 54.0584 27.5458 0.119593
2.7 1.29301 54.0562 28.419 0.121772
2.8 1.3409 54.054 29.2755 0.124032
2.9 1.38879 54.0516 30.1154 0.126375
3 1.43668 54.0492 30.9386 0.1288
3.1 1.48457 54.0467 31.7453 0.131307
3.2 1.53245 54.0441 32.5356 0.133897
3.3 1.58034 54.0414 33.3094 0.136568
3.4 1.62823 54.0387 34.0671 0.139322
3.5 1.67612 54.0358 34.8088 0.142157
3.6 1.72401 54.0329 35.5345 0.145075
3.7 1.77189 54.0299 36.2447 0.148074
3.8 1.81978 54.0268 36.9393 0.151156
3.9 1.86767 54.0237 37.6188 0.15432
4 1.91556 54.0204 38.2832 0.157566
4.1 1.96344 54.0171 38.9329 0.160894
4.2 2.01133 54.0137 39.5681 0.164304
4.3 2.05922 54.0102 40.1891 0.167796
4.4 2.10711 54.0066 40.7961 0.17137
4.5 2.15499 54.003 41.3893 0.175026
4.6 2.20288 53.9992 41.9692 0.178764
4.7 2.25077 53.9954 42.5358 0.182584
4.8 2.29865 53.9915 43.0896 0.186486
4.9 2.34654 53.9875 43.6307 0.190469
5 2.39442 53.9835 44.1594 0.194535
5.1 2.44231 53.9793 44.6761 0.198683
5.2 2.4902 53.9751 45.1809 0.202913
5.3 2.53808 53.9708 45.6742 0.207224
5.4 2.58597 53.9664 46.1562 0.211617
5.5 2.63385 53.9619 46.6271 0.216093
5.6 2.68174 53.9574 47.0873 0.22065
5.7 2.72962 53.9527 47.537 0.225289
5.8 2.77751 53.948 47.9764 0.23001
5.9 2.82539 53.9432 48.4057 0.234812
6 2.87328 53.9383 48.8253 0.239697
6.1 2.92116 53.9333 49.2353 0.244663
6.2 2.96905 53.9283 49.636 0.249711
6.3 3.01693 53.9232 50.0276 0.254841
6.4 3.06481 53.9179 50.4103 0.260052
6.5 3.1127 53.9127 50.7844 0.265346
6.6 3.16058 53.9073 51.15 0.270721
6.7 3.20846 53.9018 51.5074 0.276177
6.8 3.25635 53.8963 51.8568 0.281716
6.9 3.30423 53.8907 52.1984 0.287336
7 3.35211 53.885 52.5323 0.293037
7.1 3.39999 53.8792 52.8587 0.298821
7.2 3.44788 53.8733 53.1779 0.304685
7.3 3.49576 53.8674 53.49 0.310632
7.4 3.54364 53.8613 53.7952 0.31666
7.5 3.59152 53.8552 54.0936 0.32277
7.6 3.6394 53.849 54.3855 0.328961
7.7 3.68728 53.8428 54.6709 0.335233
7.8 3.73516 53.8364 54.9501 0.341587
7.9 3.78305 53.83 55.2232 0.348023
8 3.83093 53.8235 55.4903 0.35454
8.1 3.87881 53.8169 55.7516 0.361139
8.2 3.92669 53.8102 56.0072 0.367819
8.3 3.97457 53.8034 56.2573 0.37458
8.4 4.02245 53.7966 56.502 0.381423
8.5 4.07032 53.7897 56.7415 0.388347
8.6 4.1182 53.7826 56.9758 0.395352
8.7 4.16608 53.7756 57.205 0.402439
8.8 4.21396 53.7684 57.4294 0.409607
8.9 4.26184 53.7611 57.6489 0.416856
9 4.30972 53.7538 57.8638 0.424187
9.1 4.35759 53.7464 58.0742 0.431599
9.2 4.40547 53.7389 58.28 0.439091
9.3 4.45335 53.7313 58.4815 0.446666
9.4 4.50123 53.7237 58.6788 0.454321
9.5 4.5491 53.7159 58.8719 0.462057
9.6 4.59698 53.7081 59.061 0.469875
9.7 4.64485 53.7002 59.2461 0.477774
9.8 4.69273 53.6922 59.4273 0.485753
9.9 4.74061 53.6842 59.6047 0.493814
10 4.78848 53.676 59.7784 0.501956
10.1 4.83636 53.6678 59.9485 0.510179
