#x,y,z,charge
-26.9953 -7.05056 -3696 0
31.9035 111.968 -3696 0
39.2659 113.317 -3696 0
41.72 111.968 -3696 0
44.1741 124.72 -3696 0
46.6283 120.469 -3696 0
49.0824 124.72 -3696 0
53.9906 133.221 -3696 0
53.9906 130.32 -3696 0
53.9906 138.889 -3696 0
39.2659 107.717 -3696 0
17.1788 -7.05056 -3696 0
19.6329 -2.7999 -3696 0
22.0871 -1.45075 -3696 0
-31.9035 -15.5519 -3696 0
-29.4494 -11.3012 -3696 0
-29.4494 -14.2027 -3696 0
12.2706 -15.5519 -3696 0
19.6329 -14.2027 -3696 0
-36.8118 -18.4534 -3696 0
-4.90825 53.8078 -3696 0
31.9035 18.4534 -3696 0
34.3577 22.704 -3696 0
-17.1788 26.9547 -3696 0
-12.2706 32.5545 -3696 0
-12.2706 26.9547 -3696 0
36.8118 26.9547 -3696 0
41.72 26.9547 -3696 0
44.1741 28.3038 -3696 0
49.0824 48.208 -3696 0
-31.9035 -18.4534 -3696 0
53.9906 53.8078 -3696 0
58.8988 53.8078 -3696 0
71.1694 75.0611 -3696 0
68.7153 79.3117 -3696 0
76.0776 86.4639 -3696 0
83.44 96.3143 -3696 0
7.36235 103.467 -3696 0
31.9035 109.066 -3696 0
-49.0824 -124.72 -3696 0
-76.0777 -94.9652 -3696 0
-73.6235 -96.3143 -3696 0
-80.9859 -109.066 -3696 0
-78.5318 -104.816 -3696 0
-29.4494 -104.816 -3696 0
-26.9953 -103.467 -3696 0
-83.44 -116.218 -3696 0
-83.44 -113.317 -3696 0
-39.2659 -113.317 -3696 0
-68.7153 -87.813 -3696 0
-98.1647 -141.858 -3696 0
-58.8988 -141.858 -3696 0
-58.8988 -147.39 -3696 0
-137.431 -215.4 -3696 0
-98.1647 -215.4 -3696 0
-127.614 -226.871 -3696 0
-127.614 -232.403 -3696 0
-117.798 -232.403 -3696 0
-51.5365 -52.4586 -3696 0
9.81648 -22.704 -3696 0
-39.2659 -31.2053 -3696 0
-36.8118 -26.9547 -3696 0
-36.8118 -32.5545 -3696 0
-34.3577 -28.3038 -3696 0
-41.72 -41.0558 -3696 0
-39.2659 -36.8052 -3696 0
-46.6282 -49.5571 -3696 0
-44.1741 -48.208 -3696 0
-19.6329 5.70141 -3696 0
-51.5365 -58.0584 -3696 0
-49.0823 -53.8078 -3696 0
-46.6282 -52.4586 -3696 0
-1.14441e-05 -53.8078 -3696 0
-63.8071 -73.7119 -3696 0
-61.3529 -75.0611 -3696 0
-66.2612 -83.5624 -3696 0
-71.1694 -92.0637 -3696 0
26.9953 15.5519 -3696 0
-17.1788 15.5519 -3696 0
-17.1788 9.95207 -3696 0
26.9953 7.05056 -3696 0
24.5412 5.70141 -3696 0
24.5412 2.7999 -3696 0
22.0871 1.45075 -3696 0
-122.706 -223.902 -560 2367.41
-132.522 -206.899 -560 161.476
-127.614 -209.868 -560 8363.9
-112.889 -223.902 -560 1630.17
-103.073 -223.902 -560 41.8678
-132.522 -223.902 -560 25.2557
-112.889 -218.37 -560 28913.3
-117.798 -215.4 -560 262609
-122.706 -218.37 -560 43402.5
-132.522 -218.37 -560 67.7399
-117.798 -226.871 -560 682.987
-127.614 -215.4 -560 9181.85
-117.798 -209.868 -548.8 479602
127.614 226.871 -548.8 496.811
-127.614 -198.398 -548.8 179.754
-122.706 -201.367 -548.8 16829.3
-103.073 -218.37 -548.8 83.412
